Period,Scenario,LoadLevel,Node,p.u.
2030,sc01,06-20 04:00:00+02:00,Node_1,0.9501481087845769
2030,sc01,06-20 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 05:00:00+02:00,Node_3,0.95
2030,sc01,06-20 05:00:00+02:00,Node_1,0.9501444825631651
2030,sc01,06-20 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 06:00:00+02:00,Node_3,0.95
2030,sc01,06-20 06:00:00+02:00,Node_1,0.9501400088620271
2030,sc01,06-20 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 07:00:00+02:00,Node_3,0.95
2030,sc01,06-20 07:00:00+02:00,Node_1,0.950131102174034
2030,sc01,06-20 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 08:00:00+02:00,Node_3,0.95
2030,sc01,06-20 08:00:00+02:00,Node_1,0.950124019073038
2030,sc01,06-20 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 09:00:00+02:00,Node_3,0.95
2030,sc01,06-20 09:00:00+02:00,Node_1,0.9501182154077813
2030,sc01,06-20 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 10:00:00+02:00,Node_3,0.95
2030,sc01,06-20 10:00:00+02:00,Node_1,0.9501147293734427
2030,sc01,06-20 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 11:00:00+02:00,Node_3,0.95
2030,sc01,06-20 11:00:00+02:00,Node_1,0.9501126594811552
2030,sc01,06-20 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 12:00:00+02:00,Node_3,0.95
2030,sc01,06-20 12:00:00+02:00,Node_1,0.9501116786693892
2030,sc01,06-20 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 13:00:00+02:00,Node_3,0.95
2030,sc01,06-20 13:00:00+02:00,Node_1,0.9501099336184152
2030,sc01,06-20 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 14:00:00+02:00,Node_3,0.95
2030,sc01,06-20 14:00:00+02:00,Node_1,0.9501100318363292
2030,sc01,06-20 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 15:00:00+02:00,Node_3,0.95
2030,sc01,06-20 15:00:00+02:00,Node_1,0.9501128824543447
2030,sc01,06-20 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 16:00:00+02:00,Node_3,0.95
2030,sc01,06-20 16:00:00+02:00,Node_1,0.950114959068939
2030,sc01,06-20 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 17:00:00+02:00,Node_3,0.95
2030,sc01,06-20 17:00:00+02:00,Node_1,0.9501178540966098
2030,sc01,06-20 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 18:00:00+02:00,Node_3,0.95
2030,sc01,06-20 18:00:00+02:00,Node_1,0.9501213024905109
2030,sc01,06-20 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 19:00:00+02:00,Node_3,0.95
2030,sc01,06-20 19:00:00+02:00,Node_1,0.9501226646287748
2030,sc01,06-20 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 20:00:00+02:00,Node_3,0.95
2030,sc01,06-20 20:00:00+02:00,Node_1,0.9501240026750967
2030,sc01,06-20 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 21:00:00+02:00,Node_3,0.95
2030,sc01,06-20 21:00:00+02:00,Node_1,0.9501269692722865
2030,sc01,06-20 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 22:00:00+02:00,Node_3,0.95
2030,sc01,06-20 22:00:00+02:00,Node_1,0.9501294073149206
2030,sc01,06-20 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-20 23:00:00+02:00,Node_3,0.95
2030,sc01,06-20 23:00:00+02:00,Node_1,0.9501342700181472
2030,sc01,06-30 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 00:00:00+02:00,Node_3,0.95
2030,sc01,06-30 00:00:00+02:00,Node_1,0.9501354839931899
2030,sc01,06-30 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 01:00:00+02:00,Node_3,0.95
2030,sc01,06-30 01:00:00+02:00,Node_1,0.950136181749122
2030,sc01,06-30 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 02:00:00+02:00,Node_3,0.95
2030,sc01,06-30 02:00:00+02:00,Node_1,0.9501363855000724
2030,sc01,06-30 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 03:00:00+02:00,Node_3,0.95
2030,sc01,06-30 03:00:00+02:00,Node_1,0.9501360107031322
2030,sc01,06-30 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 04:00:00+02:00,Node_3,0.95
2030,sc01,06-30 04:00:00+02:00,Node_1,0.9501352984112987
2030,sc01,06-30 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 05:00:00+02:00,Node_3,0.95
2030,sc01,06-30 05:00:00+02:00,Node_1,0.9501353941278302
2030,sc01,06-30 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 06:00:00+02:00,Node_3,0.95
2030,sc01,06-30 06:00:00+02:00,Node_1,0.9501335127848245
2030,sc01,06-30 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 07:00:00+02:00,Node_3,0.95
2030,sc01,06-30 07:00:00+02:00,Node_1,0.9501298218287237
2030,sc01,06-30 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 08:00:00+02:00,Node_3,0.95
2030,sc01,06-30 08:00:00+02:00,Node_1,0.9501221894728532
2030,sc01,06-30 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 09:00:00+02:00,Node_3,0.95
2030,sc01,06-30 09:00:00+02:00,Node_1,0.95011993036543
2030,sc01,06-30 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 10:00:00+02:00,Node_3,0.95
2030,sc01,06-30 10:00:00+02:00,Node_1,0.9501199191695943
2030,sc01,06-30 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 11:00:00+02:00,Node_3,0.95
2030,sc01,06-30 11:00:00+02:00,Node_1,0.9501220150766242
2030,sc01,06-30 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 12:00:00+02:00,Node_3,0.95
2030,sc01,06-30 12:00:00+02:00,Node_1,0.950125782981233
2030,sc01,06-30 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 13:00:00+02:00,Node_3,0.95
2030,sc01,06-30 13:00:00+02:00,Node_1,0.9501312590610899
2030,sc01,06-30 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 14:00:00+02:00,Node_3,0.95
2030,sc01,06-30 14:00:00+02:00,Node_1,0.9501345213083355
2030,sc01,06-30 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 15:00:00+02:00,Node_3,0.95
2030,sc01,06-30 15:00:00+02:00,Node_1,0.9501369130484081
2030,sc01,06-30 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 16:00:00+02:00,Node_3,0.95
2030,sc01,06-30 16:00:00+02:00,Node_1,0.9501387919677606
2030,sc01,06-30 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 17:00:00+02:00,Node_3,0.95
2030,sc01,06-30 17:00:00+02:00,Node_1,0.9501393989736986
2030,sc01,06-30 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 18:00:00+02:00,Node_3,0.95
2030,sc01,06-30 18:00:00+02:00,Node_1,0.9501384644283624
2030,sc01,06-30 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 19:00:00+02:00,Node_3,0.95
2030,sc01,06-30 19:00:00+02:00,Node_1,0.9501350225023725
2030,sc01,06-30 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 20:00:00+02:00,Node_3,0.95
2030,sc01,06-30 20:00:00+02:00,Node_1,0.9501314787602151
2030,sc01,06-30 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 21:00:00+02:00,Node_3,0.95
2030,sc01,06-30 21:00:00+02:00,Node_1,0.9501346243019778
2030,sc01,06-30 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 22:00:00+02:00,Node_3,0.95
2030,sc01,06-30 22:00:00+02:00,Node_1,0.9501366036002314
2030,sc01,06-30 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,06-30 23:00:00+02:00,Node_3,0.95
2030,sc01,06-30 23:00:00+02:00,Node_1,0.9501393961216842
2030,sc01,07-09 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 00:00:00+02:00,Node_3,0.95
2030,sc01,07-09 00:00:00+02:00,Node_1,0.950152110023559
2030,sc01,07-09 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 01:00:00+02:00,Node_3,0.95
2030,sc01,07-09 01:00:00+02:00,Node_1,0.9501528632064252
2030,sc01,07-09 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 02:00:00+02:00,Node_3,0.95
2030,sc01,07-09 02:00:00+02:00,Node_1,0.9501529965790336
2030,sc01,07-09 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 03:00:00+02:00,Node_3,0.95
2030,sc01,07-09 03:00:00+02:00,Node_1,0.9501527471306362
2030,sc01,07-09 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 04:00:00+02:00,Node_3,0.95
2030,sc01,07-09 04:00:00+02:00,Node_1,0.9501528087199094
2030,sc01,07-09 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 05:00:00+02:00,Node_3,0.95
2030,sc01,07-09 05:00:00+02:00,Node_1,0.9501514375345612
2030,sc01,07-09 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 06:00:00+02:00,Node_3,0.95
2030,sc01,07-09 06:00:00+02:00,Node_1,0.9501478189820728
2030,sc01,07-09 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 07:00:00+02:00,Node_3,0.95
2030,sc01,07-09 07:00:00+02:00,Node_1,0.9501407618810829
2030,sc01,07-09 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 08:00:00+02:00,Node_3,0.95
2030,sc01,07-09 08:00:00+02:00,Node_1,0.9501372957124011
2030,sc01,07-09 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 09:00:00+02:00,Node_3,0.95
2030,sc01,07-09 09:00:00+02:00,Node_1,0.950133194054657
2030,sc01,07-09 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 10:00:00+02:00,Node_3,0.95
2030,sc01,07-09 10:00:00+02:00,Node_1,0.9501303884920135
2030,sc01,07-09 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 11:00:00+02:00,Node_3,0.95
2030,sc01,07-09 11:00:00+02:00,Node_1,0.9501283358492432
2030,sc01,07-09 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 12:00:00+02:00,Node_3,0.95
2030,sc01,07-09 12:00:00+02:00,Node_1,0.9501273063824309
2030,sc01,07-09 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 13:00:00+02:00,Node_3,0.95
2030,sc01,07-09 13:00:00+02:00,Node_1,0.9501242056126096
2030,sc01,07-09 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 14:00:00+02:00,Node_3,0.95
2030,sc01,07-09 14:00:00+02:00,Node_1,0.9501206576323418
2030,sc01,07-09 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 15:00:00+02:00,Node_3,0.95
2030,sc01,07-09 15:00:00+02:00,Node_1,0.9501182552898134
2030,sc01,07-09 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 16:00:00+02:00,Node_3,0.95
2030,sc01,07-09 16:00:00+02:00,Node_1,0.950115729885997
2030,sc01,07-09 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 17:00:00+02:00,Node_3,0.95
2030,sc01,07-09 17:00:00+02:00,Node_1,0.9501154592661147
2030,sc01,07-09 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 18:00:00+02:00,Node_3,0.95
2030,sc01,07-09 18:00:00+02:00,Node_1,0.9501168634003428
2030,sc01,07-09 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 19:00:00+02:00,Node_3,0.95
2030,sc01,07-09 19:00:00+02:00,Node_1,0.950116544792905
2030,sc01,07-09 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 20:00:00+02:00,Node_3,0.95
2030,sc01,07-09 20:00:00+02:00,Node_1,0.9501153785150454
2030,sc01,07-09 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 21:00:00+02:00,Node_3,0.95
2030,sc01,07-09 21:00:00+02:00,Node_1,0.9501146480254683
2030,sc01,07-09 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 22:00:00+02:00,Node_3,0.95
2030,sc01,07-09 22:00:00+02:00,Node_1,0.9501159245393256
2030,sc01,07-09 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-09 23:00:00+02:00,Node_3,0.95
2030,sc01,07-09 23:00:00+02:00,Node_1,0.9501198765148648
2030,sc01,07-10 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 00:00:00+02:00,Node_3,0.95
2030,sc01,07-10 00:00:00+02:00,Node_1,0.950120045407412
2030,sc01,07-10 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 01:00:00+02:00,Node_3,0.95
2030,sc01,07-10 01:00:00+02:00,Node_1,0.9501205567600468
2030,sc01,07-10 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 02:00:00+02:00,Node_3,0.95
2030,sc01,07-10 02:00:00+02:00,Node_1,0.9501206993076654
2030,sc01,07-10 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 03:00:00+02:00,Node_3,0.95
2030,sc01,07-10 03:00:00+02:00,Node_1,0.9501219239490035
2030,sc01,07-10 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 04:00:00+02:00,Node_3,0.95
2030,sc01,07-10 04:00:00+02:00,Node_1,0.9501221230418856
2030,sc01,07-10 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 05:00:00+02:00,Node_3,0.95
2030,sc01,07-10 05:00:00+02:00,Node_1,0.9501224167427922
2030,sc01,07-10 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 06:00:00+02:00,Node_3,0.95
2030,sc01,07-10 06:00:00+02:00,Node_1,0.9501212244938774
2030,sc01,07-10 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 07:00:00+02:00,Node_3,0.95
2030,sc01,07-10 07:00:00+02:00,Node_1,0.9501159242496975
2030,sc01,07-10 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 08:00:00+02:00,Node_3,0.95
2030,sc01,07-10 08:00:00+02:00,Node_1,0.9501110474844635
2030,sc01,07-10 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 09:00:00+02:00,Node_3,0.95
2030,sc01,07-10 09:00:00+02:00,Node_1,0.9501097815385026
2030,sc01,07-10 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 10:00:00+02:00,Node_3,0.95
2030,sc01,07-10 10:00:00+02:00,Node_1,0.9501114552319567
2030,sc01,07-10 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 11:00:00+02:00,Node_3,0.95
2030,sc01,07-10 11:00:00+02:00,Node_1,0.9501152941210366
2030,sc01,07-10 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 12:00:00+02:00,Node_3,0.95
2030,sc01,07-10 12:00:00+02:00,Node_1,0.9501182588503077
2030,sc01,07-10 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 13:00:00+02:00,Node_3,0.95
2030,sc01,07-10 13:00:00+02:00,Node_1,0.9501194452051733
2030,sc01,07-10 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 14:00:00+02:00,Node_3,0.95
2030,sc01,07-10 14:00:00+02:00,Node_1,0.9501204206037506
2030,sc01,07-10 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 15:00:00+02:00,Node_3,0.95
2030,sc01,07-10 15:00:00+02:00,Node_1,0.9501211950956943
2030,sc01,07-10 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 16:00:00+02:00,Node_3,0.95
2030,sc01,07-10 16:00:00+02:00,Node_1,0.9501211401801877
2030,sc01,07-10 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 17:00:00+02:00,Node_3,0.95
2030,sc01,07-10 17:00:00+02:00,Node_1,0.950120279821694
2030,sc01,07-10 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 18:00:00+02:00,Node_3,0.95
2030,sc01,07-10 18:00:00+02:00,Node_1,0.9501221122498472
2030,sc01,07-10 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 19:00:00+02:00,Node_3,0.95
2030,sc01,07-10 19:00:00+02:00,Node_1,0.9501232962168538
2030,sc01,07-10 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 20:00:00+02:00,Node_3,0.95
2030,sc01,07-10 20:00:00+02:00,Node_1,0.9501248710245256
2030,sc01,07-10 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 21:00:00+02:00,Node_3,0.95
2030,sc01,07-10 21:00:00+02:00,Node_1,0.9501270128239803
2030,sc01,07-10 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 22:00:00+02:00,Node_3,0.95
2030,sc01,07-10 22:00:00+02:00,Node_1,0.9501303955859758
2030,sc01,07-10 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-10 23:00:00+02:00,Node_3,0.95
2030,sc01,07-10 23:00:00+02:00,Node_1,0.9501366583937697
2030,sc01,07-11 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 00:00:00+02:00,Node_3,0.95
2030,sc01,07-11 00:00:00+02:00,Node_1,0.9501394628039577
2030,sc01,07-11 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 01:00:00+02:00,Node_3,0.95
2030,sc01,07-11 01:00:00+02:00,Node_1,0.9501398221121631
2030,sc01,07-11 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 02:00:00+02:00,Node_3,0.95
2030,sc01,07-11 02:00:00+02:00,Node_1,0.9501396908196282
2030,sc01,07-11 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 03:00:00+02:00,Node_3,0.95
2030,sc01,07-11 03:00:00+02:00,Node_1,0.9501388983219363
2030,sc01,07-11 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 04:00:00+02:00,Node_3,0.95
2030,sc01,07-11 04:00:00+02:00,Node_1,0.9501377179755014
2030,sc01,07-11 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 05:00:00+02:00,Node_3,0.95
2030,sc01,07-11 05:00:00+02:00,Node_1,0.9501369120696744
2030,sc01,07-11 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 06:00:00+02:00,Node_3,0.95
2030,sc01,07-11 06:00:00+02:00,Node_1,0.9501333099245154
2030,sc01,07-11 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 07:00:00+02:00,Node_3,0.95
2030,sc01,07-11 07:00:00+02:00,Node_1,0.9501255831697801
2030,sc01,07-11 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 08:00:00+02:00,Node_3,0.95
2030,sc01,07-11 08:00:00+02:00,Node_1,0.9501184470691335
2030,sc01,07-11 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 09:00:00+02:00,Node_3,0.95
2030,sc01,07-11 09:00:00+02:00,Node_1,0.9501139759115041
2030,sc01,07-11 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 10:00:00+02:00,Node_3,0.95
2030,sc01,07-11 10:00:00+02:00,Node_1,0.9501098438783343
2030,sc01,07-11 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 11:00:00+02:00,Node_3,0.95
2030,sc01,07-11 11:00:00+02:00,Node_1,0.9501081323110943
2030,sc01,07-11 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 12:00:00+02:00,Node_3,0.95
2030,sc01,07-11 12:00:00+02:00,Node_1,0.9501090069204638
2030,sc01,07-11 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 13:00:00+02:00,Node_3,0.95
2030,sc01,07-11 13:00:00+02:00,Node_1,0.9501084009667922
2030,sc01,07-11 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 14:00:00+02:00,Node_3,0.95
2030,sc01,07-11 14:00:00+02:00,Node_1,0.9501078460933525
2030,sc01,07-11 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 15:00:00+02:00,Node_3,0.95
2030,sc01,07-11 15:00:00+02:00,Node_1,0.9501087041620181
2030,sc01,07-11 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 16:00:00+02:00,Node_3,0.95
2030,sc01,07-11 16:00:00+02:00,Node_1,0.9501099683482304
2030,sc01,07-11 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 17:00:00+02:00,Node_3,0.95
2030,sc01,07-11 17:00:00+02:00,Node_1,0.950112660801017
2030,sc01,07-11 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 18:00:00+02:00,Node_3,0.95
2030,sc01,07-11 18:00:00+02:00,Node_1,0.9501169274626707
2030,sc01,07-11 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 19:00:00+02:00,Node_3,0.95
2030,sc01,07-11 19:00:00+02:00,Node_1,0.9501211818148766
2030,sc01,07-11 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 20:00:00+02:00,Node_3,0.95
2030,sc01,07-11 20:00:00+02:00,Node_1,0.9501225123731245
2030,sc01,07-11 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 21:00:00+02:00,Node_3,0.95
2030,sc01,07-11 21:00:00+02:00,Node_1,0.9501225004102165
2030,sc01,07-11 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 22:00:00+02:00,Node_3,0.95
2030,sc01,07-11 22:00:00+02:00,Node_1,0.9501250538591383
2030,sc01,07-11 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,07-11 23:00:00+02:00,Node_3,0.95
2030,sc01,07-11 23:00:00+02:00,Node_1,0.950129414849476
2030,sc01,08-02 00:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 00:00:00+02:00,Node_3,0.95
2030,sc01,08-02 00:00:00+02:00,Node_1,0.9501326634680355
2030,sc01,08-02 01:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 01:00:00+02:00,Node_3,0.95
2030,sc01,08-02 01:00:00+02:00,Node_1,0.9501332672105609
2030,sc01,08-02 02:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 02:00:00+02:00,Node_3,0.95
2030,sc01,08-02 02:00:00+02:00,Node_1,0.9501353395439605
2030,sc01,08-02 03:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 03:00:00+02:00,Node_3,0.95
2030,sc01,08-02 03:00:00+02:00,Node_1,0.9501368739794257
2030,sc01,08-02 04:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 04:00:00+02:00,Node_3,0.95
2030,sc01,08-02 04:00:00+02:00,Node_1,0.9501369687245145
2030,sc01,08-02 05:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 05:00:00+02:00,Node_3,0.95
2030,sc01,08-02 05:00:00+02:00,Node_1,0.9501358915644612
2030,sc01,08-02 06:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 06:00:00+02:00,Node_3,0.95
2030,sc01,08-02 06:00:00+02:00,Node_1,0.9501338834953257
2030,sc01,08-02 07:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 07:00:00+02:00,Node_3,0.95
2030,sc01,08-02 07:00:00+02:00,Node_1,0.9501289853955716
2030,sc01,08-02 08:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 08:00:00+02:00,Node_3,0.95
2030,sc01,08-02 08:00:00+02:00,Node_1,0.9501250573977857
2030,sc01,08-02 09:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 09:00:00+02:00,Node_3,0.95
2030,sc01,08-02 09:00:00+02:00,Node_1,0.9501251193477865
2030,sc01,08-02 10:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 10:00:00+02:00,Node_3,0.95
2030,sc01,08-02 10:00:00+02:00,Node_1,0.9501259580932832
2030,sc01,08-02 11:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 11:00:00+02:00,Node_3,0.95
2030,sc01,08-02 11:00:00+02:00,Node_1,0.950128827317141
2030,sc01,08-02 12:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 12:00:00+02:00,Node_3,0.95
2030,sc01,08-02 12:00:00+02:00,Node_1,0.9501335228881754
2030,sc01,08-02 13:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 13:00:00+02:00,Node_3,0.95
2030,sc01,08-02 13:00:00+02:00,Node_1,0.9501340532439008
2030,sc01,08-02 14:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 14:00:00+02:00,Node_3,0.95
2030,sc01,08-02 14:00:00+02:00,Node_1,0.9501334429793385
2030,sc01,08-02 15:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 15:00:00+02:00,Node_3,0.95
2030,sc01,08-02 15:00:00+02:00,Node_1,0.9501344720176903
2030,sc01,08-02 16:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 16:00:00+02:00,Node_3,0.95
2030,sc01,08-02 16:00:00+02:00,Node_1,0.9501328077568331
2030,sc01,08-02 17:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 17:00:00+02:00,Node_3,0.95
2030,sc01,08-02 17:00:00+02:00,Node_1,0.9501301424377876
2030,sc01,08-02 18:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 18:00:00+02:00,Node_3,0.95
2030,sc01,08-02 18:00:00+02:00,Node_1,0.950125422628973
2030,sc01,08-02 19:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 19:00:00+02:00,Node_3,0.95
2030,sc01,08-02 19:00:00+02:00,Node_1,0.950122222604571
2030,sc01,08-02 20:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 20:00:00+02:00,Node_3,0.95
2030,sc01,08-02 20:00:00+02:00,Node_1,0.9501213429353939
2030,sc01,08-02 21:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 21:00:00+02:00,Node_3,0.95
2030,sc01,08-02 21:00:00+02:00,Node_1,0.9501243349492617
2030,sc01,08-02 22:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 22:00:00+02:00,Node_3,0.95
2030,sc01,08-02 22:00:00+02:00,Node_1,0.9501284959737026
2030,sc01,08-02 23:00:00+02:00,Node_2,0.9500561780669047
2030,sc01,08-02 23:00:00+02:00,Node_3,0.95
2030,sc01,08-02 23:00:00+02:00,Node_1,0.950132970394369
2030,sc01,08-03 00:00:00+02:00,Node_2,0.9500561780669047
