LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
10-22 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0565315567699999,-0.03,-0.06,-0.0955905314799985,0.0565315567699985
10-22 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0575264121999999,-0.03,-0.06,-0.0973012856299975,0.0575264121999975
10-22 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0584458613799999,-0.0073245857500006,-0.06,-0.12,0.0584458613800006
10-22 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.00044772429,0.03,0.12,0.06,-0.03,-0.035725468605008,-0.12,0.059776137855008
10-22 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0590629955099999,0.0005824882200015,-0.06,-0.12,0.0590629955099984
10-22 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.00447986714,0.03,0.0471588467599946,-0.12,-0.0217701328599946
10-22 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05285552249,-0.03,-0.0170180424299969,-0.12,0.0528555224899969
10-22 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0492196015999999,-0.03,-0.0217124667199979,-0.12,0.0492196015999979
10-22 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0464165219999999,0.0011335195100027,-0.06,-0.12,0.0464165219999972
10-22 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04574052866,-0.0053124060100032,-0.06,-0.12,0.0457405286600032
10-22 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0442466907499999,-0.03,-0.06,-0.0960900295600011,0.044246690750001
10-22 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0442227820299999,-0.0072859139199967,-0.06,-0.12,0.0442227820299967
10-22 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0434044628699999,-0.03,-0.06,-0.0943684880800007,0.0434044628700007
10-22 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0426088308,0.0002500157799978,-0.06,-0.12,0.0426088308000021
10-22 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0431527987199999,0.005139745880002,-0.06,-0.12,0.0431527987199979
10-22 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0432787933,-0.03,-0.06,-0.0762140144000031,0.0432787933000031
10-22 17:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0414940316199999,-0.03,-0.06,-0.0547679180899977,0.0414940316199977
10-22 18:00:00+02:00,0.02625,0.0525,0.105,-0.0377393659159992,-0.03,-0.12,0.0089331491960013,0.03,0.06,0.12,0.0278028321539987
10-22 19:00:00+02:00,0.02625,0.00602987274,0.105,0.0,-0.03,-0.12,0.0176036863599999,0.03,0.06,0.12,0.0176036863599999
10-22 20:00:00+02:00,0.02625,0.0525,0.05989477786,0.0,-0.03,-0.12,0.01622148042,0.03,0.06,0.12,0.01622148042
10-22 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03883321205,-0.03,-0.06,-0.050685932389999,0.038833212049999
10-22 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0400159204299999,-0.03,0.0022447399299992,-0.12,0.0400159204300007
10-22 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03987096632,-0.03,-0.06,-0.0594177879899974,0.0398709663199974
10-23 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03773784644,-0.03,-0.06,-0.0570699062999998,0.0377378464399998
10-23 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0366633232799999,-0.03,-0.06,-0.0552602105799972,0.0366633232799972
10-23 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03673483321,-0.03,0.0044642044400017,-0.12,0.0367348332099982
10-23 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0363728993999999,-0.03,-0.06,-0.0531520636000007,0.0363728994000007
10-23 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0346759163,-0.03,0.0144623645099998,-0.12,0.0346759163000001
10-23 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0318264114999999,-0.03,0.0250323374199989,-0.12,0.031826411500001
10-23 06:00:00+02:00,-0.02625,0.0506700483949999,0.105,0.0,-0.03,-0.12,0.015063606455,0.03,0.06,0.12,0.015063606455
10-23 07:00:00+02:00,-0.02625,0.0525,0.0977314099,0.0,-0.03,-0.12,0.0144444335099999,0.03,0.06,0.12,0.0144444335099999
10-23 08:00:00+02:00,-0.02625,0.0525,0.09558247547,0.0,-0.03,-0.12,0.01090555575,0.03,0.06,0.12,0.01090555575
10-23 09:00:00+02:00,-0.02625,0.0436761012649999,0.105,0.0,-0.03,-0.12,0.005954141345,0.03,0.06,0.12,0.005954141345
10-23 10:00:00+02:00,0.02625,0.0525,0.0649989095099932,-0.0525,-0.03,-0.12,0.0337500000000068,-0.03,0.06,0.0912430773999931,0.06
10-23 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0081664988599999,-0.03,0.0446805763399995,-0.12,0.0081664988600004
10-23 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.00942872241,-0.03,-0.06,-0.0189411387700025,0.0094287224100025
10-23 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0109936617599999,-0.03,-0.06,-0.020084852350001,0.010993661760001
10-23 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0129232529499999,-0.03,-0.06,-0.0203525409899972,0.0129232529499972
10-23 15:00:00+02:00,-0.02625,0.0525,0.097278417825,0.0,-0.03,-0.12,0.0067641137949999,0.03,0.06,0.12,0.0067641137949999
10-23 16:00:00+02:00,-0.02625,0.0525,0.091635177615,0.0,-0.03,-0.12,0.011566881585,0.03,0.06,0.12,0.011566881585
10-23 17:00:00+02:00,-0.02625,0.03396757823,0.105,0.0,-0.03,-0.12,0.0179071397799999,0.03,0.06,0.12,0.0179071397799999
10-23 18:00:00+02:00,-0.02625,0.0358176082949999,0.105,0.0,-0.03,-0.12,0.018277608605,0.03,0.06,0.12,0.018277608605
10-23 19:00:00+02:00,-0.02625,0.0525,0.0926851130999999,0.0,-0.03,-0.12,0.0170545376,0.03,0.06,0.12,0.0170545376
10-23 20:00:00+02:00,-0.02625,0.0525,0.0973050236849999,0.0,-0.03,-0.12,0.016012024465,0.03,0.06,0.12,0.016012024465
10-23 21:00:00+02:00,0.02625,0.0525,0.05309091596,0.0,-0.03,-0.12,0.01335128699,0.03,0.06,0.12,0.01335128699
10-23 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0363475776199999,-0.03,-0.06,-0.0508223768000016,0.0363475776200016
10-23 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04238918979,-0.03,-0.06,-0.0654739779000011,0.0423891897900011
10-24 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0466394432499999,0.0149812594199989,-0.06,-0.12,0.046639443250001
10-24 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0469088435599999,0.0141945783700003,-0.06,-0.12,0.0469088435599996
10-24 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04613541292,-0.03,-0.06,-0.074604356919998,0.046135412919998
10-24 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04383610728,-0.03,-0.0078850810799966,-0.12,0.0438361072799966
10-24 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0392153819799999,-0.03,-0.06,-0.05453982692,0.03921538198
10-24 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03401191764,-0.03,0.0207466858100019,-0.12,0.034011917639998
10-24 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0285685217499999,-0.03,0.0328796286999991,-0.12,0.0285685217500008
10-24 07:00:00+02:00,-0.02625,0.0525,0.0974811509949999,0.0,-0.03,-0.12,0.014423623035,0.03,0.06,0.12,0.014423623035
10-24 08:00:00+02:00,-0.02625,0.04254034234,0.105,0.0,-0.03,-0.12,0.0131790786499999,0.03,0.06,0.12,0.0131790786499999
10-24 09:00:00+02:00,-0.02625,0.0433124531799999,0.105,0.0,-0.03,-0.12,0.01079526659,0.03,0.06,0.12,0.01079526659
10-24 10:00:00+02:00,-0.02625,0.0525,0.095664833465,0.0,-0.03,-0.12,0.008254073485,0.03,0.06,0.12,0.008254073485
10-24 11:00:00+02:00,-0.02625,0.04217730166,0.105,0.0,-0.03,-0.12,0.0074036056099999,0.03,0.06,0.12,0.0074036056099999
10-24 12:00:00+02:00,-0.02625,0.0525,0.0948383075699999,0.0,-0.03,-0.12,0.0077266827799999,0.03,0.06,0.12,0.0077266827799999
10-24 13:00:00+02:00,-0.02625,0.0525,0.094193222175,0.0,-0.03,-0.12,0.0084791497149999,0.03,0.06,0.12,0.0084791497149999
10-24 14:00:00+02:00,-0.02625,0.0525,0.0922344230999999,0.0,-0.03,-0.12,0.0101641619,0.03,0.06,0.12,0.0101641619
10-24 15:00:00+02:00,-0.02625,0.0379113450749999,0.105,0.0,-0.03,-0.12,0.012242121805,0.03,0.06,0.12,0.012242121805
10-24 16:00:00+02:00,-0.02625,0.0525,0.0875362794799999,0.0,-0.03,-0.12,0.0147315617699999,0.03,0.06,0.12,0.0147315617699999
10-24 17:00:00+02:00,-0.02625,0.0326465906199999,0.105,0.0,-0.03,-0.12,0.0182975750199999,0.03,0.06,0.12,0.0182975750199999
10-24 18:00:00+02:00,-0.02625,0.0344659404849999,0.105,0.0,-0.03,-0.12,0.017705211435,0.03,0.06,0.12,0.017705211435
10-24 19:00:00+02:00,-0.02625,0.0525,0.09148942548,0.0,-0.03,-0.12,0.0164366195799999,0.03,0.06,0.12,0.0164366195799999
10-24 20:00:00+02:00,-0.02625,0.0525,0.0965174902249999,0.0,-0.03,-0.12,0.015506442945,0.03,0.06,0.12,0.015506442945
10-24 21:00:00+02:00,-0.02625,0.0525,0.101705419675,0.0,-0.03,-0.12,0.0134799153249999,0.03,0.06,0.12,0.0134799153249999
10-24 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02980143181,-0.03,-0.06,-0.0372463265600013,0.0298014318100013
10-24 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03339832236,-0.03,0.0135731377900033,-0.12,0.0333983223599966
10-25 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03736064008,-0.03,-0.06,-0.0562796054700031,0.0373606400800031
10-25 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0393327263499999,0.0289750143500013,-0.06,-0.12,0.0393327263499986
10-25 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04127254888,0.0245855244100007,-0.06,-0.12,0.0412725488799992
10-25 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04277924642,0.0229133913099998,-0.06,-0.12,0.0427792464200001
10-25 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04411658515,0.02170627175,-0.06,-0.12,0.04411658515
10-25 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0418602550399999,-0.03,-0.0020064059999987,-0.12,0.0418602550399987
10-25 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0381330949,-0.03,0.0079886540000028,-0.12,0.0381330948999971
10-25 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03388113592,-0.03,0.0186589454300014,-0.12,0.0338811359199985
10-25 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0283179544799999,-0.03,-0.06,-0.0327190813600009,0.0283179544800009
10-25 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02558325941,-0.03,0.026790376560002,-0.12,0.0255832594099979
10-25 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0239542168999999,-0.03,0.024177666990003,-0.12,0.0239542168999969
10-25 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0227982469099999,-0.03,-0.06,-0.0365684665899992,0.0227982469099993
10-25 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0244118645299999,-0.03,0.0195395182399977,-0.12,0.0244118645300022
10-25 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0243024945399999,-0.03,0.0222947140199979,-0.12,0.024302494540002
10-25 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02513992332,-0.03,-0.06,-0.0349811332999981,0.0251399233199981
10-25 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02669693336,-0.03,0.0274755698000009,-0.12,0.026696933359999
10-25 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0272608358199999,-0.03,0.0322115802999977,-0.12,0.0272608358200022
10-25 17:00:00+02:00,-0.02625,0.0473916863399999,0.105,0.0,-0.03,-0.12,0.01787391445,0.03,0.06,0.12,0.01787391445
10-25 18:00:00+02:00,-0.02625,0.0525,0.09928455401,0.0,-0.03,-0.12,0.0186115329599999,0.03,0.06,0.12,0.0186115329599999
10-25 19:00:00+02:00,-0.02625,0.0525,0.1015905637499999,0.0,-0.03,-0.12,0.01730258817,0.03,0.06,0.12,0.01730258817
10-25 20:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03239423072,-0.03,0.0263627558199986,-0.12,0.0323942307200013
10-25 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03618979207,-0.03,0.0151871817499983,-0.12,0.0361897920700016
10-25 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03983031101,-0.03,0.0038753922199972,-0.12,0.0398303110100027
10-25 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0443681861999999,-0.03,-0.0074120176900016,-0.12,0.0443681862000016
10-26 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0472058181499999,-0.03,-0.0152369625200028,-0.12,0.0472058181500028
10-26 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04688879663,0.0147854111899991,-0.06,-0.12,0.0468887966300007
10-26 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0469419410899999,-0.03,-0.0164173742199968,-0.12,0.0469419410899968
10-26 03:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04596866681,0.0159169017900006,-0.06,-0.12,0.0459686668099993
10-26 04:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04369879458,0.0214961437499998,-0.06,-0.12,0.0436987945800001
10-26 05:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04291456118,0.0240552310999995,-0.06,-0.12,0.0429145611800004
10-26 06:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0420150180599999,-0.03,-0.0018574292399989,-0.12,0.0420150180599989
10-26 07:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0386269227999999,-0.03,-0.06,-0.0520956808199969,0.0386269227999969
10-26 08:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03579769423,-0.03,0.0135333562599998,-0.12,0.0357976942300001
10-26 09:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03455736155,-0.03,0.0139579802500015,-0.12,0.0345573615499984
10-26 10:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03494020807,-0.03,0.0099344073100002,-0.12,0.0349402080699997
10-26 11:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03790799905,-0.03,-0.06,-0.0559832579300031,0.0379079990500031
10-26 12:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0436113449399999,-0.03,-0.0062954666600022,-0.12,0.0436113449400022
10-26 13:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04800606717,-0.03,-0.0127096335600016,-0.12,0.0480060671700016
10-26 14:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0476079366399999,-0.03,-0.0082682881799994,-0.12,0.0476079366399994
10-26 15:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04669532485,0.0268858213,-0.06,-0.12,0.0466953248499999
10-26 16:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04487722414,-0.03,0.0041229815199998,-0.12,0.0448772241400001
10-26 17:00:00+02:00,0.02625,0.0525,0.06129422897,0.0,-0.03,-0.12,0.0205457631999999,0.03,0.06,0.12,0.0205457631999999
10-26 18:00:00+02:00,0.02625,0.0055677379499999,0.105,0.0,-0.03,-0.12,0.0207509778,0.03,0.06,0.12,0.0207509778
10-26 19:00:00+02:00,0.02625,0.0041223057349999,0.105,0.0,-0.03,-0.12,0.018998084295,0.03,0.06,0.12,0.018998084295
10-26 20:00:00+02:00,0.02625,0.0076626807699999,0.105,0.0,-0.03,-0.12,0.01687806623,0.03,0.06,0.12,0.01687806623
10-26 21:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0441360678899999,-0.03,-0.06,-0.0595792399499968,0.0441360678899968
10-26 22:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0489773402,-0.03,-0.06,-0.0752204055299968,0.0489773401999968
10-26 23:00:00+02:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0547302625199999,-0.03,-0.06,-0.0890046121699972,0.0547302625199972
10-27 00:00:00+02:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0053957092299999,0.0043880197299961,0.06,-0.12,-0.0208542907699961
10-27 01:00:00+02:00,-0.02625,-0.0525,-0.105,0.0004497838199999,0.03,0.12,0.06,-0.03,-0.0415046247500047,-0.12,0.0597751080900047
10-27 02:00:00+02:00,-0.02625,-0.0525,-0.105,0.0026525454899999,0.03,0.12,0.06,-0.03,-0.06,-0.1004619430450112,0.0586737272550112
10-27 03:00:00+01:00,-0.0213332676299999,-0.0525,-0.105,0.0,0.03,0.12,0.06,-0.03,-0.06,-0.09983102841,0.06
10-27 04:00:00+01:00,-0.02131104908,-0.0525,-0.105,0.0,0.03,0.12,0.06,-0.03,-0.06,-0.0955249903999999,0.06
10-27 05:00:00+01:00,-0.02625,-0.0525,-0.10091939908,0.0,0.03,0.12,0.06,-0.03,-0.06,-0.08978814425,0.06
10-27 06:00:00+01:00,-0.02625,-0.0525,-0.10013103596,0.0,0.03,0.12,0.06,-0.03,-0.0281012729299999,-0.12,0.06
10-27 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0027142465299999,0.03,0.12,0.06,0.0036175097149906,-0.06,-0.12,0.0586428767350094
10-27 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.00816286088,0.0078393106699912,0.06,-0.12,-0.0180871391199912
10-27 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0579931183599999,-0.0055798120100024,-0.06,-0.12,0.0579931183600024
10-27 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.055704419,-0.03,-0.0354389674900033,-0.12,0.0557044190000033
10-27 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0578729943999999,-0.03,-0.0403773662499997,-0.12,0.0578729943999996
10-27 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05813743753,-0.03,-0.0401619987600015,-0.12,0.0581374375300015
10-27 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0574261373299999,-0.03,-0.0373251638599986,-0.12,0.0574261373299987
10-27 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0045256935799999,0.03,0.0364729482399942,-0.12,-0.0217243064199942
10-27 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.00517561775,0.0080871401999944,0.06,-0.12,-0.0210743822499944
10-27 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.0073802112999999,-0.03,-0.06,0.0417520202999943,-0.0188697886999943
10-27 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.00189653066,0.03,0.12,0.06,-0.03,-0.06,-0.0774820047700085,0.0590517346700084
10-27 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0055025752499999,0.03,0.12,0.06,-0.03,-0.013873125775001,-0.12,0.057248712375001
10-27 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0046321393899999,0.03,0.12,0.06,0.0137838141949912,-0.06,-0.12,0.0576839303050087
10-27 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.00541158252,0.03,0.12,0.06,-0.03,-0.0187356703000065,-0.12,0.0572942087400065
10-27 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.00495628837,0.03,0.12,0.06,0.006250054664995,-0.06,-0.12,0.0575218558150049
10-27 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.00826161233,0.03,0.12,0.06,-0.03,-0.0280892791450034,-0.12,0.0558691938350034
10-27 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0122744550499999,0.03,0.12,0.06,0.0016060820049982,-0.06,-0.12,0.0538627724750017
10-28 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0189558807499999,0.03,0.12,0.06,-0.03,-0.0272971081350046,-0.12,0.0505220596250046
10-28 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0198198460099999,0.03,0.12,0.06,0.0026174597849955,-0.06,-0.12,0.0500900769950044
10-28 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0216111702899999,0.03,0.12,0.06,0.0029445561849967,-0.06,-0.12,0.0491944148550032
10-28 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0222667713099999,0.03,0.12,0.06,-0.03,-0.06,-0.085013037635004,0.0488666143450041
10-28 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0212340133099999,0.03,0.12,0.06,0.008775156124993,-0.06,-0.12,0.0493829933450069
10-28 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0194481945599999,0.03,0.12,0.06,0.0141151502499932,-0.06,-0.12,0.0502759027200067
10-28 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0209350310399999,0.03,0.12,0.06,-0.03,-0.0132634498700029,-0.12,0.0495324844800029
10-28 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0206434789999999,0.03,0.12,0.06,0.0156031211899956,-0.06,-0.12,0.0496782605000044
10-28 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0186232571899999,0.03,0.12,0.06,0.010026163304994,-0.06,-0.12,0.0506883714050059
10-28 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0183842988999999,0.03,0.12,0.06,-0.03,-0.0269416688600065,-0.12,0.0508078505500066
10-28 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0182902228799999,0.03,0.12,0.06,-0.0015662593500043,-0.06,-0.12,0.0508548885600043
10-28 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0223462326099999,0.03,0.12,0.06,-0.03,-0.0338901027950055,-0.12,0.0488268836950055
10-28 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0222026211299999,0.03,0.12,0.06,-0.03,-0.0357313144050023,-0.12,0.0488986894350023
10-28 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0250258068999999,0.03,0.12,0.06,-0.03,-0.06,-0.0923610115500053,0.0474870965500053
10-28 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0264504319,0.03,0.12,0.06,0.0013143311499944,-0.06,-0.12,0.0467747840500055
10-28 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.02683559992,0.03,0.12,0.06,-0.03,-0.0230631661400021,-0.12,0.0465822000400021
10-28 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.02201637944,0.03,0.12,0.06,-0.03,-0.0188106684800038,-0.12,0.0489918102800038
10-28 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0139805158999999,0.03,0.12,0.06,-0.03,-0.0101442897500078,-0.12,0.0530097420500078
10-28 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0090366853799999,0.03,0.12,0.06,-0.03,-0.06,-0.0703435131100038,0.0554816573100038
10-28 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0050188555799999,0.03,0.12,0.06,-0.03,-0.0145054762100061,-0.12,0.0574905722100061
10-28 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0053918628499999,0.03,0.12,0.06,0.0124562249849961,-0.06,-0.12,0.0573040685750038
10-28 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0043312656099999,0.03,0.12,0.06,-0.03,-0.06,-0.0843349789850028,0.0578343671950028
10-28 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0062036818999999,0.03,0.12,0.06,-0.03,-0.0288722235600038,-0.12,0.0568981590500038
10-28 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0074709794399999,0.03,0.12,0.06,-0.0016036270800047,-0.06,-0.12,0.0562645102800047
10-29 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0062574397299999,0.03,0.12,0.06,-0.0039583716450056,-0.06,-0.12,0.0568712801350056
10-29 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0075912693599999,0.03,0.12,0.06,-0.03,-0.0345024843800043,-0.12,0.0562043653200043
10-29 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0079677368799999,0.03,0.12,0.06,-0.0047994646900112,-0.06,-0.12,0.0560161315600112
10-29 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0068170802299999,0.03,0.12,0.06,-0.0042426721650053,-0.06,-0.12,0.0565914598850054
10-29 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0044694427299999,0.03,0.12,0.06,-0.03,-0.0312211635150017,-0.12,0.0577652786350017
10-29 05:00:00+01:00,-0.02625,-0.05132491937,-0.105,0.0,0.03,0.12,0.06,-0.03,-0.06,-0.08782541507,0.06
10-29 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05383016132,0.0161205499900026,-0.06,-0.12,0.0538301613199973
10-29 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0466044287099999,-0.03,0.0013837655000024,-0.12,0.0466044287099975
10-29 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0408271323599999,-0.03,0.0064867342399975,-0.12,0.0408271323600024
