LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac3,Node_2_Node_3_eac1
01-25 16:00:00+01:00,-0.02625,-0.0525,0.0045418532799999,-0.0525,-0.03,0.0282765339899931,0.12,0.0337500000000068,-0.03,-0.12,0.06
01-25 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0046318321099999,0.06,0.12,0.02425725876,-0.03,-0.12,0.02425725876
01-25 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0913061485499999,0.03041487982,-0.03,-0.12,0.03041487982
01-25 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0388750458499999,0.12,0.02638984314,-0.03,-0.12,0.02638984314
01-25 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.10396498445,0.0232751553099999,-0.03,-0.12,0.0232751553099999
01-25 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0091289422499999,-0.03,-0.1106782259699971,0.0091289422499971
01-25 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0094169125199999,-0.0245872986400005,-0.12,0.0094169125200005
01-25 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0098740703199999,0.03,0.06,0.12,0.0,-0.0018087074900058,-0.12,-0.0049370351599941
01-26 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.1095627032199999,0.01659016799,-0.03,-0.12,0.01659016799
01-26 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.1086782312999999,0.01734606281,-0.03,-0.12,0.01734606281
01-26 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.1068940886099999,0.01851983673,-0.03,-0.12,0.01851983673
01-26 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.10214350139,0.02190653436,-0.03,-0.12,0.02190653436
01-26 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.09933093257,0.0247581781799999,-0.03,-0.12,0.0247581781799999
01-26 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0939415553,0.0297431325399999,-0.03,-0.12,0.0297431325399999
01-26 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07933292284,0.0392057067499999,-0.03,-0.12,0.0392057067499999
01-26 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07669782034,0.04120364057,-0.03,-0.12,0.04120364057
01-26 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07860799179,0.03818036916,-0.03,-0.12,0.03818036916
01-26 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02604229573,0.12,0.0261160923199999,-0.03,-0.12,0.0261160923199999
01-26 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0304888141299999,0.12,0.01469633642,-0.03,-0.12,0.01469633642
01-26 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0924367477299999,0.00893006322,-0.03,-0.12,0.00893006322
01-26 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0303817816099999,0.12,0.00736424809,-0.03,-0.12,0.00736424809
01-26 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0282863145599999,0.12,0.00819287764,-0.03,-0.12,0.00819287764
01-26 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0306680915799999,0.12,0.00812200895,-0.03,-0.12,0.00812200895
01-26 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.00222907007,0.06,0.12,0.01268536644,-0.03,-0.12,0.01268536644
01-26 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0115644678499999,0.12,0.02698965771,-0.03,-0.12,0.02698965771
01-26 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0497789357999999,0.12,0.04934655436,-0.03,-0.12,0.04934655436
01-26 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.04954841425,0.12,0.0522478446599999,-0.03,-0.12,0.0522478446599999
01-26 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0610907457699999,0.04593831103,-0.03,-0.12,0.04593831103
01-26 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00844596018,0.12,0.0410643049199999,-0.03,-0.12,0.0410643049199999
01-26 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.01679315898,0.12,0.03454329567,-0.03,-0.12,0.03454329567
01-26 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.0050066937699999,0.06,0.12,0.0280545900199999,-0.03,-0.12,0.0280545900199999
01-26 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08940055133,0.0254653115299999,-0.03,-0.12,0.0254653115299999
01-27 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0892871431,0.02559733305,-0.03,-0.12,0.02559733305
01-27 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0925528146599999,0.02432726958,-0.03,-0.12,0.02432726958
01-27 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0930884164399999,0.0249182794399999,-0.03,-0.12,0.0249182794399999
01-27 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0319989517799999,0.12,0.0274130343,-0.03,-0.12,0.0274130343
01-27 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.0009490118399999,0.06,0.12,0.03313398811,-0.03,-0.12,0.03313398811
01-27 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0200631174,0.12,0.0435793793999999,-0.03,-0.12,0.0435793793999999
01-27 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0199576211599999,0.12,0.04471723992,-0.03,-0.12,0.04471723992
01-27 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08454191418,0.0393210165099999,-0.03,-0.12,0.0393210165099999
01-27 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02760012695,0.12,0.0338664277699999,-0.03,-0.12,0.0338664277699999
01-27 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.06703055644,0.06,-0.03,-0.0799839348700068,0.0337500000000068
01-27 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.065948285,0.06,-0.03,-0.0954076069400068,0.0337500000000068
01-27 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0419867028466711,-0.03,0.06,0.0763979776633287,0.06,-0.03,-0.12,0.0390066485766712
01-27 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0475380899266712,-0.03,0.06,0.0734531325733287,0.06,-0.03,-0.12,0.0362309550366712
01-27 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0515273893733378,-0.03,0.0134354295666621,0.12,0.06,-0.03,-0.12,0.0342363053133378
01-27 14:00:00+01:00,-0.02625,0.0525,0.0906537362600068,0.0525,-0.0148924691100068,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-27 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0516076655866712,-0.03,0.06,0.0790405578133287,0.06,-0.03,-0.12,0.0341961672066712
01-27 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0438550507133378,-0.03,0.0262959485466621,0.12,0.06,-0.03,-0.12,0.0380724746433378
01-27 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.00888580276,-0.0237487534599985,-0.12,0.0088858027599985
01-27 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0090433822499999,-0.0147497795600017,-0.12,0.0090433822500017
01-27 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0110694286899999,-0.0199370774200024,-0.12,0.0110694286900024
01-27 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0118328921099999,-0.03,-0.1138728131900032,0.0118328921100032
01-27 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0005415600320027,0.03,0.06,0.12,0.0122929910179972,-0.03,-0.12,0.0120222110020027
01-27 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0040408010160027,0.03,0.06,0.12,0.0108565973839972,-0.03,-0.12,0.0088361968760027
01-27 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0047669987240027,0.03,0.06,0.12,0.0105033890259972,-0.03,-0.12,0.0081198896640027
01-28 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0044314277360027,0.03,0.06,0.12,0.0105410371139972,-0.03,-0.12,0.0083253232460027
01-28 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0029672633760027,0.03,0.06,0.12,0.0103090123439972,-0.03,-0.12,0.0088253806560027
01-28 02:00:00+01:00,-0.02625,-0.0525,-0.104380231925,0.0,0.03,0.06,0.12,0.010489437815,-0.03,-0.12,0.010489437815
01-28 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0091030928499999,-0.03,-0.1135301974899981,0.0091030928499981
01-28 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.00813886271,0.06,0.12,0.0274186921,-0.03,-0.12,0.0274186921
01-28 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0791780984599999,0.04250948162,-0.03,-0.12,0.04250948162
01-28 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0729391101,0.0467627952499999,-0.03,-0.12,0.0467627952499999
01-28 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07717356808,0.0412944321,-0.03,-0.12,0.0412944321
01-28 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.01034988984,0.06,0.12,0.03653008648,-0.03,-0.12,0.03653008648
01-28 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0613227050499999,0.06,0.0124857722799931,-0.12,0.0337500000000068
01-28 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,-0.06,0.1195052118499999,0.06,-0.0015829434500068,-0.12,0.0337500000000068
01-28 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0393887038600045,-0.03,0.06,0.0718869957499954,0.06,-0.03,-0.12,0.0403056480700045
01-28 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0431543994666712,-0.03,0.06,0.0694514998833287,0.06,-0.03,-0.12,0.0384228002666712
01-28 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0462845481200045,-0.03,0.0089232569299954,0.12,0.06,-0.03,-0.12,0.0368577259400045
01-28 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0488529477533378,-0.03,0.06,0.0709106695366621,0.06,-0.03,-0.12,0.0355735261233378
01-28 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0480569605600045,-0.03,0.06,0.0752005754799954,0.06,-0.03,-0.12,0.0359715197200045
01-28 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0396238508400045,-0.03,0.06,0.0824776987699954,0.06,-0.03,-0.12,0.0401880745800045
01-28 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0326838528699999,0.12,0.02565249293,-0.03,-0.12,0.02565249293
01-28 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08109313536,0.0365598101599999,-0.03,-0.12,0.0365598101599999
01-28 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.08960781182,0.03210312693,-0.03,-0.12,0.03210312693
01-28 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0207222361933378,-0.03,0.06,0.1013388829766621,0.06,-0.03,-0.12,0.0496388819033378
01-28 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.0094510998899999,0.12,0.06,0.0128284068899931,-0.12,0.0337500000000068
01-28 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.0102622172899999,0.12,0.06,-0.03,-0.0824069273400067,0.0337500000000068
01-28 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0725946219199999,0.06,-0.03,-0.0855685535500068,0.0337500000000068
01-29 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.04415915978,0.12,0.0182870817999999,-0.03,-0.12,0.0182870817999999
01-29 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0210309601599999,0.06,0.12,0.01515515712,-0.03,-0.12,0.01515515712
01-29 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0099684771599999,-0.0271227709899981,-0.12,0.0099684771599981
01-29 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01042411797,-0.03,-0.1146486453699988,0.0104241179699988
01-29 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01411079297,-0.0235473976500001,-0.12,0.0141107929700001
01-29 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0194381084099999,-0.03,-0.1135968805200018,0.0194381084100018
01-29 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01897864352,-0.0211012637399994,-0.12,0.0189786435199994
01-29 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0181762414399999,0.03,0.06,0.12,0.0,0.0208518485199936,-0.12,-0.0090881207199936
01-29 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0007840637960027,0.03,0.06,0.12,0.0177087229739972,-0.03,-0.12,0.0173166910760027
01-29 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0064199266480027,0.03,0.06,0.12,0.0131311443219972,-0.03,-0.12,0.0099211809980027
01-29 10:00:00+01:00,-0.02625,-0.032365970615,-0.105,0.0,0.03,0.06,0.12,0.004282722835,-0.03,-0.12,0.004282722835
01-29 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.1088017044600068,0.0486418448099931,-0.03,-0.12,0.02239184481
01-29 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0645959954300068,0.0388276850899931,-0.03,-0.12,0.0125776850899999
01-29 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0789241085200068,0.0313975469999931,-0.03,-0.12,0.005147547
01-29 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0807287234400068,0.0321803824099931,-0.03,-0.12,0.00593038241
01-29 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.0128160680600068,0.12,0.0397882970099931,-0.03,-0.12,0.01353829701
01-29 16:00:00+01:00,-0.02625,0.0455880676100068,0.105,0.0525,0.0129925934599931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-29 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0225038680880027,0.03,0.06,0.12,0.0207720522019972,-0.03,-0.12,0.0095201181580027
01-29 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0213135301840027,0.03,0.06,0.12,0.0219623901059972,-0.03,-0.12,0.0113056250140027
01-29 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0224660078960027,0.03,0.06,0.12,0.0220288755739972,-0.03,-0.12,0.0107958716260027
01-29 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0245585626240027,0.03,0.06,0.12,0.0214600248259972,-0.03,-0.12,0.0091807435140027
01-29 21:00:00+01:00,-0.02625,-0.0525,-0.0693243057799999,0.0,0.03,0.06,0.12,0.0127808196199999,-0.03,-0.12,0.0127808196199999
01-29 22:00:00+01:00,-0.02625,0.0525,0.1016292014600068,0.0525,-0.03,-0.0126252796600068,-0.12,0.06,0.03,0.12,0.0337500000000068
01-29 23:00:00+01:00,0.02625,0.0002528664400068,0.105,0.0525,-0.03,-0.06,-0.0732015366600068,0.06,0.03,0.12,0.0337500000000068
01-30 00:00:00+01:00,-0.02625,0.0500112549300067,0.105,0.0525,-0.03,-0.0132156994600068,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 01:00:00+01:00,-0.02625,0.0525,0.1029299493100068,0.0525,-0.03,-0.0123236807300068,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 02:00:00+01:00,-0.02625,0.0525,0.0993869619400068,0.0525,-0.03,-0.06,-0.0710342397900068,0.06,0.03,0.12,0.0337500000000068
01-30 03:00:00+01:00,-0.02625,0.0384892287700068,0.105,0.0525,-0.03,-0.06,-0.0671799033300068,0.06,0.03,0.12,0.0337500000000068
01-30 04:00:00+01:00,-0.02625,0.0268037763200068,0.105,0.0525,-0.03,-0.06,-0.0592555883800068,0.06,0.03,0.12,0.0337500000000068
01-30 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0173030657600027,0.03,0.06,0.12,0.0271571876399972,-0.03,-0.12,0.0185056547600027
01-30 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0171375185200027,0.03,0.06,0.12,0.0276509765299972,-0.03,-0.12,0.0190822172700027
01-30 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0177699532160027,0.03,0.06,0.12,0.0247757462539972,-0.03,-0.12,0.0158907696460027
01-30 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0184079010760027,0.03,0.06,0.12,0.0213527689039972,-0.03,-0.12,0.0121488183660027
01-30 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0210714816240027,0.03,0.06,0.12,0.0183487850759972,-0.03,-0.12,0.0078130442640027
01-30 10:00:00+01:00,-0.02625,0.0411379824400067,0.105,0.0525,0.0125639842599932,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 11:00:00+01:00,-0.02625,0.0471146945200068,0.105,0.0525,0.0055437942099931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 12:00:00+01:00,-0.02625,0.0525,0.1011217623600068,0.0525,-0.03,-0.06,-0.0867687673800068,0.06,0.03,0.12,0.0337500000000068
01-30 13:00:00+01:00,-0.02625,0.0490637709500067,0.105,0.0525,-0.03,-0.0262189447200067,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 14:00:00+01:00,-0.02625,0.0475194015500068,0.105,0.0525,0.0053807312399931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 15:00:00+01:00,-0.02625,0.0424860122300068,0.105,0.0525,-0.03,-0.0212636389800068,-0.12,0.06,0.03,0.12,0.0337500000000068
01-30 16:00:00+01:00,-0.02625,-0.0298012218599999,-0.105,0.0,0.03,0.06,0.12,0.0097151099799999,-0.03,-0.12,0.0097151099799999
01-30 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0118958013680027,0.03,0.06,0.12,0.0182512584819972,-0.03,-0.12,0.0123033577980027
01-30 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0095197770320027,0.03,0.06,0.12,0.0188873203179972,-0.03,-0.12,0.0141274318020027
01-30 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0103383661360027,0.03,0.06,0.12,0.0184681943139972,-0.03,-0.12,0.0132990112460027
01-30 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0088196854160027,0.03,0.06,0.12,0.0171367601739972,-0.03,-0.12,0.0127269174660027
01-30 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0101860066040027,0.03,0.06,0.12,0.0149956339459972,-0.03,-0.12,0.0099026306440027
01-30 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0161027378880027,0.03,0.06,0.12,0.0139729291819972,-0.03,-0.12,0.0059215602380027
01-30 23:00:00+01:00,-0.02625,0.0336957699000068,0.105,0.0525,0.0150028361799931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-31 00:00:00+01:00,-0.02625,0.0327784335500068,0.105,0.0525,-0.03,-0.06,-0.0754209579400068,0.06,0.03,0.12,0.0337500000000068
01-31 01:00:00+01:00,-0.02625,0.0525,0.0822371517200068,0.0525,-0.03,-0.06,-0.0751357085200068,0.06,0.03,0.12,0.0337500000000068
01-31 02:00:00+01:00,-0.02625,0.0253793816500068,0.105,0.0525,0.0156914606999931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-31 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0111522644560027,0.03,0.06,0.12,0.0146144463439972,-0.03,-0.12,0.0090383141160027
01-31 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0060273428800027,0.03,0.06,0.12,0.0167012429199972,-0.03,-0.12,0.0136875714800027
01-31 05:00:00+01:00,-0.02625,-0.0525,-0.10049957315,0.0,0.03,0.06,0.12,0.02050603425,-0.03,-0.12,0.02050603425
01-31 06:00:00+01:00,-0.02275182727,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0219106548999999,-0.03,-0.12,0.0219106548999999
01-31 07:00:00+01:00,-0.02191868769,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0193377312899999,-0.03,-0.12,0.0193377312899999
01-31 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0075803909400027,0.03,0.06,0.12,0.0180813052599972,-0.03,-0.12,0.0142911097900027
01-31 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0112511518880027,0.03,0.06,0.12,0.0145197071119972,-0.03,-0.12,0.0088941311680027
01-31 10:00:00+01:00,-0.02625,0.0367910256500068,0.105,0.0525,-0.03,-0.06,-0.0843992166500068,0.06,0.03,0.12,0.0337500000000068
01-31 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.1129483623500068,0.0468740338499931,-0.03,-0.12,0.0206240338499999
01-31 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0688130022800068,0.0356452814199931,-0.03,-0.12,0.0093952814199999
01-31 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0742740133300068,0.0324060016199931,-0.03,-0.12,0.0061560016199999
01-31 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0695200119000068,0.0359951962199931,-0.03,-0.12,0.00974519622
01-31 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.1151287219200068,0.0455805927399931,-0.03,-0.12,0.01933059274
01-31 16:00:00+01:00,-0.02625,0.0525,0.0926610316500068,0.0525,0.0038775969699931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
01-31 17:00:00+01:00,-0.02625,-0.03144448276,-0.105,0.0,0.03,0.06,0.12,0.01131726165,-0.03,-0.12,0.01131726165
01-31 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0143120876520027,0.03,0.06,0.12,0.0184581162379972,-0.03,-0.12,0.0113020724120027
01-31 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0136468349040027,0.03,0.06,0.12,0.0180016803459972,-0.03,-0.12,0.0111782628940027
01-31 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0145590872760027,0.03,0.06,0.12,0.0174229827639972,-0.03,-0.12,0.0101434391260027
01-31 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0158500930160027,0.03,0.06,0.12,0.0159880309639972,-0.03,-0.12,0.0080629844560027
01-31 22:00:00+01:00,-0.02625,-0.0525,-0.0809195137349999,0.0,0.03,0.06,0.12,0.0098637598249999,-0.03,-0.12,0.0098637598249999
01-31 23:00:00+01:00,-0.02625,0.0525,0.0903694503200068,0.0525,-0.03,-0.06,-0.0753477071200068,0.06,0.03,0.12,0.0337500000000068
02-01 00:00:00+01:00,-0.02625,0.0354023976000068,0.105,0.0525,-0.03,-0.0151736018500068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-01 01:00:00+01:00,-0.02625,0.0332972483400068,0.105,0.0525,-0.03,-0.06,-0.0748587305000068,0.06,0.03,0.12,0.0337500000000068
02-01 02:00:00+01:00,-0.02625,0.0296320641300067,0.105,0.0525,0.0159982233899931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
02-01 03:00:00+01:00,-0.02625,0.0525,0.0759594278500068,0.0525,0.0173234495699931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
02-01 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0099992883640027,0.03,0.06,0.12,0.0146927828059972,-0.03,-0.12,0.0096931386240027
02-01 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0078018528960027,0.03,0.06,0.12,0.0164017096239972,-0.03,-0.12,0.0125007831760027
02-01 06:00:00+01:00,-0.02625,-0.0525,-0.10148081524,0.0,0.03,0.06,0.12,0.01636943798,-0.03,-0.12,0.01636943798
02-01 07:00:00+01:00,-0.02625,-0.0525,-0.105,-0.0007313187160022,0.03,0.06,0.12,0.0170071627060019,-0.03,-0.12,0.017372822063998
02-01 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01139858493,-0.0219226044900024,-0.12,0.0113985849300024
02-01 09:00:00+01:00,-0.0259821315249999,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0080228203149999,-0.03,-0.12,0.0080228203149999
02-01 10:00:00+01:00,-0.01108089007,0.0525,-0.105,-0.0525,-0.03,0.0252848101099931,0.12,0.0337500000000068,-0.03,-0.12,0.06
02-01 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0760698183500068,0.0598643728299931,-0.03,-0.12,0.0336143728299999
02-01 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.0300286659500068,0.12,0.0512196564799931,-0.03,-0.12,0.0249696564799999
02-01 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0976108773400068,0.0476644263399931,-0.03,-0.12,0.0214144263399999
02-01 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.0343515790600068,0.12,0.0507120856599931,-0.03,-0.12,0.02446208566
02-01 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0905695479000067,0.0553367144299931,-0.03,-0.12,0.02908671443
02-01 16:00:00+01:00,-0.02625,0.0307550807400068,0.105,0.0525,-0.03,-0.0287348553900068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-01 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0050966454400027,0.03,0.06,0.12,0.0117221962599972,-0.03,-0.12,0.0091738735400027
02-01 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0118039916999999,-0.03,-0.1150563649599987,0.0118039916999987
02-01 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0082597575399999,-0.03,-0.1092895670399972,0.0082597575399972
02-01 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0092618007599999,-0.023555548209998,-0.12,0.009261800759998
02-01 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0008739443880027,0.03,0.06,0.12,0.0110561317919972,-0.03,-0.12,0.0106191595980027
02-01 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0024497640480027,0.03,0.06,0.12,0.0099464110819972,-0.03,-0.12,0.0087215290580027
