,LoadLevel,mEUR
7681,11-17 01:00:00+01:00,819.209404692565
7682,11-17 02:00:00+01:00,819.209404692565
7683,11-17 03:00:00+01:00,819.209404692565
7684,11-17 04:00:00+01:00,819.209404692565
7685,11-17 05:00:00+01:00,819.209404692565
7686,11-17 06:00:00+01:00,819.209404692565
7687,11-17 07:00:00+01:00,819.209404692565
7688,11-17 08:00:00+01:00,819.209404692565
7689,11-17 09:00:00+01:00,819.209404692565
7690,11-17 10:00:00+01:00,819.209404692565
7691,11-17 11:00:00+01:00,819.209404692565
7692,11-17 12:00:00+01:00,819.209404692565
7693,11-17 13:00:00+01:00,819.209404692565
7694,11-17 14:00:00+01:00,819.209404692565
7695,11-17 15:00:00+01:00,7644.041337475619
7696,11-17 16:00:00+01:00,7644.041337475619
7697,11-17 17:00:00+01:00,819.209404692565
7698,11-17 18:00:00+01:00,374021.46572273807
7699,11-17 19:00:00+01:00,819.209404692565
7700,11-17 20:00:00+01:00,819.209404692565
7701,11-17 21:00:00+01:00,819.209404692565
7702,11-17 22:00:00+01:00,819.209404692565
7703,11-17 23:00:00+01:00,819.209404692565
7704,11-18 00:00:00+01:00,819.209404692565
7705,11-18 01:00:00+01:00,819.209404692565
7706,11-18 02:00:00+01:00,819.209404692565
7707,11-18 03:00:00+01:00,819.209404692565
7708,11-18 04:00:00+01:00,819.209404692565
7709,11-18 05:00:00+01:00,819.209404692565
7710,11-18 06:00:00+01:00,1561283.0123931868
7711,11-18 07:00:00+01:00,532513.6510709848
7712,11-18 08:00:00+01:00,532513.6510709848
7713,11-18 09:00:00+01:00,532513.6510709848
7714,11-18 10:00:00+01:00,304286.00803715084
7715,11-18 11:00:00+01:00,304286.00803715084
7716,11-18 12:00:00+01:00,178100.5202370064
7717,11-18 13:00:00+01:00,304286.00803715084
7718,11-18 14:00:00+01:00,304286.00803715084
7719,11-18 15:00:00+01:00,532513.6510709848
7720,11-18 16:00:00+01:00,532513.6510709848
7721,11-18 17:00:00+01:00,532513.6510709848
7722,11-18 18:00:00+01:00,532513.6510709848
7723,11-18 19:00:00+01:00,304286.00803715084
7724,11-18 20:00:00+01:00,1561283.0123931868
7725,11-18 21:00:00+01:00,1561283.0123931868
7726,11-18 22:00:00+01:00,374021.46572273807
7727,11-18 23:00:00+01:00,819.209404692565
7728,11-19 00:00:00+01:00,819.209404692565
7729,11-19 01:00:00+01:00,819.209404692565
7730,11-19 02:00:00+01:00,819.209404692565
7731,11-19 03:00:00+01:00,819.209404692565
7732,11-19 04:00:00+01:00,819.209404692565
7733,11-19 05:00:00+01:00,819.209404692565
7734,11-19 06:00:00+01:00,1561283.0123931868
7735,11-19 07:00:00+01:00,71404.70789656929
7736,11-19 08:00:00+01:00,154693.72594330795
7737,11-19 09:00:00+01:00,154693.72594330795
7738,11-19 10:00:00+01:00,154693.72594330795
7739,11-19 11:00:00+01:00,78723.60923924591
7740,11-19 12:00:00+01:00,78723.60923924591
7741,11-19 13:00:00+01:00,78723.60923924591
7742,11-19 14:00:00+01:00,178100.5202370064
7743,11-19 15:00:00+01:00,71404.70789656929
7744,11-19 16:00:00+01:00,71404.70789656929
7745,11-19 17:00:00+01:00,532513.6510709848
7746,11-19 18:00:00+01:00,532513.6510709848
7747,11-19 19:00:00+01:00,304286.00803715084
7748,11-19 20:00:00+01:00,1561283.0123931868
7749,11-19 21:00:00+01:00,1561283.0123931868
7750,11-19 22:00:00+01:00,374021.46572273807
7751,11-19 23:00:00+01:00,819.209404692565
7752,11-20 00:00:00+01:00,819.209404692565
7753,11-20 01:00:00+01:00,819.209404692565
7754,11-20 02:00:00+01:00,819.209404692565
7755,11-20 03:00:00+01:00,819.209404692565
7756,11-20 04:00:00+01:00,819.209404692565
7757,11-20 05:00:00+01:00,819.209404692565
7758,11-20 06:00:00+01:00,304286.00803715084
7759,11-20 07:00:00+01:00,68708.88063148357
7760,11-20 08:00:00+01:00,68708.88063148357
7761,11-20 09:00:00+01:00,532513.6510709848
7762,11-20 10:00:00+01:00,532513.6510709848
7763,11-20 11:00:00+01:00,532513.6510709848
7764,11-20 12:00:00+01:00,532513.6510709848
7765,11-20 13:00:00+01:00,532513.6510709848
7766,11-20 14:00:00+01:00,532513.6510709848
7767,11-20 15:00:00+01:00,532513.6510709848
7768,11-20 16:00:00+01:00,68708.88063148357
7769,11-20 17:00:00+01:00,532513.6510709848
7770,11-20 18:00:00+01:00,532513.6510709848
7771,11-20 19:00:00+01:00,304286.00803715084
7772,11-20 20:00:00+01:00,1561283.0123931868
7773,11-20 21:00:00+01:00,374021.46572273807
7774,11-20 22:00:00+01:00,374021.46572273807
7775,11-20 23:00:00+01:00,819.209404692565
7776,11-21 00:00:00+01:00,819.209404692565
7777,11-21 01:00:00+01:00,819.209404692565
7778,11-21 02:00:00+01:00,819.209404692565
7779,11-21 03:00:00+01:00,819.209404692565
7780,11-21 04:00:00+01:00,819.209404692565
7781,11-21 05:00:00+01:00,819.209404692565
7782,11-21 06:00:00+01:00,304286.00803715084
7783,11-21 07:00:00+01:00,68708.88063148357
7784,11-21 08:00:00+01:00,154693.72594330795
7785,11-21 09:00:00+01:00,71404.70789656929
7786,11-21 10:00:00+01:00,71404.70789656929
7787,11-21 11:00:00+01:00,71404.70789656929
7788,11-21 12:00:00+01:00,532513.6510709848
7789,11-21 13:00:00+01:00,532513.6510709848
7790,11-21 14:00:00+01:00,71404.70789656929
7791,11-21 15:00:00+01:00,71404.70789656929
7792,11-21 16:00:00+01:00,154693.72594330795
7793,11-21 17:00:00+01:00,532513.6510709848
7794,11-21 18:00:00+01:00,532513.6510709848
7795,11-21 19:00:00+01:00,178100.5202370064
7796,11-21 20:00:00+01:00,304286.00803715084
7797,11-21 21:00:00+01:00,1561283.0123931868
7798,11-21 22:00:00+01:00,374021.46572273807
7799,11-21 23:00:00+01:00,819.209404692565
7800,11-22 00:00:00+01:00,819.209404692565
7801,11-22 01:00:00+01:00,819.209404692565
7802,11-22 02:00:00+01:00,819.209404692565
7803,11-22 03:00:00+01:00,819.209404692565
7804,11-22 04:00:00+01:00,819.209404692565
7805,11-22 05:00:00+01:00,819.209404692565
7806,11-22 06:00:00+01:00,1561283.0123931868
7807,11-22 07:00:00+01:00,532513.6510709848
7808,11-22 08:00:00+01:00,532513.6510709848
7809,11-22 09:00:00+01:00,532513.6510709848
7810,11-22 10:00:00+01:00,532513.6510709848
7811,11-22 11:00:00+01:00,304286.00803715084
7812,11-22 12:00:00+01:00,304286.00803715084
7813,11-22 13:00:00+01:00,304286.00803715084
7814,11-22 14:00:00+01:00,304286.00803715084
7815,11-22 15:00:00+01:00,532513.6510709848
7816,11-22 16:00:00+01:00,532513.6510709848
7817,11-22 17:00:00+01:00,304286.00803715084
7818,11-22 18:00:00+01:00,304286.00803715084
7819,11-22 19:00:00+01:00,1561283.0123931868
7820,11-22 20:00:00+01:00,374021.46572273807
7821,11-22 21:00:00+01:00,374021.46572273807
7822,11-22 22:00:00+01:00,374021.46572273807
7823,11-22 23:00:00+01:00,819.209404692565
7824,11-23 00:00:00+01:00,819.209404692565
7825,11-23 01:00:00+01:00,819.209404692565
7826,11-23 02:00:00+01:00,819.209404692565
7827,11-23 03:00:00+01:00,819.209404692565
7828,11-23 04:00:00+01:00,819.209404692565
7829,11-23 05:00:00+01:00,819.209404692565
7830,11-23 06:00:00+01:00,819.209404692565
7831,11-23 07:00:00+01:00,7644.041337475619
7832,11-23 08:00:00+01:00,7644.041337475619
7833,11-23 09:00:00+01:00,1561283.0123931868
7834,11-23 10:00:00+01:00,1561283.0123931868
7835,11-23 11:00:00+01:00,1561283.0123931868
7836,11-23 12:00:00+01:00,374021.46572273807
7837,11-23 13:00:00+01:00,374021.46572273807
7838,11-23 14:00:00+01:00,7644.041337475619
7839,11-23 15:00:00+01:00,7644.041337475619
7840,11-23 16:00:00+01:00,304286.00803715084
7841,11-23 17:00:00+01:00,1561283.0123931868
7842,11-23 18:00:00+01:00,1561283.0123931868
7843,11-23 19:00:00+01:00,374021.46572273807
7844,11-23 20:00:00+01:00,819.209404692565
7845,11-23 21:00:00+01:00,819.209404692565
7846,11-23 22:00:00+01:00,819.209404692565
7847,11-23 23:00:00+01:00,819.209404692565
7848,11-24 00:00:00+01:00,819.209404692565
7849,11-24 01:00:00+01:00,819.209404692565
7850,11-24 02:00:00+01:00,819.209404692565
7851,11-24 03:00:00+01:00,819.209404692565
7852,11-24 04:00:00+01:00,819.209404692565
7853,11-24 05:00:00+01:00,819.209404692565
7854,11-24 06:00:00+01:00,819.209404692565
7855,11-24 07:00:00+01:00,7644.041337475619
7856,11-24 08:00:00+01:00,7644.041337475619
7857,11-24 09:00:00+01:00,7644.041337475619
7858,11-24 10:00:00+01:00,7644.041337475619
7859,11-24 11:00:00+01:00,7644.041337475619
7860,11-24 12:00:00+01:00,7644.041337475619
7861,11-24 13:00:00+01:00,7644.041337475619
7862,11-24 14:00:00+01:00,7644.041337475619
7863,11-24 15:00:00+01:00,7644.041337475619
7864,11-24 16:00:00+01:00,304286.00803715084
7865,11-24 17:00:00+01:00,1561283.0123931868
7866,11-24 18:00:00+01:00,1561283.0123931868
7867,11-24 19:00:00+01:00,819.209404692565
7868,11-24 20:00:00+01:00,819.209404692565
7869,11-24 21:00:00+01:00,819.209404692565
7870,11-24 22:00:00+01:00,819.209404692565
7871,11-24 23:00:00+01:00,819.209404692565
7872,11-25 00:00:00+01:00,819.209404692565
7873,11-25 01:00:00+01:00,819.209404692565
7874,11-25 02:00:00+01:00,819.209404692565
7875,11-25 03:00:00+01:00,819.209404692565
7876,11-25 04:00:00+01:00,819.209404692565
7877,11-25 05:00:00+01:00,819.209404692565
7878,11-25 06:00:00+01:00,374021.46572273807
7879,11-25 07:00:00+01:00,532513.6510709848
7880,11-25 08:00:00+01:00,68708.88063148357
7881,11-25 09:00:00+01:00,532513.6510709848
7882,11-25 10:00:00+01:00,532513.6510709848
7883,11-25 11:00:00+01:00,532513.6510709848
7884,11-25 12:00:00+01:00,532513.6510709848
7885,11-25 13:00:00+01:00,532513.6510709848
7886,11-25 14:00:00+01:00,532513.6510709848
7887,11-25 15:00:00+01:00,532513.6510709848
7888,11-25 16:00:00+01:00,68708.88063148357
7889,11-25 17:00:00+01:00,532513.6510709848
7890,11-25 18:00:00+01:00,532513.6510709848
7891,11-25 19:00:00+01:00,1561283.0123931868
7892,11-25 20:00:00+01:00,1561283.0123931868
7893,11-25 21:00:00+01:00,374021.46572273807
7894,11-25 22:00:00+01:00,374021.46572273807
7895,11-25 23:00:00+01:00,819.209404692565
7896,11-26 00:00:00+01:00,819.209404692565
7897,11-26 01:00:00+01:00,819.209404692565
7898,11-26 02:00:00+01:00,819.209404692565
7899,11-26 03:00:00+01:00,819.209404692565
7900,11-26 04:00:00+01:00,819.209404692565
7901,11-26 05:00:00+01:00,819.209404692565
7902,11-26 06:00:00+01:00,374021.46572273807
7903,11-26 07:00:00+01:00,532513.6510709848
7904,11-26 08:00:00+01:00,532513.6510709848
7905,11-26 09:00:00+01:00,532513.6510709848
7906,11-26 10:00:00+01:00,532513.6510709848
7907,11-26 11:00:00+01:00,532513.6510709848
7908,11-26 12:00:00+01:00,304286.00803715084
7909,11-26 13:00:00+01:00,304286.00803715084
7910,11-26 14:00:00+01:00,532513.6510709848
7911,11-26 15:00:00+01:00,532513.6510709848
7912,11-26 16:00:00+01:00,532513.6510709848
7913,11-26 17:00:00+01:00,532513.6510709848
7914,11-26 18:00:00+01:00,532513.6510709848
7915,11-26 19:00:00+01:00,1561283.0123931868
7916,11-26 20:00:00+01:00,1561283.0123931868
7917,11-26 21:00:00+01:00,374021.46572273807
7918,11-26 22:00:00+01:00,374021.46572273807
7919,11-26 23:00:00+01:00,819.209404692565
7920,11-27 00:00:00+01:00,819.209404692565
7921,11-27 01:00:00+01:00,819.209404692565
7922,11-27 02:00:00+01:00,819.209404692565
7923,11-27 03:00:00+01:00,819.209404692565
7924,11-27 04:00:00+01:00,819.209404692565
7925,11-27 05:00:00+01:00,819.209404692565
7926,11-27 06:00:00+01:00,374021.46572273807
7927,11-27 07:00:00+01:00,532513.6510709848
7928,11-27 08:00:00+01:00,532513.6510709848
7929,11-27 09:00:00+01:00,532513.6510709848
7930,11-27 10:00:00+01:00,532513.6510709848
7931,11-27 11:00:00+01:00,304286.00803715084
7932,11-27 12:00:00+01:00,21235.59823133599
7933,11-27 13:00:00+01:00,388650.9742071997
7934,11-27 14:00:00+01:00,304286.00803715084
7935,11-27 15:00:00+01:00,532513.6510709848
7936,11-27 16:00:00+01:00,532513.6510709848
7937,11-27 17:00:00+01:00,532513.6510709848
7938,11-27 18:00:00+01:00,304286.00803715084
7939,11-27 19:00:00+01:00,1561283.0123931868
7940,11-27 20:00:00+01:00,374021.46572273807
7941,11-27 21:00:00+01:00,374021.46572273807
7942,11-27 22:00:00+01:00,374021.46572273807
7943,11-27 23:00:00+01:00,819.209404692565
7944,11-28 00:00:00+01:00,819.209404692565
7945,11-28 01:00:00+01:00,819.209404692565
7946,11-28 02:00:00+01:00,819.209404692565
7947,11-28 03:00:00+01:00,819.209404692565
7948,11-28 04:00:00+01:00,819.209404692565
7949,11-28 05:00:00+01:00,819.209404692565
7950,11-28 06:00:00+01:00,374021.46572273807
7951,11-28 07:00:00+01:00,532513.6510709848
7952,11-28 08:00:00+01:00,532513.6510709848
7953,11-28 09:00:00+01:00,532513.6510709848
7954,11-28 10:00:00+01:00,304286.00803715084
7955,11-28 11:00:00+01:00,388650.9742071997
7956,11-28 12:00:00+01:00,388650.9742071997
7957,11-28 13:00:00+01:00,388650.9742071997
7958,11-28 14:00:00+01:00,388650.9742071997
7959,11-28 15:00:00+01:00,304286.00803715084
7960,11-28 16:00:00+01:00,388650.9742071997
7961,11-28 17:00:00+01:00,304286.00803715084
7962,11-28 18:00:00+01:00,304286.00803715084
7963,11-28 19:00:00+01:00,374021.46572273807
7964,11-28 20:00:00+01:00,374021.46572273807
7965,11-28 21:00:00+01:00,374021.46572273807
7966,11-28 22:00:00+01:00,374021.46572273807
7967,11-28 23:00:00+01:00,819.209404692565
7968,11-29 00:00:00+01:00,819.209404692565
7969,11-29 01:00:00+01:00,819.209404692565
7970,11-29 02:00:00+01:00,819.209404692565
7971,11-29 03:00:00+01:00,819.209404692565
7972,11-29 04:00:00+01:00,819.209404692565
7973,11-29 05:00:00+01:00,819.209404692565
7974,11-29 06:00:00+01:00,374021.46572273807
7975,11-29 07:00:00+01:00,532513.6510709848
7976,11-29 08:00:00+01:00,532513.6510709848
7977,11-29 09:00:00+01:00,532513.6510709848
7978,11-29 10:00:00+01:00,532513.6510709848
7979,11-29 11:00:00+01:00,178100.5202370064
7980,11-29 12:00:00+01:00,532513.6510709848
7981,11-29 13:00:00+01:00,532513.6510709848
7982,11-29 14:00:00+01:00,532513.6510709848
7983,11-29 15:00:00+01:00,532513.6510709848
7984,11-29 16:00:00+01:00,532513.6510709848
7985,11-29 17:00:00+01:00,304286.00803715084
7986,11-29 18:00:00+01:00,304286.00803715084
7987,11-29 19:00:00+01:00,374021.46572273807
7988,11-29 20:00:00+01:00,374021.46572273807
7989,11-29 21:00:00+01:00,374021.46572273807
7990,11-29 22:00:00+01:00,819.209404692565
7991,11-29 23:00:00+01:00,819.209404692565
7992,11-30 00:00:00+01:00,819.209404692565
7993,11-30 01:00:00+01:00,819.209404692565
7994,11-30 02:00:00+01:00,819.209404692565
7995,11-30 03:00:00+01:00,819.209404692565
7996,11-30 04:00:00+01:00,819.209404692565
7997,11-30 05:00:00+01:00,819.209404692565
7998,11-30 06:00:00+01:00,819.209404692565
7999,11-30 07:00:00+01:00,7644.041337475619
8000,11-30 08:00:00+01:00,304286.00803715084
8001,11-30 09:00:00+01:00,7644.041337475619
8002,11-30 10:00:00+01:00,1561283.0123931868
8003,11-30 11:00:00+01:00,1561283.0123931868
8004,11-30 12:00:00+01:00,819.209404692565
8005,11-30 13:00:00+01:00,819.209404692565
8006,11-30 14:00:00+01:00,7644.041337475619
8007,11-30 15:00:00+01:00,7644.041337475619
8008,11-30 16:00:00+01:00,304286.00803715084
8009,11-30 17:00:00+01:00,1561283.0123931868
8010,11-30 18:00:00+01:00,304286.00803715084
8011,11-30 19:00:00+01:00,374021.46572273807
8012,11-30 20:00:00+01:00,819.209404692565
8013,11-30 21:00:00+01:00,819.209404692565
8014,11-30 22:00:00+01:00,819.209404692565
8015,11-30 23:00:00+01:00,819.209404692565
8016,12-01 00:00:00+01:00,819.209404692565
8017,12-01 01:00:00+01:00,819.209404692565
8018,12-01 02:00:00+01:00,819.209404692565
8019,12-01 03:00:00+01:00,819.209404692565
8020,12-01 04:00:00+01:00,819.209404692565
8021,12-01 05:00:00+01:00,819.209404692565
8022,12-01 06:00:00+01:00,819.209404692565
8023,12-01 07:00:00+01:00,7644.041337475619
8024,12-01 08:00:00+01:00,7644.041337475619
8025,12-01 09:00:00+01:00,7644.041337475619
8026,12-01 10:00:00+01:00,7644.041337475619
8027,12-01 11:00:00+01:00,7644.041337475619
8028,12-01 12:00:00+01:00,7644.041337475619
8029,12-01 13:00:00+01:00,7644.041337475619
8030,12-01 14:00:00+01:00,7644.041337475619
8031,12-01 15:00:00+01:00,7644.041337475619
8032,12-01 16:00:00+01:00,304286.00803715084
8033,12-01 17:00:00+01:00,1561283.0123931868
8034,12-01 18:00:00+01:00,1561283.0123931868
8035,12-01 19:00:00+01:00,374021.46572273807
8036,12-01 20:00:00+01:00,819.209404692565
8037,12-01 21:00:00+01:00,819.209404692565
8038,12-01 22:00:00+01:00,819.209404692565
8039,12-01 23:00:00+01:00,819.209404692565
8040,12-02 00:00:00+01:00,819.209404692565
8041,12-02 01:00:00+01:00,819.209404692565
8042,12-02 02:00:00+01:00,819.209404692565
8043,12-02 03:00:00+01:00,819.209404692565
8044,12-02 04:00:00+01:00,819.209404692565
8045,12-02 05:00:00+01:00,819.209404692565
8046,12-02 06:00:00+01:00,374021.46572273807
8047,12-02 07:00:00+01:00,532513.6510709848
8048,12-02 08:00:00+01:00,532513.6510709848
8049,12-02 09:00:00+01:00,532513.6510709848
8050,12-02 10:00:00+01:00,532513.6510709848
8051,12-02 11:00:00+01:00,532513.6510709848
8052,12-02 12:00:00+01:00,532513.6510709848
8053,12-02 13:00:00+01:00,532513.6510709848
8054,12-02 14:00:00+01:00,532513.6510709848
8055,12-02 15:00:00+01:00,532513.6510709848
8056,12-02 16:00:00+01:00,68708.88063148357
8057,12-02 17:00:00+01:00,532513.6510709848
8058,12-02 18:00:00+01:00,304286.00803715084
8059,12-02 19:00:00+01:00,1561283.0123931868
8060,12-02 20:00:00+01:00,374021.46572273807
8061,12-02 21:00:00+01:00,374021.46572273807
8062,12-02 22:00:00+01:00,374021.46572273807
8063,12-02 23:00:00+01:00,819.209404692565
8064,12-03 00:00:00+01:00,819.209404692565
8065,12-03 01:00:00+01:00,819.209404692565
8066,12-03 02:00:00+01:00,819.209404692565
8067,12-03 03:00:00+01:00,819.209404692565
8068,12-03 04:00:00+01:00,819.209404692565
8069,12-03 05:00:00+01:00,819.209404692565
8070,12-03 06:00:00+01:00,374021.46572273807
8071,12-03 07:00:00+01:00,68708.88063148357
8072,12-03 08:00:00+01:00,68708.88063148357
8073,12-03 09:00:00+01:00,532513.6510709848
8074,12-03 10:00:00+01:00,532513.6510709848
8075,12-03 11:00:00+01:00,532513.6510709848
8076,12-03 12:00:00+01:00,532513.6510709848
8077,12-03 13:00:00+01:00,532513.6510709848
8078,12-03 14:00:00+01:00,532513.6510709848
8079,12-03 15:00:00+01:00,532513.6510709848
8080,12-03 16:00:00+01:00,68708.88063148357
8081,12-03 17:00:00+01:00,532513.6510709848
8082,12-03 18:00:00+01:00,532513.6510709848
8083,12-03 19:00:00+01:00,304286.00803715084
8084,12-03 20:00:00+01:00,1561283.0123931868
8085,12-03 21:00:00+01:00,374021.46572273807
8086,12-03 22:00:00+01:00,374021.46572273807
8087,12-03 23:00:00+01:00,374021.46572273807
8088,12-04 00:00:00+01:00,819.209404692565
8089,12-04 01:00:00+01:00,819.209404692565
8090,12-04 02:00:00+01:00,819.209404692565
8091,12-04 03:00:00+01:00,819.209404692565
8092,12-04 04:00:00+01:00,819.209404692565
8093,12-04 05:00:00+01:00,819.209404692565
8094,12-04 06:00:00+01:00,374021.46572273807
8095,12-04 07:00:00+01:00,68708.88063148357
8096,12-04 08:00:00+01:00,70901.8234497328
8097,12-04 09:00:00+01:00,532513.6510709848
8098,12-04 10:00:00+01:00,532513.6510709848
8099,12-04 11:00:00+01:00,532513.6510709848
8100,12-04 12:00:00+01:00,532513.6510709848
8101,12-04 13:00:00+01:00,532513.6510709848
8102,12-04 14:00:00+01:00,532513.6510709848
8103,12-04 15:00:00+01:00,532513.6510709848
8104,12-04 16:00:00+01:00,70901.8234497328
8105,12-04 17:00:00+01:00,532513.6510709848
8106,12-04 18:00:00+01:00,532513.6510709848
8107,12-04 19:00:00+01:00,1561283.0123931868
8108,12-04 20:00:00+01:00,1561283.0123931868
8109,12-04 21:00:00+01:00,374021.46572273807
8110,12-04 22:00:00+01:00,374021.46572273807
8111,12-04 23:00:00+01:00,374021.46572273807
8112,12-05 00:00:00+01:00,819.209404692565
8113,12-05 01:00:00+01:00,819.209404692565
8114,12-05 02:00:00+01:00,819.209404692565
8115,12-05 03:00:00+01:00,819.209404692565
8116,12-05 04:00:00+01:00,819.209404692565
8117,12-05 05:00:00+01:00,374021.46572273807
8118,12-05 06:00:00+01:00,374021.46572273807
8119,12-05 07:00:00+01:00,68708.88063148357
8120,12-05 08:00:00+01:00,68708.88063148357
8121,12-05 09:00:00+01:00,532513.6510709848
8122,12-05 10:00:00+01:00,532513.6510709848
8123,12-05 11:00:00+01:00,78723.60923924591
8124,12-05 12:00:00+01:00,178100.5202370064
8125,12-05 13:00:00+01:00,178100.5202370064
8126,12-05 14:00:00+01:00,178100.5202370064
8127,12-05 15:00:00+01:00,71404.70789656929
8128,12-05 16:00:00+01:00,71404.70789656929
8129,12-05 17:00:00+01:00,532513.6510709848
8130,12-05 18:00:00+01:00,532513.6510709848
8131,12-05 19:00:00+01:00,304286.00803715084
8132,12-05 20:00:00+01:00,1561283.0123931868
8133,12-05 21:00:00+01:00,1561283.0123931868
8134,12-05 22:00:00+01:00,374021.46572273807
8135,12-05 23:00:00+01:00,374021.46572273807
8136,12-06 00:00:00+01:00,819.209404692565
8137,12-06 01:00:00+01:00,819.209404692565
8138,12-06 02:00:00+01:00,819.209404692565
8139,12-06 03:00:00+01:00,819.209404692565
8140,12-06 04:00:00+01:00,819.209404692565
8141,12-06 05:00:00+01:00,374021.46572273807
8142,12-06 06:00:00+01:00,1561283.0123931868
8143,12-06 07:00:00+01:00,71404.70789656929
8144,12-06 08:00:00+01:00,71404.70789656929
8145,12-06 09:00:00+01:00,71404.70789656929
8146,12-06 10:00:00+01:00,71404.70789656929
8147,12-06 11:00:00+01:00,178100.5202370064
8148,12-06 12:00:00+01:00,178100.5202370064
8149,12-06 13:00:00+01:00,178100.5202370064
8150,12-06 14:00:00+01:00,178100.5202370064
8151,12-06 15:00:00+01:00,71404.70789656929
8152,12-06 16:00:00+01:00,71404.70789656929
8153,12-06 17:00:00+01:00,178100.5202370064
8154,12-06 18:00:00+01:00,532513.6510709848
8155,12-06 19:00:00+01:00,178100.5202370064
8156,12-06 20:00:00+01:00,1561283.0123931868
8157,12-06 21:00:00+01:00,1561283.0123931868
8158,12-06 22:00:00+01:00,374021.46572273807
8159,12-06 23:00:00+01:00,819.209404692565
8160,12-07 00:00:00+01:00,819.209404692565
8161,12-07 01:00:00+01:00,819.209404692565
8162,12-07 02:00:00+01:00,819.209404692565
8163,12-07 03:00:00+01:00,819.209404692565
8164,12-07 04:00:00+01:00,819.209404692565
8165,12-07 05:00:00+01:00,819.209404692565
8166,12-07 06:00:00+01:00,819.209404692565
8167,12-07 07:00:00+01:00,304286.00803715084
8168,12-07 08:00:00+01:00,532513.6510709848
8169,12-07 09:00:00+01:00,532513.6510709848
8170,12-07 10:00:00+01:00,304286.00803715084
8171,12-07 11:00:00+01:00,304286.00803715084
8172,12-07 12:00:00+01:00,304286.00803715084
8173,12-07 13:00:00+01:00,304286.00803715084
8174,12-07 14:00:00+01:00,304286.00803715084
8175,12-07 15:00:00+01:00,304286.00803715084
8176,12-07 16:00:00+01:00,532513.6510709848
8177,12-07 17:00:00+01:00,304286.00803715084
8178,12-07 18:00:00+01:00,304286.00803715084
8179,12-07 19:00:00+01:00,1561283.0123931868
8180,12-07 20:00:00+01:00,819.209404692565
8181,12-07 21:00:00+01:00,819.209404692565
8182,12-07 22:00:00+01:00,819.209404692565
8183,12-07 23:00:00+01:00,819.209404692565
8184,12-08 00:00:00+01:00,819.209404692565
8185,12-08 01:00:00+01:00,819.209404692565
8186,12-08 02:00:00+01:00,819.209404692565
8187,12-08 03:00:00+01:00,819.209404692565
8188,12-08 04:00:00+01:00,819.209404692565
8189,12-08 05:00:00+01:00,819.209404692565
8190,12-08 06:00:00+01:00,819.209404692565
8191,12-08 07:00:00+01:00,304286.00803715084
8192,12-08 08:00:00+01:00,304286.00803715084
8193,12-08 09:00:00+01:00,304286.00803715084
8194,12-08 10:00:00+01:00,304286.00803715084
8195,12-08 11:00:00+01:00,1561283.0123931868
8196,12-08 12:00:00+01:00,1561283.0123931868
8197,12-08 13:00:00+01:00,1561283.0123931868
8198,12-08 14:00:00+01:00,7644.041337475619
8199,12-08 15:00:00+01:00,304286.00803715084
8200,12-08 16:00:00+01:00,532513.6510709848
8201,12-08 17:00:00+01:00,304286.00803715084
8202,12-08 18:00:00+01:00,304286.00803715084
8203,12-08 19:00:00+01:00,1561283.0123931868
8204,12-08 20:00:00+01:00,819.209404692565
8205,12-08 21:00:00+01:00,819.209404692565
8206,12-08 22:00:00+01:00,819.209404692565
8207,12-08 23:00:00+01:00,819.209404692565
8208,12-09 00:00:00+01:00,819.209404692565
8209,12-09 01:00:00+01:00,819.209404692565
8210,12-09 02:00:00+01:00,819.209404692565
8211,12-09 03:00:00+01:00,819.209404692565
8212,12-09 04:00:00+01:00,819.209404692565
8213,12-09 05:00:00+01:00,819.209404692565
8214,12-09 06:00:00+01:00,374021.46572273807
8215,12-09 07:00:00+01:00,68708.88063148357
8216,12-09 08:00:00+01:00,68708.88063148357
8217,12-09 09:00:00+01:00,532513.6510709848
8218,12-09 10:00:00+01:00,532513.6510709848
8219,12-09 11:00:00+01:00,532513.6510709848
8220,12-09 12:00:00+01:00,388650.9742071997
8221,12-09 13:00:00+01:00,388650.9742071997
8222,12-09 14:00:00+01:00,178100.5202370064
8223,12-09 15:00:00+01:00,532513.6510709848
8224,12-09 16:00:00+01:00,70901.8234497328
8225,12-09 17:00:00+01:00,532513.6510709848
8226,12-09 18:00:00+01:00,532513.6510709848
8227,12-09 19:00:00+01:00,1561283.0123931868
8228,12-09 20:00:00+01:00,1561283.0123931868
8229,12-09 21:00:00+01:00,374021.46572273807
8230,12-09 22:00:00+01:00,374021.46572273807
8231,12-09 23:00:00+01:00,819.209404692565
8232,12-10 00:00:00+01:00,819.209404692565
8233,12-10 01:00:00+01:00,819.209404692565
8234,12-10 02:00:00+01:00,819.209404692565
8235,12-10 03:00:00+01:00,819.209404692565
8236,12-10 04:00:00+01:00,819.209404692565
8237,12-10 05:00:00+01:00,819.209404692565
8238,12-10 06:00:00+01:00,1561283.0123931868
8239,12-10 07:00:00+01:00,68708.88063148357
8240,12-10 08:00:00+01:00,70901.8234497328
8241,12-10 09:00:00+01:00,70901.8234497328
8242,12-10 10:00:00+01:00,388650.9742071997
8243,12-10 11:00:00+01:00,532513.6510709848
8244,12-10 12:00:00+01:00,304286.00803715084
8245,12-10 13:00:00+01:00,532513.6510709848
