Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,02-01 11:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-01 11:00:00+01:00,Wind_Gijon,13.7819397846
2030,sc01,02-01 11:00:00+01:00,PV_Cadiz,3.9262932891
2030,sc01,02-01 11:00:00+01:00,OCGT_3,0.0
2030,sc01,02-01 11:00:00+01:00,OCGT_1,0.0
2030,sc01,02-01 11:00:00+01:00,CCGT_2,0.0
2030,sc01,02-01 11:00:00+01:00,Wind_Bilbo,8.716779001624795
2030,sc01,02-01 11:00:00+01:00,PV_Sevilla,4.5821238879
2030,sc01,02-01 11:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-01 11:00:00+01:00,CCGT_4,0.0
2030,sc01,02-01 11:00:00+01:00,OCGT_2,0.0
2030,sc01,02-01 11:00:00+01:00,Nuclear,29.74176623936701
2030,sc01,02-01 11:00:00+01:00,BrownLignite,0.0
2030,sc01,02-01 11:00:00+01:00,CCGT_3,6.472342183015202
2030,sc01,02-01 11:00:00+01:00,PV_Malaga,3.56370337323
2030,sc01,02-01 11:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-01 11:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-01 11:00:00+01:00,Wind_Acoruna,5.4374859357
2030,sc01,02-01 11:00:00+01:00,CCGT_1,0.0
2030,sc01,02-07 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-07 08:00:00+01:00,Wind_Gijon,2.7335577096
2030,sc01,02-07 08:00:00+01:00,PV_Cadiz,0.57910747862
2030,sc01,02-07 08:00:00+01:00,OCGT_3,0.0
2030,sc01,02-07 08:00:00+01:00,OCGT_1,0.0
2030,sc01,02-07 08:00:00+01:00,CCGT_2,7.038561110332568
2030,sc01,02-07 08:00:00+01:00,Wind_Bilbo,2.1239857541
2030,sc01,02-07 08:00:00+01:00,PV_Sevilla,0.181478850265
2030,sc01,02-07 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-07 08:00:00+01:00,CCGT_4,0.0
2030,sc01,02-07 08:00:00+01:00,OCGT_2,0.0
2030,sc01,02-07 08:00:00+01:00,Nuclear,14.319973430983
2030,sc01,02-07 08:00:00+01:00,BrownLignite,0.0
2030,sc01,02-07 08:00:00+01:00,CCGT_3,4.2739755650424325
2030,sc01,02-07 08:00:00+01:00,PV_Malaga,1.9214839707
2030,sc01,02-07 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-07 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-07 08:00:00+01:00,Wind_Acoruna,2.8200737175000006
2030,sc01,02-07 08:00:00+01:00,CCGT_1,0.0
2030,sc01,02-07 14:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-07 14:00:00+01:00,Wind_Gijon,0.47808019059999995
2030,sc01,02-07 14:00:00+01:00,PV_Cadiz,1.500876639
2030,sc01,02-07 14:00:00+01:00,OCGT_3,0.0
2030,sc01,02-07 14:00:00+01:00,OCGT_1,0.0
2030,sc01,02-07 14:00:00+01:00,CCGT_2,0.0
2030,sc01,02-07 14:00:00+01:00,Wind_Bilbo,0.31885292600000004
2030,sc01,02-07 14:00:00+01:00,PV_Sevilla,3.0524782690000003
2030,sc01,02-07 14:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-07 14:00:00+01:00,CCGT_4,0.0
2030,sc01,02-07 14:00:00+01:00,OCGT_2,0.0
2030,sc01,02-07 14:00:00+01:00,Nuclear,5.117803967935477
2030,sc01,02-07 14:00:00+01:00,BrownLignite,0.0
2030,sc01,02-07 14:00:00+01:00,CCGT_3,0.5726644510035711
2030,sc01,02-07 14:00:00+01:00,PV_Malaga,2.382818087
2030,sc01,02-07 14:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-07 14:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-07 14:00:00+01:00,Wind_Acoruna,3.3791801099999996
2030,sc01,02-07 14:00:00+01:00,CCGT_1,1.139299330780953
2030,sc01,02-15 00:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-15 00:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-15 00:00:00+01:00,PV_Cadiz,260.40000000000003
2030,sc01,02-15 00:00:00+01:00,OCGT_3,0.0
2030,sc01,02-15 00:00:00+01:00,OCGT_1,0.0
2030,sc01,02-15 00:00:00+01:00,CCGT_2,0.0
2030,sc01,02-15 00:00:00+01:00,Wind_Bilbo,6.364200999701875
2030,sc01,02-15 00:00:00+01:00,PV_Sevilla,1.869759829014
2030,sc01,02-15 00:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-15 00:00:00+01:00,CCGT_4,0.0
2030,sc01,02-15 00:00:00+01:00,OCGT_2,0.0
2030,sc01,02-15 00:00:00+01:00,Nuclear,0.0
2030,sc01,02-15 00:00:00+01:00,BrownLignite,0.0
2030,sc01,02-15 00:00:00+01:00,CCGT_3,0.0
2030,sc01,02-15 00:00:00+01:00,PV_Malaga,260.40000000000003
2030,sc01,02-15 00:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-15 00:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-15 00:00:00+01:00,Wind_Acoruna,56.87478284733
2030,sc01,02-15 00:00:00+01:00,CCGT_1,0.0
2030,sc01,02-18 07:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-18 07:00:00+01:00,Wind_Gijon,0.5832833983600001
2030,sc01,02-18 07:00:00+01:00,PV_Cadiz,0.30617883439
2030,sc01,02-18 07:00:00+01:00,OCGT_3,0.0
2030,sc01,02-18 07:00:00+01:00,OCGT_1,0.0
2030,sc01,02-18 07:00:00+01:00,CCGT_2,5.43967957710459
2030,sc01,02-18 07:00:00+01:00,Wind_Bilbo,0.7255489065499999
2030,sc01,02-18 07:00:00+01:00,PV_Sevilla,0.010419838299
2030,sc01,02-18 07:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-18 07:00:00+01:00,CCGT_4,0.2775946769439985
2030,sc01,02-18 07:00:00+01:00,OCGT_2,0.0
2030,sc01,02-18 07:00:00+01:00,Nuclear,10.030800000000001
2030,sc01,02-18 07:00:00+01:00,BrownLignite,0.0
2030,sc01,02-18 07:00:00+01:00,CCGT_3,1.2136683556464098
2030,sc01,02-18 07:00:00+01:00,PV_Malaga,0.27917900958999997
2030,sc01,02-18 07:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-18 07:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-18 07:00:00+01:00,Wind_Acoruna,1.4146786264
2030,sc01,02-18 07:00:00+01:00,CCGT_1,0.0
2030,sc01,02-18 10:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-18 10:00:00+01:00,Wind_Gijon,0.39090086178
2030,sc01,02-18 10:00:00+01:00,PV_Cadiz,2.4586668392
2030,sc01,02-18 10:00:00+01:00,OCGT_3,0.0
2030,sc01,02-18 10:00:00+01:00,OCGT_1,0.0
2030,sc01,02-18 10:00:00+01:00,CCGT_2,4.550888303940008
2030,sc01,02-18 10:00:00+01:00,Wind_Bilbo,1.8308341887000001
2030,sc01,02-18 10:00:00+01:00,PV_Sevilla,2.3614292504
2030,sc01,02-18 10:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-18 10:00:00+01:00,CCGT_4,0.6360027662559976
2030,sc01,02-18 10:00:00+01:00,OCGT_2,0.0
2030,sc01,02-18 10:00:00+01:00,Nuclear,16.9752
2030,sc01,02-18 10:00:00+01:00,BrownLignite,0.0
2030,sc01,02-18 10:00:00+01:00,CCGT_3,0.0
2030,sc01,02-18 10:00:00+01:00,PV_Malaga,6.4336943924
2030,sc01,02-18 10:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-18 10:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-18 10:00:00+01:00,Wind_Acoruna,2.2278520308
2030,sc01,02-18 10:00:00+01:00,CCGT_1,0.0
2030,sc01,02-23 11:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-23 11:00:00+01:00,Wind_Gijon,104.4
2030,sc01,02-23 11:00:00+01:00,PV_Cadiz,35.918517918599996
2030,sc01,02-23 11:00:00+01:00,OCGT_3,0.0
2030,sc01,02-23 11:00:00+01:00,OCGT_1,0.0
2030,sc01,02-23 11:00:00+01:00,CCGT_2,0.0
2030,sc01,02-23 11:00:00+01:00,Wind_Bilbo,3.3731206218000005
2030,sc01,02-23 11:00:00+01:00,PV_Sevilla,61.8529616253
2030,sc01,02-23 11:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-23 11:00:00+01:00,CCGT_4,0.0
2030,sc01,02-23 11:00:00+01:00,OCGT_2,0.0
2030,sc01,02-23 11:00:00+01:00,Nuclear,54.044738234946
2030,sc01,02-23 11:00:00+01:00,BrownLignite,0.0
2030,sc01,02-23 11:00:00+01:00,CCGT_3,0.0
2030,sc01,02-23 11:00:00+01:00,PV_Malaga,78.828071382
2030,sc01,02-23 11:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-23 11:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-23 11:00:00+01:00,Wind_Acoruna,9.632863633500001
2030,sc01,02-23 11:00:00+01:00,CCGT_1,0.0
2030,sc01,02-26 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-26 08:00:00+01:00,Wind_Gijon,43.5741971335
2030,sc01,02-26 08:00:00+01:00,PV_Cadiz,12.740364531730002
2030,sc01,02-26 08:00:00+01:00,OCGT_3,0.0
2030,sc01,02-26 08:00:00+01:00,OCGT_1,0.0
2030,sc01,02-26 08:00:00+01:00,CCGT_2,17.893011548947428
2030,sc01,02-26 08:00:00+01:00,Wind_Bilbo,51.422471626900006
2030,sc01,02-26 08:00:00+01:00,PV_Sevilla,7.663991445770001
2030,sc01,02-26 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-26 08:00:00+01:00,CCGT_4,24.39205918978399
2030,sc01,02-26 08:00:00+01:00,OCGT_2,0.0
2030,sc01,02-26 08:00:00+01:00,Nuclear,161.26440000000002
2030,sc01,02-26 08:00:00+01:00,BrownLignite,0.0
2030,sc01,02-26 08:00:00+01:00,CCGT_3,8.820770148842549
2030,sc01,02-26 08:00:00+01:00,PV_Malaga,27.019445930400003
2030,sc01,02-26 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-26 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-26 08:00:00+01:00,Wind_Acoruna,2.82359467324
2030,sc01,02-26 08:00:00+01:00,CCGT_1,0.0
