Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,04-28 23:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-28 23:00:00+02:00,Nuclear,0.19781965971746696
2030,sc01,04-28 23:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-28 23:00:00+02:00,CCGT_4,0.0
2030,sc01,04-28 23:00:00+02:00,OCGT_3,0.0
2030,sc01,04-28 23:00:00+02:00,BrownLignite,0.0
2030,sc01,04-28 23:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-08 09:00:00+02:00,CCGT_2,0.0
2030,sc01,05-08 09:00:00+02:00,CCGT_3,0.0
2030,sc01,05-08 09:00:00+02:00,OCGT_2,0.0
2030,sc01,05-08 09:00:00+02:00,OCGT_1,0.0
2030,sc01,05-08 09:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-08 09:00:00+02:00,CCGT_1,0.0
2030,sc01,05-08 09:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-08 09:00:00+02:00,Nuclear,0.802180340282533
2030,sc01,05-08 09:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-08 09:00:00+02:00,CCGT_4,0.0
2030,sc01,05-08 09:00:00+02:00,OCGT_3,0.0
2030,sc01,05-08 09:00:00+02:00,BrownLignite,0.0
2030,sc01,05-08 09:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-08 12:00:00+02:00,CCGT_2,0.0
2030,sc01,05-08 12:00:00+02:00,CCGT_3,0.0
2030,sc01,05-08 12:00:00+02:00,OCGT_2,0.0
2030,sc01,05-08 12:00:00+02:00,OCGT_1,0.0
2030,sc01,05-08 12:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-08 12:00:00+02:00,CCGT_1,0.0
2030,sc01,05-08 12:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-08 12:00:00+02:00,Nuclear,0.0
2030,sc01,05-08 12:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-08 12:00:00+02:00,CCGT_4,0.0
2030,sc01,05-08 12:00:00+02:00,OCGT_3,0.0
2030,sc01,05-08 12:00:00+02:00,BrownLignite,0.0
2030,sc01,05-08 12:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-08 13:00:00+02:00,CCGT_2,0.0
2030,sc01,05-08 13:00:00+02:00,CCGT_3,0.0
2030,sc01,05-08 13:00:00+02:00,OCGT_2,0.0
2030,sc01,05-08 13:00:00+02:00,OCGT_1,0.0
2030,sc01,05-08 13:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-08 13:00:00+02:00,CCGT_1,0.0
2030,sc01,05-08 13:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-08 13:00:00+02:00,Nuclear,0.0
2030,sc01,05-08 13:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-08 13:00:00+02:00,CCGT_4,0.0
2030,sc01,05-08 13:00:00+02:00,OCGT_3,0.0
2030,sc01,05-08 13:00:00+02:00,BrownLignite,0.0
2030,sc01,05-08 13:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-22 06:00:00+02:00,CCGT_2,0.9874528952200012
2030,sc01,05-22 06:00:00+02:00,CCGT_3,0.0
2030,sc01,05-22 06:00:00+02:00,OCGT_2,0.0
2030,sc01,05-22 06:00:00+02:00,OCGT_1,0.0
2030,sc01,05-22 06:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-22 06:00:00+02:00,CCGT_1,0.0
2030,sc01,05-22 06:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-22 06:00:00+02:00,Nuclear,0.0
2030,sc01,05-22 06:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-22 06:00:00+02:00,CCGT_4,0.8785268052584272
2030,sc01,05-22 06:00:00+02:00,OCGT_3,0.0
2030,sc01,05-22 06:00:00+02:00,BrownLignite,0.0
2030,sc01,05-22 06:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-25 15:00:00+02:00,CCGT_2,0.012547104779998763
2030,sc01,05-25 15:00:00+02:00,CCGT_3,0.0
2030,sc01,05-25 15:00:00+02:00,OCGT_2,0.0
2030,sc01,05-25 15:00:00+02:00,OCGT_1,0.0
2030,sc01,05-25 15:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-25 15:00:00+02:00,CCGT_1,0.0
2030,sc01,05-25 15:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-25 15:00:00+02:00,Nuclear,0.9138958207089174
2030,sc01,05-25 15:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-25 15:00:00+02:00,CCGT_4,0.12147319474157278
2030,sc01,05-25 15:00:00+02:00,OCGT_3,0.0
2030,sc01,05-25 15:00:00+02:00,BrownLignite,0.0
2030,sc01,05-25 15:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,06-01 01:00:00+02:00,CCGT_2,0.0
2030,sc01,06-01 01:00:00+02:00,CCGT_3,0.0
2030,sc01,06-01 01:00:00+02:00,OCGT_2,0.0
2030,sc01,06-01 01:00:00+02:00,OCGT_1,0.0
2030,sc01,06-01 01:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,06-01 01:00:00+02:00,CCGT_1,0.0
2030,sc01,06-01 01:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,06-01 01:00:00+02:00,Nuclear,0.21688030043156514
2030,sc01,06-01 01:00:00+02:00,FuelOilGas,0.0
2030,sc01,06-01 01:00:00+02:00,CCGT_4,0.0
2030,sc01,06-01 01:00:00+02:00,OCGT_3,0.0
2030,sc01,06-01 01:00:00+02:00,BrownLignite,0.0
2030,sc01,06-01 01:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,06-06 08:00:00+02:00,CCGT_2,0.0
2030,sc01,06-06 08:00:00+02:00,CCGT_3,0.0
2030,sc01,06-06 08:00:00+02:00,OCGT_2,0.0
2030,sc01,06-06 08:00:00+02:00,OCGT_1,0.0
2030,sc01,06-06 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,06-06 08:00:00+02:00,CCGT_1,0.0
2030,sc01,06-06 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,06-06 08:00:00+02:00,Nuclear,0.7098994419751243
2030,sc01,06-06 08:00:00+02:00,FuelOilGas,0.0
2030,sc01,06-06 08:00:00+02:00,CCGT_4,0.0
2030,sc01,06-06 08:00:00+02:00,OCGT_3,0.0
2030,sc01,06-06 08:00:00+02:00,BrownLignite,0.0
2030,sc01,06-06 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,06-10 09:00:00+02:00,CCGT_2,0.0
2030,sc01,06-10 09:00:00+02:00,CCGT_3,0.0
2030,sc01,06-10 09:00:00+02:00,OCGT_2,0.0
2030,sc01,06-10 09:00:00+02:00,OCGT_1,0.0
2030,sc01,06-10 09:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,06-10 09:00:00+02:00,CCGT_1,0.0
2030,sc01,06-10 09:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,06-10 09:00:00+02:00,Nuclear,0.4976867764554078
2030,sc01,06-10 09:00:00+02:00,FuelOilGas,0.0
2030,sc01,06-10 09:00:00+02:00,CCGT_4,0.0
2030,sc01,06-10 09:00:00+02:00,OCGT_3,0.0
2030,sc01,06-10 09:00:00+02:00,BrownLignite,0.0
2030,sc01,06-10 09:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,07-22 16:00:00+02:00,CCGT_2,0.0
2030,sc01,07-22 16:00:00+02:00,CCGT_3,0.0
2030,sc01,07-22 16:00:00+02:00,OCGT_2,0.0
2030,sc01,07-22 16:00:00+02:00,OCGT_1,0.0
2030,sc01,07-22 16:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,07-22 16:00:00+02:00,CCGT_1,0.0
2030,sc01,07-22 16:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,07-22 16:00:00+02:00,Nuclear,0.8807365624740865
2030,sc01,07-22 16:00:00+02:00,FuelOilGas,0.0
2030,sc01,07-22 16:00:00+02:00,CCGT_4,0.0
2030,sc01,07-22 16:00:00+02:00,OCGT_3,0.0
2030,sc01,07-22 16:00:00+02:00,BrownLignite,0.0
2030,sc01,07-22 16:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,07-24 18:00:00+02:00,CCGT_2,0.4562333106800013
2030,sc01,07-24 18:00:00+02:00,CCGT_3,0.0
2030,sc01,07-24 18:00:00+02:00,OCGT_2,0.0
2030,sc01,07-24 18:00:00+02:00,OCGT_1,0.0
2030,sc01,07-24 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,07-24 18:00:00+02:00,CCGT_1,0.0
2030,sc01,07-24 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,07-24 18:00:00+02:00,Nuclear,0.8392474135095904
2030,sc01,07-24 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,07-24 18:00:00+02:00,CCGT_4,0.0
2030,sc01,07-24 18:00:00+02:00,OCGT_3,0.0
2030,sc01,07-24 18:00:00+02:00,BrownLignite,0.0
2030,sc01,07-24 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,08-04 05:00:00+02:00,CCGT_2,0.4088165814399968
2030,sc01,08-04 05:00:00+02:00,CCGT_3,0.0
2030,sc01,08-04 05:00:00+02:00,OCGT_2,0.0
2030,sc01,08-04 05:00:00+02:00,OCGT_1,0.0
2030,sc01,08-04 05:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,08-04 05:00:00+02:00,CCGT_1,0.0
2030,sc01,08-04 05:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,08-04 05:00:00+02:00,Nuclear,0.9416536844453084
2030,sc01,08-04 05:00:00+02:00,FuelOilGas,0.0
2030,sc01,08-04 05:00:00+02:00,CCGT_4,0.8762053970172284
