Period,Scenario,LoadLevel,Variable,Value,Dataset,Execution
2030,sc01,2030-01-01T12:00:00+01:00,WindFarm_1,(0.070632225+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T13:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T13:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T13:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T13:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T13:00:00+01:00,WindFarm_1,(0.071645425+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T14:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T14:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T14:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T14:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T14:00:00+01:00,WindFarm_1,(0.0721197+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T15:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T15:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T15:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T15:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T15:00:00+01:00,WindFarm_1,(0.06624845+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T16:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T16:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T16:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T16:00:00+01:00,SolarPV_1,(0.03819285+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T16:00:00+01:00,WindFarm_1,(0.062664275+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T17:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T17:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T17:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T17:00:00+01:00,SolarPV_1,(0.00862515+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T17:00:00+01:00,WindFarm_1,(0.066448+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T18:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T18:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T18:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T18:00:00+01:00,SolarPV_1,(4.0125e-05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T18:00:00+01:00,WindFarm_1,(0.068008625+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T19:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T19:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T19:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T19:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T19:00:00+01:00,WindFarm_1,(0.071664325+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T20:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T20:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T20:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T20:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T20:00:00+01:00,WindFarm_1,(0.07649085+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T21:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T21:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T21:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T21:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T21:00:00+01:00,WindFarm_1,(0.0828753+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T22:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T22:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T22:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T22:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T22:00:00+01:00,WindFarm_1,(0.086070825+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T23:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T23:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T23:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T23:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-01T23:00:00+01:00,WindFarm_1,(0.08637745+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T00:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T00:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T00:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T00:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T00:00:00+01:00,WindFarm_1,(0.082447875+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T01:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T01:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T01:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T01:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T01:00:00+01:00,WindFarm_1,(0.075531725+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T02:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T02:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T02:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T02:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T02:00:00+01:00,WindFarm_1,(0.07382505+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T03:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T03:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T03:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T03:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T03:00:00+01:00,WindFarm_1,(0.06921735+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T04:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T04:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T04:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T04:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T04:00:00+01:00,WindFarm_1,(0.07196907500000001+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T05:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T05:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T05:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T05:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T05:00:00+01:00,WindFarm_1,(0.0763894+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T06:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T06:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T06:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T06:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T06:00:00+01:00,WindFarm_1,(0.07701067500000001+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T07:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T07:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T07:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T07:00:00+01:00,SolarPV_1,(4.8825e-05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T07:00:00+01:00,WindFarm_1,(0.08064685+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T08:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T08:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T08:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T08:00:00+01:00,SolarPV_1,(0.0010930500000000001+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T08:00:00+01:00,WindFarm_1,(0.075846275+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T09:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T09:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T09:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T09:00:00+01:00,SolarPV_1,(0.02106315+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T09:00:00+01:00,WindFarm_1,(0.069022375+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T10:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T10:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T10:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T10:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T10:00:00+01:00,WindFarm_1,(0.055480775+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T11:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T11:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T11:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T11:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T11:00:00+01:00,WindFarm_1,(0.043867975000000003+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T12:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T12:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T12:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T12:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T12:00:00+01:00,WindFarm_1,(0.0356382+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T13:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T13:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T13:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T13:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T13:00:00+01:00,WindFarm_1,(0.033554875000000005+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T14:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T14:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T14:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T14:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T14:00:00+01:00,WindFarm_1,(0.033443824999999996+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T15:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T15:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T15:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T15:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T15:00:00+01:00,WindFarm_1,(0.037132775+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T16:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T16:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T16:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T16:00:00+01:00,SolarPV_1,(0.0319986+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T16:00:00+01:00,WindFarm_1,(0.04131305+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T17:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T17:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T17:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T17:00:00+01:00,SolarPV_1,(0.0069971+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T17:00:00+01:00,WindFarm_1,(0.0466441+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T18:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T18:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T18:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T18:00:00+01:00,SolarPV_1,(4.78e-05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T18:00:00+01:00,WindFarm_1,(0.04671862500000001+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T19:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T19:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T19:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T19:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T19:00:00+01:00,WindFarm_1,(0.045963725+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T20:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T20:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T20:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T20:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T20:00:00+01:00,WindFarm_1,(0.043373025+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T21:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T21:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T21:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T21:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T21:00:00+01:00,WindFarm_1,(0.045382225+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T22:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T22:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T22:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T22:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T22:00:00+01:00,WindFarm_1,(0.0492963+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T23:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T23:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T23:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T23:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-02T23:00:00+01:00,WindFarm_1,(0.04805865+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T00:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T00:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T00:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T00:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T00:00:00+01:00,WindFarm_1,(0.046587649999999994+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T01:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T01:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T01:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T01:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T01:00:00+01:00,WindFarm_1,(0.049796275+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T02:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T02:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T02:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T02:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T02:00:00+01:00,WindFarm_1,(0.055931125000000005+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T03:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T03:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T03:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T03:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T03:00:00+01:00,WindFarm_1,(0.060244625+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T04:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T04:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T04:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T04:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T04:00:00+01:00,WindFarm_1,(0.065460075+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T05:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T05:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T05:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T05:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T05:00:00+01:00,WindFarm_1,(0.07001307500000001+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T06:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T06:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T06:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T06:00:00+01:00,SolarPV_1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T06:00:00+01:00,WindFarm_1,(0.0762804+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T07:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T07:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T07:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T07:00:00+01:00,SolarPV_1,(4.8925e-05+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T07:00:00+01:00,WindFarm_1,(0.081218875+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T08:00:00+01:00,CCGT_1,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T08:00:00+01:00,CCGT_2,(0.2+0j),MaxPowerGeneration,Network_Full_Generation_Full
2030,sc01,2030-01-03T08:00:00+01:00,ESS1,(0.05+0j),MaxPowerGeneration,Network_Full_Generation_Full
