Period,Scenario,LoadLevel,Unit,MW
2030,sc01,02-13 17:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-13 17:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-13 17:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-13 17:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-13 17:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-13 17:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-14 22:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-14 22:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-14 22:00:00+01:00,Wind_Bilbo,282.0126843
2030,sc01,02-14 22:00:00+01:00,Wind_Gijon,20.076032020000135
2030,sc01,02-14 22:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-14 22:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-15 10:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-15 10:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-15 10:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-15 10:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-15 10:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-15 10:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-16 06:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-16 06:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-16 06:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-16 06:00:00+01:00,Wind_Gijon,149.4320168
2030,sc01,02-16 06:00:00+01:00,Wind_Acoruna,42.68133458600004
2030,sc01,02-16 06:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-17 01:00:00+01:00,PV_Malaga,244.88123497000004
2030,sc01,02-17 01:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-17 01:00:00+01:00,Wind_Bilbo,101.7227643
2030,sc01,02-17 01:00:00+01:00,Wind_Gijon,54.58295224
2030,sc01,02-17 01:00:00+01:00,Wind_Acoruna,92.06395921
2030,sc01,02-17 01:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-17 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-17 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-17 13:00:00+01:00,Wind_Bilbo,109.8379566
2030,sc01,02-17 13:00:00+01:00,Wind_Gijon,4.282269087
2030,sc01,02-17 13:00:00+01:00,Wind_Acoruna,5.465556011999974
2030,sc01,02-17 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-17 15:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-17 15:00:00+01:00,PV_Cadiz,0.0
