LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-13 17:00:00+01:00,0.0,0.8683883147942747,19.965752410445635,0.0
01-13 18:00:00+01:00,0.0,1.4123819538785949,24.88930261613149,0.0
01-13 19:00:00+01:00,0.0,1.8457207646593168,28.80124892868258,0.0
01-13 20:00:00+01:00,0.0,1.936789677676932,29.60385203624969,0.0
01-13 21:00:00+01:00,0.0,1.811565390250384,28.470981806750064,0.0
01-13 22:00:00+01:00,0.0,1.184673067784346,22.824264055568428,0.0
01-13 23:00:00+01:00,0.0,0.5358871532128113,16.956890705351093,0.0
01-14 00:00:00+01:00,0.0,0.0047756000481573,12.1499577972098,0.0
01-14 01:00:00+01:00,0.0,0.0,10.80558532850981,0.0
01-14 02:00:00+01:00,0.0,0.0,10.092977471369728,0.0
01-14 03:00:00+01:00,0.0,0.0,9.841260665249711,0.0
01-14 04:00:00+01:00,0.0,0.0,9.746269020254829,0.0
01-14 05:00:00+01:00,0.0,0.0,10.086104247089946,0.0
01-14 06:00:00+01:00,0.0,0.0,11.676257592509945,0.0
01-14 07:00:00+01:00,0.0,0.8351353343711975,19.584440355154413,0.0
01-14 08:00:00+01:00,0.0,0.0,11.963311476659712,0.0
01-14 09:00:00+01:00,0.0,0.0,9.37780955243981,0.0
01-14 10:00:00+01:00,0.0,0.0,7.109593260105087,0.0
01-14 11:00:00+01:00,0.0,0.0,5.757831776659998,0.0
01-14 12:00:00+01:00,0.0,0.0,5.226757375675247,0.0
01-14 13:00:00+01:00,0.0,0.0,5.747846354470279,0.0
01-14 14:00:00+01:00,0.0,0.0,6.637415047419761,0.0
01-14 15:00:00+01:00,0.0,0.0,9.306183329739838,0.0
01-14 16:00:00+01:00,0.0,0.3925044919426684,15.69812059141831,0.0
01-14 17:00:00+01:00,0.0,1.4554631471855255,25.13083367098272,0.0
01-14 18:00:00+01:00,0.0,2.018698979748811,30.204878397914623,0.0
01-14 19:00:00+01:00,0.0,2.454798854778002,34.12257685254568,0.0
01-14 20:00:00+01:00,0.0,2.510106799642938,34.61160285231563,0.0
01-14 21:00:00+01:00,0.0,2.396116223760176,33.58385331965642,0.0
01-14 22:00:00+01:00,0.0,1.727239649134138,27.56491773145857,0.0
01-14 23:00:00+01:00,0.0,0.984635995472001,20.87429972977877,0.0
01-15 00:00:00+01:00,0.0,0.3428796540504965,15.095053661875932,0.0
01-15 01:00:00+01:00,0.0,0.0,11.664791077320228,0.0
01-15 02:00:00+01:00,0.0,0.0,10.645821315375048,0.0
01-15 03:00:00+01:00,0.0,0.0,10.419720608894805,0.0
01-15 04:00:00+01:00,0.0,0.0,10.157863809164674,0.0
01-15 05:00:00+01:00,0.0,0.0,10.59554424356996,0.0
01-15 06:00:00+01:00,0.0,0.0,11.95922555356472,0.0
01-15 07:00:00+01:00,0.0,1.0157042266871437,21.16546788643537,0.0
01-15 08:00:00+01:00,0.0,1.3711107046543018,24.429128291092606,0.0
01-15 09:00:00+01:00,0.0,1.1674264369147005,22.640003725951495,0.0
01-15 10:00:00+01:00,0.0,0.8323285590538579,19.67487511544889,0.0
01-15 11:00:00+01:00,0.0,0.5473274693209267,17.124878517904733,0.0
01-15 12:00:00+01:00,0.0,0.5813929656535299,17.395933398495274,0.0
01-15 13:00:00+01:00,0.0,0.8263803404351522,19.547920192440905,0.0
01-15 14:00:00+01:00,0.0,1.0164434684128276,21.18874852220142,0.0
01-15 15:00:00+01:00,0.0,1.4057298210351026,24.61738631715816,0.0
01-15 16:00:00+01:00,0.0,1.861299123865085,28.666832842889,0.0
01-15 17:00:00+01:00,0.0,2.129198111062139,31.065475234540365,0.0
01-15 18:00:00+01:00,0.0,2.428177848702286,33.80099892094524,0.0
01-15 19:00:00+01:00,0.0,2.591738966154507,35.319324699324625,0.0
01-15 20:00:00+01:00,0.0,2.3817484156652053,33.47860933317114,0.0
01-15 21:00:00+01:00,0.0,2.0572256641192994,30.590849688320123,0.0
01-15 22:00:00+01:00,0.0,1.4791410611000133,25.39181444759044,0.0
01-15 23:00:00+01:00,0.0,0.7009579095413123,18.404259311401454,0.0
01-16 00:00:00+01:00,0.0,0.0,11.95734276718524,0.0
01-16 01:00:00+01:00,0.0,0.0,9.85995577782011,0.0
01-16 02:00:00+01:00,0.0,0.0,8.553415959614869,0.0
01-16 03:00:00+01:00,0.0,0.0,7.981111582784858,0.0
01-16 04:00:00+01:00,0.0,0.0,7.826238418245094,0.0
01-16 05:00:00+01:00,0.0,0.0,7.954081900275042,0.0
01-16 06:00:00+01:00,0.0,0.0,9.336634639274749,0.0
01-16 07:00:00+01:00,0.0,0.0,11.615949715930224,0.0
01-16 08:00:00+01:00,0.0,0.0,11.501606964114703,0.0
01-16 09:00:00+01:00,0.0,0.0,10.018459727849743,0.0
01-16 10:00:00+01:00,0.0,0.0,8.195336729379939,0.0
01-16 11:00:00+01:00,0.0,0.0,4.9449743614500745,0.0
01-16 12:00:00+01:00,0.0,0.0,4.020903051709537,0.0
01-16 13:00:00+01:00,0.0,0.0,4.58531610574004,0.0
01-16 14:00:00+01:00,0.0,0.0,5.797949441889919,0.0
01-16 15:00:00+01:00,0.0,0.0,9.475727848975092,0.0
01-16 16:00:00+01:00,0.0,0.4698099483509339,16.424541325406754,0.0
01-16 17:00:00+01:00,0.0,1.0245177523512543,21.367317008949684,0.0
01-16 18:00:00+01:00,0.0,1.190424957586793,22.942244726303805,0.0
01-16 19:00:00+01:00,0.0,1.2313483634232831,23.38827553969176,0.0
01-16 20:00:00+01:00,0.0,1.1501981484559476,22.675909159388777,0.0
01-16 21:00:00+01:00,0.0,1.0036233424233374,21.362091165622324,0.0
01-16 22:00:00+01:00,0.0,0.5168649617436643,16.981184374495726,0.0
01-16 23:00:00+01:00,0.0,0.0,11.680936137704595,0.0
01-17 00:00:00+01:00,0.0,0.0,9.893264617589717,0.0
01-17 01:00:00+01:00,0.0,0.0,8.120169540659868,0.0
01-17 02:00:00+01:00,0.0,0.0,7.121820066690274,0.0
01-17 03:00:00+01:00,0.0,0.0,7.124720168865429,0.0
01-17 04:00:00+01:00,0.0,0.0,7.661717308905173,0.0
