LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3,Node_8_Node_9_eac1
03-15 15:00:00+01:00,0.3,-0.6,0.7969633807300001,-0.3,0.3,0.3001413216999999,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.9368648753099996,-0.3,0.3,0.6,-0.9643413217,0.3,-0.3,0.0709444201199998,-0.0374999999999999,-0.3,0.6,1.07379111598,0.3000000000000003,-0.3,-0.6,0.7365197833800001,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6147286673999999,0.3,-0.3,-0.6,-1.2,0.3
03-15 16:00:00+01:00,-0.3,0.6,0.4260195394199997,-0.3,0.3,0.6,0.9003305748999997,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.0202190040599999,-0.6,1.2,-0.3,0.3,0.6,-0.6308734320428573,-0.0428571428571427,-0.3,0.0081053643899999,-0.0374999999999999,-0.3,0.6,1.1522789271099996,0.3000000000000003,-0.3,-0.6,0.8108207661800002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61414183907,0.3,-0.3,-0.6,-1.2,0.3
03-15 17:00:00+01:00,0.3,0.6,0.1095606067699996,-0.3,0.3,0.3082220044999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.0135590052399997,-0.6,1.2,-0.3,0.3,0.6,-0.9752220045,0.3,-0.3,-0.0847874906400001,-0.0374999999999999,0.3,0.0476574981399998,1.2,0.3000000000000003,-0.3,-0.6,0.9029061228600004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6140486247199999,0.3,-0.3,-0.6,-1.2,0.3
03-15 18:00:00+01:00,0.3,-0.2872423474500001,1.2,-0.3,-0.227029576000001,0.6,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.1111750258719999,1.2,0.3,0.1043571354580004,-0.6,1.2,-0.1500000000000005,0.3,0.6,-0.3657704239999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6207923991719999,0.0,0.3,0.6,1.2,0.189038262668,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.091442605998,-0.3,-0.6,0.976803257498,0.3
03-15 19:00:00+01:00,-0.3,0.4390160270899995,1.2,-0.3,0.3,0.048549901,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7792658621100002,0.3,-0.0076909776099999,-0.6,1.2,-0.15,0.3,0.6,-0.3373499009999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.64151569711,0.0,0.3,0.6,1.2,0.1937750164799999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0843374752800001,-0.3,-0.6,0.9679218440900004,0.3
03-15 20:00:00+01:00,0.3,-0.0400329612199999,1.2,-0.3,0.3,0.0317927289,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.8529549203,0.3,0.3,-0.6,0.7867365967499997,-0.15,0.3,0.6,-0.3065927288999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6639428018,0.0,0.3,0.6,1.2,0.19890121184,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0766481822399999,-0.3,-0.6,0.9583102278,0.3
03-15 21:00:00+01:00,-0.3,0.5761733213700003,1.2,-0.3,-0.3,-0.6,0.3795304826961541,0.3,-0.3,-0.6,0.8542976228038459,0.0,0.3,0.6,1.2,-0.1146981663938461,-0.3,-0.6,-1.2,-0.15,0.3,0.6,-0.9010281055,0.3,0.3,1.2,-0.0408136460038459,-0.3,-0.6,0.6744731556715382,0.2533558331384616,0.3,0.6,1.2,0.0,-0.3,-0.6,-1.2,0.2400000000000002,0.3,0.1754283772999999,1.2,0.3,-0.3,-0.6,0.6967426338900002,0.3
03-15 22:00:00+01:00,0.3,0.6,0.5263347194900008,-0.3,0.3,0.6,0.6468099151999989,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.2390179115,1.2,0.3,-0.3,-0.3825396770999998,1.2,-0.1500000000000005,0.3,0.6,-0.3124099151999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6597011035,0.0,0.3,0.6,1.2,0.1979316808,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0781024787999999,-0.3,-0.6,0.9601280985,0.3
03-15 23:00:00+01:00,0.3,0.6,0.4245181056500005,-0.3,0.3,0.0728078508999997,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7843978571800003,0.3,0.0078779688799993,-0.6,1.2,-0.15,0.3,0.6,-0.3352078508999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6430776086800003,0.0,0.3,0.6,1.2,0.19413202484,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0838019627399999,-0.3,-0.6,0.9672524534199998,0.3
03-16 00:00:00+01:00,0.3,-0.2981015657099999,1.2,-0.3,-0.1947319223000002,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7238785638160001,0.3,0.3,-0.6,1.0178675268439996,-0.15,0.3,0.6,-0.3604680777,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6246586933160001,0.0,0.3,0.6,1.2,0.189921987044,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.090117019434,-0.3,-0.6,0.9751462742939998,0.3
03-16 01:00:00+01:00,-0.3,0.1880269578299995,1.2,-0.3,0.0631349027000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.07482405314,-0.6,1.2,-0.3,0.3,0.6,-0.6368777598428572,-0.0428571428571427,-0.3,-0.1213856193900004,-0.0374999999999999,-0.2082228761100001,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.9555436924700004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6137665685799998,0.3,-0.3,-0.6,-1.2,0.3
03-16 02:00:00+01:00,0.3,0.6,0.10700906828,-0.3,0.3,0.6,0.9907577678,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1314507291,-0.6,1.2,-0.3,0.3,0.6,-0.6453006249428572,-0.0428571428571427,-0.3,-0.10383798374,-0.0374999999999999,0.3,0.6,0.6882675967399996,0.3000000000000003,-0.3,-0.6,0.9515077362500002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61324013951,0.3,-0.3,-0.6,-1.2,0.3
03-16 03:00:00+01:00,-0.3,0.6,0.6440472304699996,-0.3,0.1161699124999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.0891648979100002,-0.3,0.3,0.6,-0.6471127696428572,-0.0428571428571427,-0.3,-0.1000626822700001,-0.0374999999999999,0.3,0.6,0.6875125364699997,0.3000000000000003,-0.3,-0.6,0.95063941694,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6131268804699996,0.3,-0.3,-0.6,-1.2,0.3
03-16 04:00:00+01:00,0.2955816459299994,-0.6,1.2,-0.3,0.3,0.6,1.0349060564,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.5412903991299995,-0.3,0.3,0.6,-0.9887060564,0.3,-0.3,-0.1026957158699997,-0.0374999999999999,0.3,0.0880391431699997,1.2,0.3000000000000003,-0.3,-0.6,0.9512450146499998,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6132058714799997,0.3,-0.3,-0.6,-1.2,0.3
03-16 05:00:00+01:00,-0.3,0.6,0.5782610620699995,-0.3,0.3,0.6,1.0375511232,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.0200903562699996,1.2,-0.3,0.3,0.6,-0.6384939803428573,-0.0428571428571427,-0.3,-0.1180184933800001,-0.0374999999999999,0.3,0.6,0.6911036986799999,0.3000000000000003,-0.3,-0.6,0.95476925348,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6136655547999996,0.3,-0.3,-0.6,-1.2,0.3
03-16 06:00:00+01:00,-0.3,0.0359240191599991,1.2,-0.3,0.1203663953000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1937274611800002,-0.3,0.3,0.6,-0.6109092524428572,-0.0428571428571427,-0.3,-0.1706866764999999,-0.0374999999999999,0.3,0.6,0.6977973352999995,0.3000000000000003,-0.3,-0.6,0.9663869356,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6153896002999997,0.3,-0.3,-0.6,-1.2,0.3
03-16 07:00:00+01:00,0.3,-0.6,1.1484958449799996,-0.3,0.3,0.6,0.9899302535,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.5500186290900002,-0.3,0.3,0.6,-0.5720731106428573,-0.0428571428571427,-0.3,-0.1635953050999998,-0.0374999999999999,0.3,0.6,0.6259790609999996,0.3000000000000003,-0.3,-0.6,0.90899592015,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6178168591499997,0.3,-0.3,-0.6,-1.2,0.3
03-16 08:00:00+01:00,0.3,-0.6,1.0960138960700008,-0.3,0.3,0.6,0.9178704255999997,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.1847845034700006,1.2,-0.3,0.3,0.6,-0.5388132827428572,-0.0428571428571427,-0.3,-0.1392866134000001,-0.0374999999999999,-0.3,0.5462373226999998,1.2,0.3000000000000003,-0.3,-0.6,0.8301329210999999,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6198955983999996,0.3,-0.3,-0.6,-1.2,0.3
03-16 09:00:00+01:00,-0.3,0.6,0.4299813631299993,-0.3,-0.0580661817,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.29282278802,-0.3,0.3,0.6,-0.8717338183,0.3,-0.3,-0.0883878785,-0.0374999999999999,-0.3,0.4787775756999998,1.2,0.3000000000000003,-0.3,-0.6,0.7616942120500003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6205166363499999,0.3,-0.3,-0.6,-1.2,0.3
03-16 10:00:00+01:00,0.3,-0.6,0.9102184704300004,-0.3,-0.0744199311999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.8680100802699997,-0.3,0.3,0.6,-0.8713800688,0.3,-0.3,-0.0407248566,-0.0374999999999999,-0.3,0.6,1.0305249712999995,0.3000000000000003,-0.3,-0.6,0.7114637170000004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6205387457,0.3,-0.3,-0.6,-1.2,0.3
03-16 11:00:00+01:00,-0.3,-0.3698045904000004,1.2,-0.3,0.3,0.2263549760999997,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,0.8627141387899997,-0.3,0.3,0.6,-0.5304978332428573,-0.0428571428571427,-0.3,-0.0110104664999999,-0.0374999999999999,-0.3,0.6,1.0041020932999996,0.3000000000000003,-0.3,-0.6,0.6821174072900005,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6204153139899999,0.3,-0.3,-0.6,-1.2,0.3
03-16 12:00:00+01:00,-0.3,-0.6,0.8358667918890001,0.3,-0.3,0.6,0.9124300532999998,0.3,-0.3,-0.6,-1.2,0.3,-0.1565638471323002,-0.6,1.2,-0.3,-0.3,0.4560655759723003,1.2,0.0500000000000001,0.3,0.6,-0.8800300533,0.3,0.3,1.2,0.2249999999999999,-0.3,-0.6,-1.2,-0.0148470916323005,0.3,0.6,1.2,-0.2293116755599999,-0.3,-0.6,1.1163873945213,-0.3,0.3,0.6,1.2,-0.03103248666,0.3,0.6,1.2,-0.1346432138087003
03-16 13:00:00+01:00,0.3,-0.6,0.2834901706269999,0.3,-0.3,0.6,0.9208409506,0.3,-0.3,-0.6,-1.2,0.3,0.3,-0.6,0.7476685898910993,-0.3,-0.3,0.4619791858089007,1.2,0.0499999999999998,0.3,0.6,-0.8856409505999999,0.3,0.3,1.2,0.2249999999999999,-0.3,-0.6,-1.2,-0.0012631591089006,0.3,0.6,1.2,-0.2252868250800004,-0.3,-0.6,1.1537698317159009,-0.3,0.3,0.6,1.2,-0.0370697623800003,0.3,0.6,1.2,-0.1029473712541001
03-16 14:00:00+01:00,-0.3,0.6,-0.293656940977,0.3,-0.3,0.6,0.9375341654,0.3,-0.3,-0.6,-1.2,0.3,0.3,-0.6,0.7256523021319006,-0.3,-0.3,0.4936042241780994,1.2,0.0500000000000001,0.3,0.6,-0.8983341653999999,0.3,0.3,1.2,0.2250000000000002,-0.3,-0.6,-1.2,-0.0021240888681001,0.3,0.6,1.2,-0.21412236092,-0.3,-0.6,1.1677143659211,-0.3,0.3,0.6,1.2,-0.0538164586199999,0.3,0.6,1.2,-0.1049562073589008
03-16 15:00:00+01:00,0.1017380819599997,-0.6,1.2,-0.3,-0.0172309125,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.30433606458,1.2,-0.3,0.3,0.6,-0.5625119446428573,-0.0428571428571427,-0.3,-0.0507144009999998,-0.0374999999999999,-0.3,0.4971628801999997,1.2,0.3000000000000003,-0.3,-0.6,0.7603773122300004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61841443203,0.3,-0.3,-0.6,-1.2,0.3
03-16 16:00:00+01:00,0.3,0.6,0.0321180444900002,-0.3,0.3,0.2891863274999997,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.3133826179200005,1.2,-0.3,0.3,0.6,-0.5681291846428573,-0.0428571428571427,-0.3,-0.1206118176999999,-0.0374999999999999,-0.3,0.5764223634999998,1.2,0.3000000000000003,-0.3,-0.6,0.8360857180300003,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61806335453,0.3,-0.3,-0.6,-1.2,0.3
03-16 17:00:00+01:00,0.3,-0.2713016965800001,1.2,-0.3,0.3,0.2804219561000001,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.32994105122,1.2,-0.3,0.3,0.6,-0.9122219561,0.3,-0.3,-0.2140375914999996,-0.0374999999999999,0.3,0.0719075182999998,1.2,0.3000000000000003,-0.3,-0.6,0.9302936460500002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6179861277499998,0.3,-0.3,-0.6,-1.2,0.3
03-16 18:00:00+01:00,-0.3,0.6,1.1014706807999997,-0.3,0.3,0.0371456785999999,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.8420468117699997,0.3,-0.3,-0.3570435200699996,1.2,-0.15,0.3,0.6,-0.3111456786,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6606229427700001,0.0,0.3,0.6,1.2,0.1981423869200001,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0777864196199999,-0.3,-0.6,0.95973302453,0.3
03-16 19:00:00+01:00,-0.3,0.6,1.18168334478,-0.3,-0.2990543618000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.3115260751499998,1.2,0.3,-0.1227561639199998,-0.6,1.2,-0.15,0.3,0.6,-0.2821456382,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.68176880545,0.0,0.3,0.6,1.2,0.2029757269599999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.07053640956,-0.3,-0.6,0.9506705119499996,0.3
03-16 20:00:00+01:00,-0.2564106190799998,0.6,1.2,-0.3,-0.3,0.5844272292999998,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.38176809643,1.2,0.3,-0.3,-0.4700029955800001,1.2,-0.15,0.3,0.6,-0.2528272293,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.7031468119299997,0.0,0.3,0.6,1.2,0.2078621284399999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0632068073400001,-0.3,-0.6,0.9415085091700004,0.3
03-16 21:00:00+01:00,-0.3,0.5971068837500001,1.2,-0.3,0.3,0.0193398439999997,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.3652066237499999,1.2,0.3,-0.3,0.6,0.17302319425,-0.15,0.3,0.6,-0.259739844,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6981063637499998,0.0,0.3,0.6,1.2,0.206710026,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0649349609999999,-0.3,-0.6,0.9436687012500002,0.3
03-16 22:00:00+01:00,0.3,-0.1300902238500004,1.2,-0.3,-0.2012639448999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.3,0.6,1.2,-0.1799999999999998,-0.3,-0.6,1.0707253976100002,-0.15,0.3,0.6,-0.5855360551,0.0,0.3,1.2,0.0,-0.3,-0.6,0.5085585674476196,0.2873348577523807,0.3,0.6,1.2,0.1635450579066663,-0.3,-0.6,-1.2,0.2222688008533331,0.3,0.6,1.2,0.0325184142066664,-0.3,-0.6,0.8351332184999996,0.3
03-16 23:00:00+01:00,-0.3,0.2756061674499994,1.2,-0.3,0.3,0.4326169433999999,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1682864339600001,-0.6,1.2,-0.3,0.3,0.6,-0.9172169434,0.3,-0.3,-0.2516313678999999,-0.0374999999999999,0.3,0.6,0.7178262735999996,0.3000000000000003,-0.3,-0.6,0.9855002146400004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6176739410399998,0.3,-0.3,-0.6,-1.2,0.3
03-17 00:00:00+01:00,-0.3,0.6,0.7305518868299996,-0.3,0.3,0.6,1.1070179971,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.2461543299499998,-0.6,1.2,-0.3,0.3,0.6,-0.9404179971,0.3,-0.3,-0.2032958393999999,-0.0374999999999999,0.3,0.1081591678999996,1.2,0.3000000000000003,-0.3,-0.6,0.9743830430800002,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61622387518,0.3,-0.3,-0.6,-1.2,0.3
03-17 01:00:00+01:00,-0.3,0.018919614789999,1.2,-0.3,0.2639736333,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6110025721800001,-0.3,0.3,0.6,-0.9565736333,0.3,-0.3,-0.1696382639999998,-0.0374999999999999,-0.1985723472000001,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.9666418007200004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61521414792,0.3,-0.3,-0.6,-1.2,0.3
03-17 02:00:00+01:00,-0.3,0.6,0.5650778521999995,-0.3,0.3,0.5829008364,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.04015097579,1.2,-0.3,0.3,0.6,-0.9651008364,0.3,-0.3,-0.1518732575200001,-0.0374999999999999,-0.2021253484799999,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.9625558492500004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6146811977299997,0.3,-0.3,-0.6,-1.2,0.3
03-17 03:00:00+01:00,-0.3,0.6,0.54488932543,-0.3,0.3,0.6,1.1730703199,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0459487065499994,1.2,-0.3,0.3,0.6,-0.6272131770428573,-0.0428571428571427,-0.3,-0.1415201668799999,-0.0374999999999999,-0.2041959666200002,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.96017463839,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6143706050099997,0.3,-0.3,-0.6,-1.2,0.3
03-17 04:00:00+01:00,0.3,-0.6,1.12843647326,-0.3,0.3,0.6,1.1480864066000005,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0629341410300003,1.2,-0.3,0.3,0.6,-0.6270292637428573,-0.0428571428571427,-0.3,-0.1419033196299999,-0.0374999999999999,-0.2041193360700001,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.9602627635200004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.61438209959,0.3,-0.3,-0.6,-1.2,0.3
03-17 05:00:00+01:00,-0.3,0.6,0.5006793081199996,-0.3,0.3,0.5299897087999997,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.7025546602599997,-0.3,0.3,0.6,-0.9657897088,0.3,-0.3,-0.15043810675,-0.0374999999999999,0.3,0.0975876213499996,1.2,0.3000000000000003,-0.3,-0.6,0.9622257645500004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6146381431999999,0.3,-0.3,-0.6,-1.2,0.3
03-17 06:00:00+01:00,0.3,-0.6,1.1440651277,-0.3,0.3,0.6,1.1153962762999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.7165956556799997,-0.3,0.3,0.6,-0.6003391334428573,-0.0428571428571427,-0.3,-0.1927077577999996,-0.0374999999999999,0.3,0.6,0.7022015515999995,0.3000000000000003,-0.3,-0.6,0.9718517843300004,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6160502327299999,0.3,-0.3,-0.6,-1.2,0.3
03-17 07:00:00+01:00,0.1416436719699996,-0.6,1.2,-0.3,0.3,0.4806569422999999,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.70153309935,-0.3,0.3,0.6,-0.5647997994428573,-0.0428571428571427,-0.3,-0.1839480368999999,-0.0374999999999999,-0.2657903926000003,0.6,1.2,0.3000000000000003,-0.3,-0.6,0.92408104851,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6182714411099999,0.3,-0.3,-0.6,-1.2,0.3
03-17 08:00:00+01:00,-0.3,0.6,0.2573006631199994,-0.3,0.3,0.6,1.0388029137,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6903700659800001,-0.3,0.3,0.6,-0.8782029137,0.3,-0.3,-0.1529105964999999,-0.0374999999999999,-0.3,0.5540821192999997,1.2,0.3000000000000003,-0.3,-0.6,0.8445944371999998,0.0499999999999998,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.6201123178999997,0.3,-0.3,-0.6,-1.2,0.3
03-17 09:00:00+01:00,0.3,-0.6,0.1333998895579999,0.3,-0.3,0.4815734939000001,1.2,0.3,-0.3,-0.6,-1.2,0.3,0.3,0.5760623344535981,-1.2,0.1191067417664011,0.3,0.6,1.2,0.0500000000000003,0.3,0.6,-0.8639734938999999,0.3,0.3,1.2,-0.0369417136040002,-0.3,-0.6,-1.2,-0.1279333869760003,0.3,0.6,1.2,-0.18855558232,-0.1341950771259995,-0.6,1.2,-0.3,0.3,0.6,1.2,-0.0921666265199999,0.0526366397240004,0.6,1.2,0.3
03-17 10:00:00+01:00,0.3,-0.6,0.140986963994,0.3,0.3,0.6,1.2,-0.2667184564795015,-0.3,-0.6,-1.2,0.1315898150795013,0.0800743316544131,0.6,-1.2,0.3,0.3,0.6,1.2,0.2210857716260852,0.3,0.6,-0.8608713586,0.3,0.3,1.2,-0.0216856712804359,-0.3,-0.6,-1.2,-0.163454399365151,0.3,0.6,1.2,-0.20899855976,0.3,-0.6,0.8591325586791505,-0.3,0.3,0.6,1.2,-0.06150216036,0.3,0.6,1.2,0.1764348582291499
03-17 11:00:00+01:00,0.3,-0.6,0.140997056937,0.3,0.3,0.6,1.2,-0.2734445650822892,-0.3,-0.6,-1.2,0.1171382298822892,0.3,0.3792232765917064,-1.2,0.3,0.3,0.6,1.2,0.2148144357960043,0.3,0.6,-0.3188488954822888,-0.2444447693177111,0.3,1.2,-0.0263891731529971,-0.3,-0.6,-1.2,-0.1555647755552965,0.3,0.6,1.2,-0.22108227748,-0.0281926181576999,-0.6,1.2,-0.3,0.3,0.6,1.2,-0.04337658378,0.3,0.6,1.2,0.2073866521123001
03-17 12:00:00+01:00,0.3,-0.6,0.131801888055,0.3,0.3,0.6,1.2,-0.2870212885525613,-0.3,-0.6,-1.2,0.0994744217525613,-0.3,-0.6,0.3580273082027836,0.3,0.3,0.6,1.2,0.2098269254446552,0.3,0.6,-0.8644531332,0.3,0.3,1.2,-0.0301298059165085,-0.3,-0.6,-1.2,-0.171087663880708,0.3,0.6,1.2,-0.2235155222000001,-0.0581600040642909,-0.6,1.2,-0.3,0.3,0.6,1.2,-0.0397267166999998,0.3,0.6,1.2,0.1811416000557091
03-17 13:00:00+01:00,0.3,-0.6,0.121005728679,0.3,0.3,0.6,1.2,-0.2807711312569078,-0.3,-0.6,-1.2,0.0681460143569076,0.0688417740567008,0.6,-1.2,0.3,0.3,0.6,1.2,0.1858162418663926,0.3,0.6,-0.8653748830999999,0.3,0.3,1.2,-0.0481378186002062,-0.3,-0.6,-1.2,-0.1407289355430928,0.3,0.6,1.2,-0.21822914716,-0.3,0.6,0.1375176078620952,-0.3,0.3,0.6,1.2,-0.0476562792599999,0.068947258792095,0.6,1.2,0.3
