LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_eac1
11-12 20:00:00+01:00,-0.3,0.3616759359500013,1.2,-0.3,0.3,0.6,0.9784766927,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1077228081499997,-0.3,0.3,0.6,-0.8738766926999999,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.5045653443999992,-1.2,0.1893958101000005,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.4518090249999993,0.3,-0.0858847113999999,0.6,1.2,0.3,0.3,0.6,0.0419235569000002
11-12 21:00:00+01:00,-0.3,0.3125645600900008,1.2,-0.3,0.3,0.3788918006,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.12667376737,-0.3,0.3,0.6,-0.5414346577428573,-0.0428571428571427,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.5312230610999996,-1.2,0.1800966066000004,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.4784977390399997,0.3,-0.0815450831,0.6,1.2,0.3,0.3,0.6,0.0202254154
11-12 22:00:00+01:00,-0.3,0.6,0.9074566846500004,-0.3,0.3,0.6,0.9460445084000002,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.2636572742000002,1.2,-0.3,-0.3,0.1894946522600001,1.2,-0.3,0.3,0.6,-0.568587365542857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,-0.3,-0.6,-0.4797685452,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3882661730300004,-1.2,0.3,-0.0702314548000001,0.6,1.2,0.3,0.3,0.6,0.3
11-12 23:00:00+01:00,-0.3,0.6,0.91089190449,-0.3,0.3,0.3297527619999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.8059317458999995,-0.3,-0.3,0.6,0.7635464764300004,-0.3,0.3,0.6,-0.596295619142857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,0.3,-0.4913136508,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3749893015800002,-1.2,0.3,0.3,0.6,0.8413136507999999,0.3,0.3,0.6,0.3
11-13 00:00:00+01:00,-0.3,0.2053571387300002,1.2,-0.3,0.3,0.6,1.0507767042999998,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,-0.1287014672999999,0.6,1.2,-0.3,-0.3,0.6,0.8555742889799995,-0.3,0.3,0.6,-0.6129195614428571,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.1017597064999998,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3670236624800002,-1.2,0.3,0.3,0.2482402934999997,1.2,0.3,0.3,0.6,0.3
11-13 01:00:00+01:00,0.3,-0.4951466366299998,1.2,-0.3,0.3,0.6,1.1036637874999995,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.7394504427599997,-0.3,-0.3,0.3436573093199997,1.2,-0.3,0.3,0.6,-0.628206644642857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,-0.3,-0.6,-0.50460991144,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.35969860184,-1.2,0.3,0.3,0.2546099114399999,1.2,0.3,0.3,0.6,0.3
11-13 02:00:00+01:00,-0.3,0.6,0.670412776710001,-0.3,0.3,0.6,1.0961230087999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.11932706499,1.2,-0.3,-0.3,0.6,0.9702497786199996,-0.3,0.3,0.6,-0.9807230088,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.09136541299,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3550702249400003,-1.2,0.3,0.3,0.6,0.8586345870099998,0.3,0.3,0.6,0.3
11-13 03:00:00+01:00,-0.3,0.6,0.6454822361600001,-0.3,0.3,0.5069982187999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.7116703775099997,-0.3,-0.3,0.6,0.9921942110900004,-0.3,0.3,0.6,-0.9843982188,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,-0.6,-0.51016592449,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3533091868400001,-1.2,0.3,0.3,0.6,0.8601659244899997,0.3,0.3,0.6,0.3
11-13 04:00:00+01:00,0.3,-0.6,1.1837643670699995,-0.3,0.3,0.6,1.0966087712,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.7091483933799998,-0.3,-0.3,0.6,1.05292850635,-0.3,0.3,0.6,-0.9856087712,0.3,0.3,0.6,1.2,-0.0374999999999999,0.3,-0.6,-1.11067032132,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3527291304799999,-1.2,0.3,-0.0393296786799998,0.6,1.2,0.3,0.3,0.6,0.3
11-13 05:00:00+01:00,-0.3,0.6,0.5951033746799996,-0.3,0.3,0.4548207078,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.7153735255,-0.3,-0.3,0.4440173002600006,1.2,-0.3,0.3,0.6,-0.9826207078,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,-0.6,-0.5094252949,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3541609108600002,-1.2,0.3,0.3,0.2594252948999999,1.2,0.3,0.3,0.6,0.3
11-13 06:00:00+01:00,-0.3,0.1230917530599995,1.2,-0.3,0.0733466453999997,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.7584444887499993,-0.3,-0.3,0.3328265975500004,1.2,-0.3,0.3,0.6,-0.619089502542857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,0.3,-0.6,-1.10081110225,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3640672324100001,-1.2,0.3,-0.0491888977499997,0.6,1.2,0.3,0.3,0.6,0.3
11-13 07:00:00+01:00,0.3,-0.3072978076800005,1.2,-0.3,0.3,0.0691071527000001,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.2626267652999998,-0.6,1.2,0.3,-0.3,0.0635982461800007,1.2,-0.15,0.3,0.6,-0.3259071526999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1941946469,0.0,0.3,0.6,1.2,0.19152214124,-0.3,-0.6,-0.3705859851799998,0.3,0.3,0.6,1.2,0.08771678814,0.3,0.6,0.3
11-13 08:00:00+01:00,-0.3,0.6,0.8173951783100006,-0.3,0.3,0.6,0.6419642638,0.3,-0.3,-0.6,-1.2,0.0,-0.3,-0.0385255495999996,1.2,0.3,-0.3,0.6,0.6204838573699998,-0.15,0.3,0.6,-0.3047642637999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2305851099,0.0,0.3,0.6,1.2,0.16176595604,-0.3,0.18610116757,-1.2,0.3,0.3,0.6,1.2,0.1323510659399999,0.3,0.6,0.3
11-13 09:00:00+01:00,0.3,-0.5778311224700009,1.2,-0.3,0.3,0.2686999686,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,-0.1356082679000003,0.6,1.2,-0.3,-0.3,0.6,0.8057248979300005,-0.3,0.3,0.6,-0.8964999685999999,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,-0.6,-0.6039416536,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.22622709836,-1.2,0.3,0.3,0.6,0.9927416535999998,0.3,0.3,0.6,0.3
11-13 10:00:00+01:00,0.3,-0.6,1.0689798437999996,-0.3,0.3,0.6,0.8876326538000001,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,-0.1692846955000002,0.6,1.2,-0.3,-0.3,0.6,0.8911561249400004,-0.3,0.3,0.6,-0.8942326537999999,0.3,0.3,0.6,1.2,-0.0374999999999999,0.2586030608999999,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.20851352004,-1.2,0.3,0.1105969391,0.6,1.2,0.3,0.3,0.6,0.3
11-13 11:00:00+01:00,0.3,-0.6,0.9684258232399998,-0.3,0.3,0.3245751819999997,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,-0.1976816290999997,0.6,1.2,-0.3,-0.3,0.3899193414299995,1.2,-0.3,0.3,0.6,-0.9003751819999999,0.3,0.3,0.6,1.2,-0.0374999999999999,0.2404436742,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.3300297746699996,0.3,0.3,0.3487563257999998,1.2,0.3,0.3,0.6,0.3
11-13 12:00:00+01:00,-0.0955388860699998,-0.6,1.2,-0.3,0.0820434180999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.0640595455999998,1.2,-0.3,-0.3,0.6,1.0882911088500002,-0.3,0.3,0.6,-0.558986275242857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,0.2046319091,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.2332666954700003,-1.2,0.3,0.3,0.3853680908999998,1.2,0.3,0.3,0.6,0.3
11-13 13:00:00+01:00,-0.3,0.6,-0.356032671573,0.3,-0.3,-0.4662931370599998,1.2,-0.3,-0.3,-0.6,0.91705195946,-0.2249999999999999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0,0.3,0.6,-0.3041588224,-0.3,-0.3,0.5510516688830004,-1.2,-0.1875,0.3,0.0433797018169993,-1.2,-0.3,0.3,0.2952671573000004,1.2,-0.0500000000000003,-0.3,-0.6,0.6184900736000001,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-13 14:00:00+01:00,-0.3,0.6,-0.3283831396699999,0.3,0.3,-0.6,0.77418126866,-0.3,-0.3,-0.6,0.9408652104400004,-0.2249999999999999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0,0.3,0.6,-0.3160464790999999,-0.3,-0.3,-0.6,-0.1040698351,-0.1875,-0.3,-0.6,0.1183139669999999,-0.3,-0.0304860329999996,0.6,1.2,-0.0500000000000003,-0.3,-0.6,0.6177470950500001,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-13 15:00:00+01:00,-0.3,0.6,-0.3423392781159999,0.3,0.3,0.6,1.2,-0.3,-0.2224267478999994,-0.6,-1.2,0.2249999999999994,-0.3,0.6,0.8588036166740001,0.3,-0.3,-0.6,1.0832252586760005,0.3,0.3,0.6,-0.9265732521,0.3,0.3,0.6,1.2,0.0374999999999997,-0.3,0.4084495130311426,-1.2,-0.0428571428571427,0.3,0.2939278116000002,1.2,-0.0500000000000001,-0.3,-0.6,0.6170891717500002,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-13 16:00:00+01:00,-0.3,0.6,0.4780788717700006,-0.3,0.3,0.5097867393000001,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.7569609599,-0.3,-0.3,0.6,1.04355690261,-0.3,0.3,0.6,-0.587929596442857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.0457721919999999,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.2990019791999994,0.3,0.0158278079999999,0.6,1.2,0.3,0.3,0.6,0.3
11-13 17:00:00+01:00,0.3,0.6,0.1181207804200001,-0.3,0.3,0.6,1.1516964233,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,-0.0610175484999999,0.6,1.2,-0.3,-0.3,0.6,0.9645633756799998,-0.3,0.3,0.6,-0.9230964233,0.3,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.1149764903,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.37988296385,-1.2,0.3,0.3,0.6,0.8374235097,0.3,0.3,0.6,0.3
11-13 18:00:00+01:00,0.3,-0.3771337782899991,1.2,-0.3,0.3,0.6,1.150996007,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.5940620081599997,-0.3,0.3,0.6,-0.5491388641428573,-0.0428571428571427,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.5509421606714276,-1.2,0.173217850928572,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1017602321700004,-1.2,0.3,0.3,0.6,0.8216650028999999,0.3,0.3,0.6,0.0041749855000003
11-13 19:00:00+01:00,-0.3,0.6,0.8196151523300002,-0.3,0.3,0.6,1.1435685779000002,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0269300075499998,1.2,-0.3,0.3,0.6,-0.5389114350428572,-0.0428571428571427,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.5247648124714278,-1.2,0.1823494840285719,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1279680191800002,-1.2,0.3,-0.0825964258999999,0.6,1.2,0.3,0.3,0.6,0.0254821294000001
11-13 20:00:00+01:00,-0.3,0.1900910601500003,1.2,-0.3,0.2418145082999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.64995025968,-0.3,0.3,0.6,-0.5411573654428572,-0.0428571428571427,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.5305133247428563,-1.2,0.1803441890571434,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1222128226300002,-1.2,0.3,0.3,0.6,0.8183393783999999,0.3,0.3,0.6,0.0208031078000001
11-13 21:00:00+01:00,-0.3,0.0682006894300002,1.2,-0.3,0.2741444456999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.7454018533099998,-0.3,0.3,0.6,-0.5502873028428572,-0.0428571428571427,0.3,0.6,1.2,-0.0374999999999999,-0.3,-0.6,-0.0461183830000007,0.1721924592000004,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.5011826420599998,0.3,0.3,0.2221435189999999,1.2,0.3,0.3,0.6,0.0017824048
11-13 22:00:00+01:00,-0.3,-0.1340950447800004,1.2,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.1990596813,0.3,0.2989315869500013,1.2,-0.3,-0.3,0.6,1.135464920369999,-0.2827064541999997,0.3,0.6,-0.9173403187,0.3,0.3,0.6,1.2,-0.0245298406499996,-0.3,0.1523619588000012,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3508540056799988,-1.2,0.3,0.3,0.6,0.8322251327999999,0.3,0.3,0.6,0.2654129083999988
11-13 23:00:00+01:00,-0.3,-0.6,0.965319727373,0.3,0.3,0.6,0.7199345695999997,0.3,-0.3,-0.6,-1.2,0.3,0.3,-0.6,0.6354697482670011,-0.3,0.3,0.6,1.2,0.0499999999999998,0.3,0.6,-0.9407345696,0.3,-0.1296665651329991,-0.6,1.2,0.2249999999999999,-0.3,0.1080272626999999,-1.2,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5442313521000002,-0.1200000000000001,-0.3,0.6,1.0919727373,0.3,0.3,0.6,0.3
11-14 00:00:00+01:00,0.3,-0.6,0.3677874073860001,0.3,0.3,0.6,0.7273777727999999,0.3,-0.3,-0.6,-1.2,0.3,0.1312963067999997,0.6,1.2,-0.3,-0.1453318477059993,-0.6,1.2,0.0499999999999998,0.3,0.6,-0.9569777728,0.3,0.3,0.6,1.2,0.2249999999999999,0.3,-0.4987407386,-1.2,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5364481506000003,-0.1200000000000001,-0.3,0.4987407385999999,1.2,0.3,0.3,0.6,0.3
11-14 01:00:00+01:00,-0.3,-0.6,0.965851543148,0.3,0.3,0.6,0.7279703554999997,0.3,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,1.1433259690420006,-0.3,0.3,0.6,1.2,0.0499999999999998,0.3,0.6,-0.6723703555,0.0,-0.3,-0.4559024569779994,1.2,0.2249999999999999,-0.3,-0.6,-0.50515431478,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5290725379999999,-0.1200000000000001,-0.3,0.6,1.1051543147800005,0.3,0.3,0.6,0.3
11-14 02:00:00+01:00,-0.3,-0.6,0.969101428007,0.3,0.3,0.6,0.7331427216999999,0.3,-0.3,-0.6,-1.2,0.3,0.3,0.37428599649,1.2,-0.3,-0.1688798893969992,-0.6,1.2,0.0499999999999998,0.3,0.6,-0.6843427217,0.0,0.3,0.6,1.2,0.2249999999999999,-0.3,0.0898571992899998,-1.2,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5233357791800004,-0.1200000000000001,-0.3,0.6,1.1101428007099996,0.3,0.3,0.6,0.3
11-14 03:00:00+01:00,0.3,-0.6,0.36473231124,0.3,0.3,0.1305546975999997,1.2,0.3,-0.3,-0.6,-1.2,0.3,0.3,0.3588443799799997,1.2,-0.3,0.3,-0.6,0.7294669969300009,0.0499999999999998,0.3,0.6,-0.9917546976,0.3,0.3,0.6,1.2,0.2249999999999999,0.3,-0.51323112402,-1.2,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5197842073800003,-0.1200000000000001,-0.3,0.6,1.1132311240199997,0.3,0.3,0.6,0.3
11-14 04:00:00+01:00,0.3,-0.6,0.359945453661,0.3,0.3,0.1193088785999997,1.2,0.3,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,1.0839642521389996,-0.3,0.3,0.6,1.2,0.0499999999999998,0.3,0.6,-0.6949088786,0.0,-0.3,-0.4683089174909997,1.2,0.2249999999999999,0.3,-0.6,-1.11454536607,0.3,0.3,0.6,1.2,-0.3,0.21827282902,0.6,-1.2,-0.1200000000000001,-0.3,0.51454536607,1.2,0.3,0.3,0.6,0.3
11-14 05:00:00+01:00,0.3,-0.6,0.3535464326919999,0.3,0.3,0.1031438460999997,1.2,0.3,-0.3,-0.6,-1.2,0.3,0.3,0.6,0.9517836538800004,-0.3,-0.1621008076719998,-0.6,1.2,0.0499999999999998,0.3,0.6,-0.6951438460999999,0.0,0.3,0.6,1.2,0.2249999999999999,-0.3,0.0853567307799999,-1.2,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.5181602404000001,-0.1200000000000001,-0.3,0.5146432692199999,1.2,0.3,0.3,0.6,0.3
11-14 06:00:00+01:00,-0.3,-0.6,0.963530135057,0.3,-0.1983675863999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,1.091026000513,-0.3,0.3,0.6,1.2,0.0499999999999998,0.3,0.6,-0.6912324136,0.0,0.3,-0.6,0.7310935288830003,0.2249999999999999,-0.3,0.0869864943299999,-1.2,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.52003446848,-0.1200000000000001,-0.3,0.6,1.11301350567,0.3,0.3,0.6,0.3
11-14 07:00:00+01:00,0.3,-0.6,0.372681962778,0.3,0.3,0.0912710666999997,1.2,0.3,-0.3,-0.6,-1.2,0.3,0.3,0.6,0.98401861101,-0.3,-0.3,-0.475864704468,1.2,0.0499999999999998,0.3,0.6,-0.9796710667,0.3,0.3,0.6,1.2,0.2249999999999999,-0.3,-0.6,-0.3796248492185718,0.1714285714285718,-0.3,-0.6,0.4483742805399999,-0.0499999999999998,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.6137705583299999,-0.3,0.3,0.6,0.3
11-14 08:00:00+01:00,-0.3,-0.6,0.977836045562,0.3,-0.2417490652000002,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,1.0776927572699997,-0.3,0.3,0.6,1.2,0.0500000000000003,0.3,0.6,-0.9686509348,0.3,-0.3,-0.6,0.2414757533179996,0.2249999999999999,0.2256352286519994,0.6,-1.2,0.3000000000000005,-0.3,0.0371954438199999,-1.2,-0.3,0.3,0.6,1.2,-0.1199999999999995,-0.3,-0.6,-1.2,0.3,-0.3,0.1655406834300004,0.3
11-14 09:00:00+01:00,-0.3,-0.6,0.988143373541,0.3,0.3,-0.6,0.7658650583599997,-0.3,-0.3,-0.6,0.9683445914400004,-0.2249999999999999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0,0.3,0.6,-0.3464096498,-0.3,-0.3,-0.6,0.0496541945289996,-0.1875,-0.3,-0.6,0.0151952218710003,-0.3,0.3,0.3808626459000001,1.2,-0.0500000000000003,-0.3,-0.6,0.6158493968900001,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 10:00:00+01:00,-0.3,0.6,-0.204698889821,0.3,-0.3,-0.4168444071600004,1.2,-0.3,-0.3,-0.6,0.9765108500600006,-0.2249999999999999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0,0.3,0.6,-0.3362664428999999,-0.3,-0.3,-0.6,-0.0054284451290003,-0.1875,-0.3,-0.6,0.0533725166290002,-0.3,0.0630889821000001,0.6,1.2,-0.0500000000000003,-0.3,-0.6,0.6164833473200002,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 11:00:00+01:00,-0.3,-0.6,0.994516732321,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-1.051384242799999,0.2249999999999994,-0.3,0.6,0.8791338392999994,0.3,-0.3,-0.6,1.0243354535600002,0.3,0.3,0.6,-0.9400157572,0.3,0.3,0.6,1.2,0.0374999999999997,-0.3,0.4511839107571426,-1.2,-0.0428571428571427,0.0343267679,0.6,1.2,-0.0500000000000001,-0.3,-0.6,0.61624901518,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 12:00:00+01:00,-0.3,-0.6,0.9953271095369998,0.3,0.3,0.6,1.2,-0.3,-0.1024937111999995,-0.6,-1.2,0.2249999999999994,-0.3,0.2739452315999996,1.2,0.3,-0.3,-0.6,0.9838802419730006,0.3,0.3,0.6,-0.4282205745142858,-0.214285714285714,0.3,0.6,1.2,0.0374999999999997,-0.3,-0.6,-0.1498538108428573,-0.0428571428571427,-0.0127109537000001,0.6,1.2,-0.0500000000000001,-0.3,-0.6,0.6160933569500002,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 13:00:00+01:00,0.3,-0.6,0.3953300592040001,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.3865857910999993,-1.2,0.2249999999999994,-0.3,0.6,0.8724703980999997,0.3,-0.3,-0.6,0.9881941871559998,0.3,0.3,0.6,-0.9432142089,0.3,0.3,0.6,1.2,0.0374999999999997,-0.3,-0.6,-0.1501487775428571,-0.0428571428571427,0.3,0.3077940795999999,1.2,-0.0500000000000001,-0.3,-0.6,0.61604911195,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 14:00:00+01:00,-0.3,0.6,-0.20464684419,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.3798426055999995,-1.2,0.2249999999999994,-0.3,0.6,0.8609220949999996,0.3,-0.3,-0.6,0.9925240668300008,0.3,0.3,0.6,-0.9487573944,0.3,0.3,0.6,1.2,0.0374999999999997,-0.3,-0.6,-0.1524584381428573,-0.0428571428571427,0.3,0.321084419,1.2,-0.0500000000000001,-0.3,-0.6,0.6157026628500002,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 15:00:00+01:00,-0.3,-0.6,0.995021363826,0.3,-0.1384726818000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,1.0507307773239998,-0.3,0.3,0.6,1.2,0.0500000000000003,0.3,0.6,-0.9651273182,0.3,0.3,0.201733147564,-1.2,0.2249999999999999,-0.3,-0.6,0.5325431600599988,0.3000000000000005,-0.3,0.0134636174400002,-1.2,-0.3,0.3,0.6,1.2,-0.1199999999999995,-0.3,-0.6,-1.2,0.3,-0.3,0.1653204573800006,0.3
11-14 16:00:00+01:00,-0.3,0.6,-0.2081454744569999,0.3,0.3,0.6,1.2,-0.3,-0.3,-0.3731138696999995,-1.2,0.2249999999999994,-0.3,0.2102372284999991,1.2,0.3,-0.3,-0.6,1.0219437932200004,0.3,0.3,0.6,-0.9730861303,0.3,0.3,0.6,1.2,0.0374999999999997,-0.3,0.4374045885571426,-1.2,-0.0428571428571427,0.3,0.4165474457000001,1.2,-0.0500000000000001,-0.3,-0.6,0.6141821168500001,-0.3,0.3,0.6,1.2,-0.3,0.3,0.6,0.3
11-14 17:00:00+01:00,-0.3,-0.00352777103,1.2,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2051993179000001,-0.1187001705033339,0.6,1.2,-0.3,-0.3,0.3816998294600006,1.2,-0.2867995452666667,0.3,0.6,-0.9684006821,0.3,0.3,0.6,1.2,-0.0275996589500001,0.3,-0.4770993747533335,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3329737636833337,-1.2,0.3,-0.0448997157799998,0.6,1.2,0.3,0.3,0.6,0.2735990905333335
11-14 18:00:00+01:00,0.3,0.6,0.1090270268200004,-0.3,0.3,0.6,1.1456271933999995,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.8070266804000001,-0.3,-0.3,0.3658383785599995,1.2,-0.3,0.3,0.6,-0.595770050542857,-0.0428571428571429,0.3,0.6,1.2,-0.0374999999999999,-0.3,0.1089053360999999,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3752411365100002,-1.2,0.3,-0.0589053361000001,0.6,1.2,0.3,0.3,0.6,0.3
11-14 19:00:00+01:00,0.3,0.6,0.0387810995099995,-0.3,0.2337861909000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,0.8333621022999995,-0.3,-0.3,0.4463551204200003,1.2,-0.3,0.3,0.6,-0.9259861909,0.3,0.3,0.6,1.2,-0.0374999999999999,0.3,-0.6,-1.0858275795,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.3812982835700002,-1.2,0.3,0.3,0.6,0.8358275794999999,0.3,0.3,0.6,0.3
