LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3
11-24 04:00:00+01:00,0.000942097115,0.2261033075,0.03768388459,0.1507355384,0.2261033075,0.07536776918,0.09420971147,0.01413145672,0.09420971147,0.0,0.0,0.0,0.166,0.3232,0.2176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 05:00:00+01:00,0.00096735569,0.2321653656,0.0386942276,0.1547769104,0.2321653656,0.0773884552,0.096735569,0.01451033535,0.096735569,0.0,0.0,0.0,0.1828,0.3108,0.2016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 06:00:00+01:00,0.001064290519,0.2554297245,0.04257162075,0.170286483,0.2554297245,0.08514324151,0.1064290519,0.01596435778,0.1064290519,0.0,0.0,0.0,0.1924,0.2916,0.202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 07:00:00+01:00,0.001250516328,0.3001239186,0.05002065311,0.2000826124,0.3001239186,0.1000413062,0.1250516328,0.01875774492,0.1250516328,0.0044,0.0068,0.0004,0.2488,0.254,0.2152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 08:00:00+01:00,0.001380222,0.3312532801,0.05520888001,0.2208355201,0.3312532801,0.11041776,0.1380222,0.02070333001,0.1380222,0.0795999999999999,0.0688,0.028,0.2728,0.2128,0.2284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 09:00:00+01:00,0.001430569962,0.343336791,0.05722279849,0.228891194,0.343336791,0.114445597,0.1430569961999999,0.02145854943,0.1430569961999999,0.1656,0.1536,0.0872,0.3232,0.1835999999999999,0.2364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 10:00:00+01:00,0.001443390193,0.3464136464,0.05773560774,0.2309424309,0.3464136464,0.1154712155,0.1443390192999999,0.0216508529,0.1443390192999999,0.2188,0.2028,0.1692,0.35,0.1532,0.2588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 11:00:00+01:00,0.001408590587,0.3380617409,0.05634362348,0.2253744939,0.3380617409,0.112687247,0.1408590586999999,0.0211288588,0.1408590586999999,0.234,0.2024,0.216,0.368,0.1496,0.2556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 12:00:00+01:00,0.001391042263,0.3338501431,0.05564169052,0.2225667621,0.3338501431,0.111283381,0.1391042263,0.02086563394,0.1391042263,0.2032,0.2112,0.2304,0.3803999999999999,0.1248,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 13:00:00+01:00,0.001382147043,0.3317152903,0.05528588171,0.2211435268,0.3317152903,0.1105717634,0.1382147043,0.02073220564,0.1382147043,0.2088,0.1911999999999999,0.2164,0.3796,0.116,0.2652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 14:00:00+01:00,0.0013338394849999,0.3201214763,0.05335357938,0.2134143175,0.3201214763,0.1067071588,0.1333839485,0.02000759227,0.1333839485,0.1636,0.152,0.1448,0.3764,0.128,0.2804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 15:00:00+01:00,0.001313211668,0.3151708002,0.05252846671,0.2101138668,0.3151708002,0.1050569334,0.1313211668,0.01969817501,0.1313211668,0.0664,0.0948,0.0736,0.3708,0.142,0.3196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 16:00:00+01:00,0.001319604939,0.3167051855,0.05278419758,0.2111367903,0.3167051855,0.1055683952,0.1319604939,0.01979407409,0.1319604939,0.034,0.0508,0.0288,0.3572,0.1924,0.342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 17:00:00+01:00,0.001378460516,0.3308305239,0.05513842066,0.2205536826,0.3308305239,0.1102768413,0.1378460516,0.02067690775,0.1378460516,0.0004,0.0004,0.0,0.356,0.2712,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 18:00:00+01:00,0.00149044641,0.3577071383,0.05961785638,0.2384714255,0.3577071383,0.1192357128,0.149044641,0.02235669614,0.149044641,0.0,0.0,0.0,0.3504,0.3163999999999999,0.3592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 19:00:00+01:00,0.001523147835,0.3655554803,0.06092591338,0.2437036535,0.3655554803,0.1218518268,0.1523147835,0.02284721752,0.1523147835,0.0,0.0,0.0,0.3392,0.3356,0.3484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 20:00:00+01:00,0.001524129326,0.3657910382,0.06096517304,0.2438606921,0.3657910382,0.1219303461,0.1524129326,0.02286193989,0.1524129326,0.0,0.0,0.0,0.3376,0.3548,0.3228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 21:00:00+01:00,0.001477716544,0.3546519706,0.05910866177,0.2364346471,0.3546519706,0.1182173235,0.1477716543999999,0.02216574816,0.1477716543999999,0.0,0.0,0.0,0.3388,0.344,0.2948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 22:00:00+01:00,0.0013574161899999,0.3257798857,0.05429664762,0.2171865905,0.3257798857,0.1085932952,0.1357416189999999,0.02036124286,0.1357416189999999,0.0,0.0,0.0,0.3404,0.3416,0.278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-24 23:00:00+01:00,0.001219674042,0.2927217701,0.04878696169,0.1951478468,0.2927217701,0.09757392338,0.1219674042,0.01829511063,0.1219674042,0.0,0.0,0.0,0.348,0.324,0.2788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 00:00:00+01:00,0.001102413139,0.2645791534,0.04409652556,0.1763861023,0.2645791534,0.08819305113,0.1102413139,0.01653619709,0.1102413139,0.0,0.0,0.0,0.3508,0.3092,0.2844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 01:00:00+01:00,0.001015026337,0.2436063208999999,0.04060105349,0.162404214,0.2436063208999999,0.08120210698,0.1015026337,0.01522539506,0.1015026337,0.0,0.0,0.0,0.3436,0.2776,0.276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 02:00:00+01:00,0.000966751286,0.2320203086,0.03867005144,0.1546802057,0.2320203086,0.07734010287,0.09667512859,0.01450126929,0.09667512859,0.0,0.0,0.0,0.33,0.2364,0.2696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 03:00:00+01:00,0.000948566191,0.2276558857999999,0.03794264763,0.1517705905,0.2276558857999999,0.07588529526,0.09485661907,0.0142284928599999,0.09485661907,0.0,0.0,0.0,0.3108,0.1976,0.2688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 04:00:00+01:00,0.000942110078,0.2261064187,0.03768440311,0.1507376125,0.2261064187,0.07536880623,0.09421100778,0.01413165117,0.09421100778,0.0,0.0,0.0,0.2904,0.1788,0.2632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 05:00:00+01:00,0.00096976837,0.2327444087,0.03879073479,0.1551629392,0.2327444087,0.07758146958,0.09697683698,0.01454652555,0.09697683698,0.0,0.0,0.0,0.2652,0.1776,0.2672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 06:00:00+01:00,0.001064871055,0.2555690532,0.04259484219,0.1703793688,0.2555690532,0.0851896843899999,0.1064871055,0.01597306582,0.1064871055,0.0,0.0,0.0,0.2296,0.1856,0.2696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 07:00:00+01:00,0.001251909792,0.30045835,0.05007639167,0.2003055667,0.30045835,0.1001527832999999,0.1251909792,0.01877864688,0.1251909792,0.0004,0.0044,0.0008,0.1904,0.1936,0.2632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 08:00:00+01:00,0.0013706006859999,0.3289441646,0.05482402743,0.2192961097,0.3289441646,0.1096480549,0.1370600686,0.02055901029,0.1370600686,0.0152,0.0564,0.0268,0.1792,0.1964,0.2552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 09:00:00+01:00,0.001415601087,0.3397442609,0.05662404349,0.226496174,0.3397442609,0.113248087,0.1415601087,0.02123401631,0.1415601087,0.036,0.1276,0.0604,0.168,0.178,0.2344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 10:00:00+01:00,0.001443668181,0.3464803633,0.0577467272199999,0.2309869089,0.3464803633,0.1154934544,0.1443668181,0.02165502271,0.1443668181,0.056,0.168,0.0896,0.1848,0.1728,0.2176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 11:00:00+01:00,0.001419515973,0.3406838335,0.05678063891,0.2271225556,0.3406838335,0.1135612778,0.1419515973,0.02129273959,0.1419515973,0.1028,0.1832,0.1192,0.214,0.1515999999999999,0.2128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 12:00:00+01:00,0.001388444273,0.3332266254,0.0555377709,0.2221510836,0.3332266254,0.1110755418,0.1388444273,0.02082666409,0.1388444273,0.1844,0.1888,0.1712,0.2296,0.1356,0.1996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 13:00:00+01:00,0.00137914295,0.330994308,0.05516571801,0.220662872,0.330994308,0.110331436,0.137914295,0.02068714425,0.137914295,0.2064,0.2008,0.2012,0.2231999999999999,0.112,0.1776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 14:00:00+01:00,0.001333032009,0.3199276821,0.05332128034,0.2132851214,0.3199276821,0.1066425607,0.1333032009,0.01999548013,0.1333032009,0.1708,0.1768,0.1556,0.2288,0.0708,0.1248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 15:00:00+01:00,0.001308773772,0.3141057054,0.0523509509,0.2094038036,0.3141057054,0.1047019018,0.1308773772,0.01963160659,0.1308773772,0.1256,0.1232,0.0972,0.2344,0.0432,0.0996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 16:00:00+01:00,0.001298416975,0.3116200739999999,0.05193667901,0.207746716,0.3116200739999999,0.103873358,0.1298416975,0.01947625463,0.1298416975,0.054,0.052,0.0248,0.2663999999999999,0.0196,0.0988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 17:00:00+01:00,0.001339267245,0.3214241387,0.05357068979,0.2142827591999999,0.3214241387,0.1071413795999999,0.1339267245,0.02008900867,0.1339267245,0.0,0.0028,0.0,0.3008,0.01,0.1084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 18:00:00+01:00,0.001449424403,0.3478618568,0.0579769761299999,0.2319079045,0.3478618568,0.1159539523,0.1449424403,0.02174136605,0.1449424403,0.0,0.0,0.0,0.3372,0.0132,0.1364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 19:00:00+01:00,0.00148305761,0.3559338264,0.0593223044,0.2372892176,0.3559338264,0.1186446088,0.1483057609999999,0.02224586415,0.1483057609999999,0.0,0.0,0.0,0.3676,0.042,0.168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 20:00:00+01:00,0.001485944602,0.3566267045,0.05943778409,0.2377511364,0.3566267045,0.1188755682,0.1485944602,0.02228916903,0.1485944602,0.0,0.0,0.0,0.3796,0.0892,0.2312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 21:00:00+01:00,0.001450812958,0.34819511,0.05803251833,0.2321300733,0.34819511,0.1160650367,0.1450812957999999,0.02176219437,0.1450812957999999,0.0,0.0,0.0,0.3848,0.1456,0.282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 22:00:00+01:00,0.001339741072,0.3215378573,0.05358964288,0.2143585715,0.3215378573,0.1071792858,0.1339741072,0.02009611608,0.1339741072,0.0,0.0,0.0,0.3892,0.2064,0.308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-25 23:00:00+01:00,0.001213884535,0.2913322884,0.04855538141,0.1942215256,0.2913322884,0.09711076281,0.1213884535,0.01820826803,0.1213884535,0.0,0.0,0.0,0.3912,0.2368,0.3312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 00:00:00+01:00,0.001104484059,0.2650761742,0.04417936236,0.1767174494999999,0.2650761742,0.08835872473,0.1104484059,0.01656726089,0.1104484059,0.0,0.0,0.0,0.3888,0.2616,0.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 01:00:00+01:00,0.0010234094949999,0.2456182788,0.04093637979,0.1637455192,0.2456182788,0.08187275959,0.1023409495,0.01535114242,0.1023409495,0.0,0.0,0.0,0.3796,0.2944,0.3588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 02:00:00+01:00,0.000968961992,0.2325508781,0.03875847968,0.1550339187,0.2325508781,0.07751695936,0.09689619919,0.01453442988,0.09689619919,0.0,0.0,0.0,0.3688,0.3172,0.364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 03:00:00+01:00,0.000949031171,0.227767481,0.03796124683,0.1518449873,0.227767481,0.07592249366,0.09490311708,0.01423546756,0.09490311708,0.0,0.0,0.0,0.3651999999999999,0.3308,0.3608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 04:00:00+01:00,0.00095013797,0.2280331128,0.03800551881,0.1520220752,0.2280331128,0.07601103762,0.09501379702,0.01425206955,0.09501379702,0.0,0.0,0.0,0.3596,0.342,0.3436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 05:00:00+01:00,0.000967498843,0.2321997222,0.0386999537,0.1547998148,0.2321997222,0.0773999074,0.09674988426,0.01451248264,0.09674988426,0.0,0.0,0.0,0.356,0.3628,0.3104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 06:00:00+01:00,0.001067527977,0.2562067145,0.04270111909,0.1708044764,0.2562067145,0.08540223818,0.1067527977,0.01601291966,0.1067527977,0.0,0.0,0.0,0.3548,0.3636,0.3051999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 07:00:00+01:00,0.001243850424,0.2985241017,0.04975401695,0.1990160678,0.2985241017,0.09950803391,0.1243850424,0.01865775636,0.1243850424,0.0,0.0028,0.0004,0.3548,0.3676,0.2424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 08:00:00+01:00,0.00135082918,0.3241990033,0.05403316721,0.2161326689,0.3241990033,0.1080663344,0.135082918,0.02026243771,0.135082918,0.0168,0.0276,0.0248,0.3556,0.3576,0.1968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 09:00:00+01:00,0.001389623149,0.3335095557,0.05558492596,0.2223397038,0.3335095557,0.1111698519,0.1389623149,0.02084434723,0.1389623149,0.0448,0.0736,0.058,0.362,0.3356,0.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 10:00:00+01:00,0.001399888202,0.3359731686,0.0559955281,0.2239821124,0.3359731686,0.1119910562,0.1399888202,0.02099832304,0.1399888202,0.0684,0.1276,0.1024,0.372,0.3376,0.1408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 11:00:00+01:00,0.001374592976,0.3299023141,0.05498371902,0.2199348761,0.3299023141,0.109967438,0.1374592976,0.02061889463,0.1374592976,0.1008,0.1248,0.1508,0.3816,0.362,0.1208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 12:00:00+01:00,0.001362380515,0.3269713237,0.05449522061,0.2179808824,0.3269713237,0.1089904412,0.1362380515,0.02043570773,0.1362380515,0.1056,0.1024,0.164,0.3896,0.3684,0.128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 13:00:00+01:00,0.001351389298,0.3243334315,0.0540555719199999,0.2162222877,0.3243334315,0.1081111437999999,0.1351389298,0.02027083947,0.1351389298,0.1232,0.0996,0.1712,0.3928,0.3688,0.1644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 14:00:00+01:00,0.001293304255,0.3103930213,0.05173217022,0.2069286809,0.3103930213,0.1034643404,0.1293304254999999,0.01939956383,0.1293304254999999,0.1135999999999999,0.0836,0.1416,0.3912,0.3656,0.2264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 15:00:00+01:00,0.001260935785,0.3026245884,0.0504374314,0.2017497256,0.3026245884,0.1008748628,0.1260935785,0.01891403678,0.1260935785,0.0688,0.07,0.0784,0.3923999999999999,0.3692,0.2956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 16:00:00+01:00,0.001259661923,0.3023188616,0.05038647694,0.2015459077,0.3023188616,0.1007729539,0.1259661923,0.01889492885,0.1259661923,0.0156,0.026,0.028,0.3928,0.3776,0.3376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 17:00:00+01:00,0.001309153629,0.314196871,0.05236614517,0.2094645807,0.314196871,0.1047322903,0.1309153629,0.01963730444,0.1309153629,0.0,0.0,0.0,0.3912,0.3856,0.3464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 18:00:00+01:00,0.001440724286,0.3457738286,0.05762897144,0.2305158857,0.3457738286,0.1152579429,0.1440724286,0.02161086429,0.1440724286,0.0,0.0,0.0,0.3888,0.3892,0.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 19:00:00+01:00,0.001475850101,0.3542040243,0.05903400406,0.2361360162,0.3542040243,0.1180680081,0.1475850101,0.02213775152,0.1475850101,0.0,0.0,0.0,0.386,0.3908,0.3628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 20:00:00+01:00,0.001473350602,0.3536041445,0.05893402408,0.2357360963,0.3536041445,0.1178680482,0.1473350601999999,0.02210025903,0.1473350601999999,0.0,0.0,0.0,0.384,0.3876,0.3696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 21:00:00+01:00,0.001437392119,0.3449741085,0.05749568475,0.229982739,0.3449741085,0.1149913695,0.1437392119,0.02156088178,0.1437392119,0.0,0.0,0.0,0.3803999999999999,0.3768,0.374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 22:00:00+01:00,0.0013344650739999,0.3202716176,0.05337860294,0.2135144118,0.3202716176,0.1067572059,0.1334465074,0.0200169761,0.1334465074,0.0,0.0,0.0,0.3756,0.354,0.3768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-26 23:00:00+01:00,0.001212074466,0.2908978718,0.04848297864,0.1939319146,0.2908978718,0.09696595728,0.1212074466,0.01818111699,0.1212074466,0.0,0.0,0.0,0.372,0.3288,0.372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 00:00:00+01:00,0.001113165093,0.2671596223,0.04452660371,0.1781064149,0.2671596223,0.08905320743,0.1113165093,0.01669747639,0.1113165093,0.0,0.0,0.0,0.3676,0.32,0.3684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 01:00:00+01:00,0.001032903041,0.2478967298,0.04131612164,0.1652644866,0.2478967298,0.08263224328,0.1032903041,0.01549354562,0.1032903041,0.0,0.0,0.0,0.3668,0.3243999999999999,0.3651999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 02:00:00+01:00,0.000984918201,0.2363803684,0.03939672806,0.1575869122,0.2363803684,0.07879345612,0.0984918201499999,0.01477377302,0.0984918201499999,0.0,0.0,0.0,0.3636,0.3252,0.3588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 03:00:00+01:00,0.000956338908,0.2295213378999999,0.03825355632,0.1530142253,0.2295213378999999,0.07650711264,0.0956338908,0.01434508362,0.0956338908,0.0,0.0,0.0,0.3524,0.3332,0.3624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 04:00:00+01:00,0.000951842428,0.2284421827,0.03807369711,0.1522947884,0.2284421827,0.07614739422,0.09518424278,0.01427763642,0.09518424278,0.0,0.0,0.0,0.3432,0.3484,0.3644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 05:00:00+01:00,0.000968509001,0.2324421602,0.03874036003,0.1549614401,0.2324421602,0.07748072007,0.09685090009,0.01452763501,0.09685090009,0.0,0.0,0.0,0.3316,0.3548,0.3624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 06:00:00+01:00,0.001059594111,0.2543025867,0.04238376445,0.1695350578,0.2543025867,0.0847675289,0.1059594111,0.01589391167,0.1059594111,0.0,0.0,0.0,0.316,0.3516,0.3576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
