LoadLevel,Node_1_Node_6_eac1,Node_2_Node_3_eac1,Node_2_Node_6_eac1,Node_3_Node_4_eac1,Node_3_Node_6_eac1,Node_4_Node_5_eac1,Node_4_Node_6_eac1,Node_4_Node_9_eac1,Node_6_Node_7_eac1,Node_6_Node_8_cac2,Node_6_Node_8_eac1,Node_7_Node_8_eac1,Node_8_Node_9_eac1
05-24 03:00:00+02:00,0.3,0.0056497321670075,0.0432710409829875,0.1913594404151865,0.026022494571821,0.1936067831,-0.1000827793306252,-0.0312357520541882,0.0568974207043127,0.0985184941132498,0.0492592470566249,-0.0237720722356872,0.1119052449941874
05-24 04:00:00+02:00,0.3,0.0031386523953605,0.0412526932946349,0.190319579223284,0.0259324693320765,0.1925196230999999,-0.0995003850154948,-0.0310460742612211,0.0565758847121745,0.0979571234726979,0.0489785617363489,-0.0236406248978254,0.1112625838712214
05-24 05:00:00+02:00,0.3,-0.0016265069616803,0.0365433613716769,0.1897739521430285,0.0251754943952912,0.193344279,-0.0997270992929241,-0.0327394135640474,0.0554982774942925,0.0962969239931693,0.0481484619965844,-0.0230618387457074,0.1092995298040462
05-24 06:00:00+02:00,0.3,-0.036819820621367,-0.0142314243386403,0.17120217073371,0.0089222940849229,0.1911342874,-0.1003096361448761,-0.0470453387214137,0.0408062988344876,0.07804233709795,0.0390211685489747,-0.0124329875655123,0.0926846251214124
05-24 07:00:00+02:00,0.2466612215199994,-0.0420734490986146,-0.0348585439013854,0.1639068567896678,-0.0022023047182823,0.2005319929999999,-0.104093514032254,-0.0662196174780781,0.015850693455725,0.0538747784949009,0.0269373892474508,0.009895696375725,0.0781746145580781
05-24 08:00:00+02:00,0.1861882297499992,-0.0432450266420776,-0.0555151529579223,0.1578825320688322,-0.0153875886509098,0.2103601796,-0.1102172740312015,-0.0825004932999662,0.0013983334099951,0.0394332138799806,0.0197166069399903,0.0225482585599951,0.0685505681499662
05-24 09:00:00+02:00,0.133086007561,-0.0521712024316054,-0.0727869828683945,0.1493081540481882,-0.0224390540297937,0.2193581853,-0.1101468868024629,-0.1061419346493492,-0.0282045008203786,0.0059032065264845,0.0029516032632427,0.0459962553096213,0.0411411785193492
05-24 10:00:00+02:00,0.149455271527,-0.0604989504806406,-0.0886358829193594,0.1342080131849468,-0.0288411133725858,0.2267348334,-0.1055108432700311,-0.138172532545022,-0.0769565732029968,-0.0481028484279874,-0.0240514242139937,0.0853705795370031,-0.0009546201949779
05-24 11:00:00+02:00,0.165444703827,-0.0381775985571993,-0.1230934830428006,0.1037531423657375,-0.0629735227499336,0.2292710816,-0.1120758560410367,-0.1662894708932257,-0.097235824328396,-0.0745906850255853,-0.0372953425127929,0.0992345583516039,-0.0269809117867742
05-24 12:00:00+02:00,0.1906342568289999,-0.0377855844867059,-0.132792776713294,0.1025857496398061,-0.0696357255655099,0.2317783612,-0.1163428876990109,-0.1673686312611829,-0.0977168893869738,-0.0717864649878957,-0.0358932324939475,0.1017087934630261,-0.0204570515888171
05-24 13:00:00+02:00,0.2074379614099999,-0.0500357710346484,-0.1240534904653516,0.1189167903849283,-0.0576844414595766,0.2308892615,-0.1175863250852629,-0.1483123204298087,-0.0907028744645987,-0.0520976722103956,-0.0260488361051969,0.1034932665654012,0.0109161793998087
05-24 14:00:00+02:00,0.219883266627,-0.0601709556998838,-0.1034450538001161,0.1351693727532497,-0.0388778913501356,0.2200160094999999,-0.1136392764833824,-0.1178846999633678,-0.0741659450466618,-0.0235011198666461,-0.0117505599333241,0.0965607176533381,0.0475580372633678
05-24 15:00:00+02:00,0.23110356206,-0.0750766087020141,-0.0848684967979859,0.1506299963723012,-0.0190406935143169,0.2151451055,-0.1084242678684258,-0.0995209116592729,-0.0503371179675324,-0.0017385422221297,-0.0008692711110647,0.0744190880624675,0.0583647056292729
05-24 16:00:00+02:00,0.2375237703669999,-0.077886635903022,-0.0748084759969779,0.1587931781667858,-0.0109289993798079,0.2102951119,-0.1074424858890971,-0.0842561890441178,-0.0174999040048399,0.0259636427326392,0.0129818213663197,0.04247713271516,0.0682791523241177
05-24 17:00:00+02:00,0.3,-0.0520439682605682,-0.053055009659436,0.1733502569287716,-0.0093480223093399,0.2133227827,-0.115354927312487,-0.0668327869587412,0.0224196041712486,0.0671432282049947,0.033571614102497,0.0083351113712487,0.0957172797587405
05-24 18:00:00+02:00,0.3,0.0270032209892976,0.0507732943507038,0.2065620085634772,0.0203472524058204,0.2189637601,-0.1138408160478077,-0.0445367755887151,0.0534593672535309,0.0992216289501236,0.0496108144750619,-0.018175532786469,0.1169716756287166
05-24 19:00:00+02:00,0.3,0.0696524713918986,0.1024379309880993,0.2286906767757813,0.0334657182961173,0.2297764578999999,-0.1178323842627749,-0.0364377021614438,0.0672422243287776,0.116424592035109,0.0582122960175542,-0.0280979664712223,0.1321778929614409
05-24 20:00:00+02:00,0.3,0.0948301956526946,0.1312457066172999,0.2504093311241753,0.0400820399185192,0.2492329476999999,-0.1264443020137198,-0.0385346130621047,0.0730055346988721,0.1258668403954872,0.0629334201977437,-0.0308415268011278,0.1423816745621031
05-24 21:00:00+02:00,0.3,0.116967752518341,0.1487569332116556,0.259193282239741,0.0406874125486,0.2585223464,-0.1314802419883879,-0.0401970530718711,0.0757589049488389,0.1306873889153555,0.0653436944576775,-0.0319587393511611,0.1479146973718719
05-24 22:00:00+02:00,0.3,0.0908712807342076,0.1244736031157917,0.2438962260341169,0.0375467617100907,0.243769758,-0.124275069988755,-0.0381116339771281,0.0714654952638756,0.1233488090555025,0.0616744045277508,-0.0301052372361243,0.139682366477129
05-24 23:00:00+02:00,0.3,0.0726902937186965,0.1024505756412978,0.2263083428371797,0.0319552369015168,0.2281602839,-0.1174762865970994,-0.0364825103657208,0.0670051974059601,0.1159139337198386,0.0579569668599193,-0.0280615875340399,0.131549295305718
05-25 00:00:00+02:00,0.3,0.0584769330291488,0.0813858327908478,0.2073350339631581,0.0250187553459905,0.2119388622999999,-0.1108203297174804,-0.0350760735193613,0.0624109761836231,0.1083513298704921,0.0541756649352458,-0.0258968831063768,0.1233839328093611
05-25 01:00:00+02:00,0.3,0.0447499438617192,0.0677322292982761,0.1980935154103947,0.0227798476013244,0.2032594850999999,-0.1067235614305029,-0.0339487316591023,0.0598992626993005,0.1040907273732009,0.0520453636866003,-0.0247921894406994,0.1186401837991018
05-25 02:00:00+02:00,0.3,0.04710850859683,0.0661375970931665,0.1943317876598005,0.0205374770970294,0.2006354631,-0.1060542594646027,-0.0340063913755966,0.0591968271570853,0.1030303332523412,0.0515151666261704,-0.0244012824529146,0.1176045009855971
05-25 03:00:00+02:00,0.3,0.0440777060039428,0.0643163658960499,0.193911413201881,0.0208387242620619,0.1999654112,-0.1055655900546289,-0.0337986821434901,0.0589856820342129,0.1026324539928513,0.0513162269964258,-0.024333239305787,0.1171176034834901
05-25 04:00:00+02:00,0.3,0.0523218005711644,0.0727349480988351,0.1997583545775237,0.0223290651136407,0.2054062853,-0.1081021727757211,-0.0344832814467551,0.0605570519938223,0.1052906844552883,0.0526453422276443,-0.0250289002061776,0.120069233646755
05-25 05:00:00+02:00,0.3,0.0869001792138511,0.1018786672561486,0.2184595194066774,0.0244690218971737,0.2254298274,-0.1181854332062927,-0.0390714263870298,0.0651498296550043,0.1135127669880172,0.0567563834940086,-0.0267792651149956,0.1294005211570303
05-25 06:00:00+02:00,0.3,0.095091758584092,0.0972878748559071,0.2311189385388668,0.0173127039452252,0.2511606966,-0.1314648086278727,-0.0560174138332604,0.0597394620990374,0.1099173839161494,0.0549586919580749,-0.0209108282009625,0.1282677041332618
05-25 07:00:00+02:00,0.3,0.0497001201058316,0.0104482918041617,0.2167139904193064,-0.0178845321834748,0.2764239712,-0.1488596431496723,-0.0951329851310213,0.0286723948587174,0.0795269319148682,0.039763465957434,0.0066957401587174,0.1087096398310197
05-25 08:00:00+02:00,0.3,-0.0194184148182376,-0.1073699212617632,0.1815129149904861,-0.0618707400987236,0.2864364617,-0.1598486269430964,-0.1360325608664174,-0.0100188067419401,0.0377671319122387,0.0188835659561192,0.0386326675580598,0.0773810865664177
05-25 09:00:00+02:00,0.2566785193999977,-0.077286864584785,-0.189594001715215,0.1525855598762991,-0.0877525688510841,0.2872808663,-0.1611804015610001,-0.1650354823627001,-0.0446411250139001,-0.0014450776555998,-0.0007225388277996,0.0660585139860999,0.0459358433627001
05-25 10:00:00+02:00,0.1288135648,-0.0825862277137459,-0.179358220186254,0.1474353972402169,-0.0782790329339629,0.2847444479,-0.1508563979756076,-0.1762822845841753,-0.0701328142036893,-0.032600888814757,-0.0163004444073783,0.0848236657963106,0.0181258045841753
05-25 11:00:00+02:00,0.1552051704049999,-0.0877905645098637,-0.1745685382901363,0.1476999949519623,-0.072483743271826,0.2867591028,-0.1466753042988457,-0.1835565387491919,-0.0832679993601147,-0.0487247326404605,-0.0243623663202307,0.0944490411398853,0.0034394982491918
05-25 12:00:00+02:00,0.173203864983,-0.0926559421826868,-0.1700164618173132,0.1497149939341794,-0.0670163367868662,0.2870724039999999,-0.1438341237990124,-0.1849048889668082,-0.0860762397575986,-0.0537665617503955,-0.0268832808751978,0.0955102585424013,-0.0030816093331917
05-25 13:00:00+02:00,0.1844319839009999,-0.0957510269551944,-0.1641728368448056,0.1499013734937459,-0.0615730444189404,0.2803238638,-0.1398681417477966,-0.1774369244584574,-0.0810622500702204,-0.0490515761208809,-0.0245257880604402,0.0909361400297795,-0.0001614656415425
05-25 14:00:00+02:00,0.189252541201,-0.0925880669072398,-0.1660020449927601,0.1506875776543129,-0.0643739965415527,0.2753901119,-0.14246023344011,-0.1658357087055771,-0.0655529339634889,-0.0298051436939557,-0.0149025718469781,0.079701186136511,0.0177815886055771
05-25 15:00:00+02:00,0.2548891753299973,-0.0847684754153196,-0.1761457830846804,0.1555254325134734,-0.075046284348793,0.2757142585,-0.1534881085825157,-0.1505102231040108,-0.0381116421279979,0.0061439257280077,0.0030719628640032,0.061007416772002,0.0529911642040108
05-25 16:00:00+02:00,0.3,-0.0113954937426047,-0.0827096037074019,0.1871243236210273,-0.049441988933632,0.2767330294,-0.1540341939633659,-0.1200631981156067,-0.0019453000549131,0.0490101135403456,0.0245050567701728,0.0335492710450868,0.0897686270156053
05-25 17:00:00+02:00,0.3,0.0839652818979009,0.0531297825520974,0.2291106493421195,-0.0065627859142186,0.2749045108,-0.1481162452744883,-0.0809472900833921,0.0390800607561988,0.0952905691047952,0.0476452845523976,0.0009365145561988,0.1266908362833917
05-25 18:00:00+02:00,0.3,0.0990864640453301,0.1387915962546698,0.2723520219315494,0.0429844988137814,0.2749219397,-0.1379816395968826,-0.0478695712715679,0.0719708212259381,0.1289219917837527,0.064460995891877,-0.0273799869740619,0.1488203794715679
05-25 19:00:00+02:00,0.3,0.0775278376084988,0.1531427975915011,0.2923755417284169,0.0633312795900845,0.2797293647999999,-0.1352362538876959,-0.038603812383887,0.0810805809262698,0.1384760805050785,0.0692380402525392,-0.0350733210737301,0.155157714383887
05-25 20:00:00+02:00,0.3,0.0592677914473209,0.153340233352679,0.3,0.0725929265114592,0.2913919752,-0.1330553051164054,-0.0347085518877335,0.0838770245053905,0.1412467812215631,0.0706233906107808,-0.0375362984946094,0.1561218748877336
05-25 21:00:00+02:00,0.3,0.0636178686567845,0.1526613977432154,0.3,0.0699653308337504,0.2849207336,-0.1350260018746865,-0.0373856583922804,0.0825068403374686,0.1400802056698755,0.070040102834937,-0.0362101319625313,0.1561026306922804
05-25 22:00:00+02:00,0.3,0.1020203366471148,0.1441709550528851,0.2630879610654142,0.0451038017116992,0.2598087082999999,-0.1306021243821091,-0.0393244283524765,0.0759826340032112,0.1307247304128433,0.0653623652064219,-0.0322709944967887,0.1475780568524765
05-25 23:00:00+02:00,0.3,0.1350608284868843,0.1404482245131156,0.2356634073949139,0.0261017354319681,0.242490947,-0.1277133280478447,-0.0407748428572413,0.0714996090410346,0.1243378048041373,0.0621689024020694,-0.0295382855589653,0.1418127374572413
05-26 00:00:00+02:00,0.3,0.1607259546210699,0.1384754488789301,0.2156081647523191,0.0119539886087517,0.2299985965,-0.1257896115136358,-0.0419332178340451,0.0682817462288635,0.1197945872834544,0.0598972936417271,-0.0275510022911364,0.1377659663540451
05-26 01:00:00+02:00,0.3,0.1599393612862533,0.1313175792437447,0.2064234753302167,0.0075753721860366,0.2228430826,-0.1233331429418574,-0.0416485194279258,0.0663031233685609,0.1166504383862424,0.0583252191931213,-0.026548161061439,0.1344998038579248
05-26 02:00:00+02:00,0.3,0.1493097331782143,0.1244660896317808,0.204319134689468,0.0083225264987463,0.2200084319,-0.1214575643068571,-0.0409040209036749,0.0654290485388108,0.1150439062032431,0.0575219531016212,-0.0262411314311891,0.1325742008736752
05-26 03:00:00+02:00,0.3,0.146786030923946,0.1217070129660549,0.2022822326318823,0.0077449931820636,0.2181528307,-0.1206176505083783,-0.0406881679597392,0.0648956537239629,0.1141473944638519,0.0570736972319259,-0.026001359046037,0.1315851807297409
05-26 04:00:00+02:00,0.3,0.1552487734853487,0.1287112323746437,0.2060610458082604,0.0081831015070882,0.222027757,-0.1226508274998461,-0.0413343883918933,0.0660374301499847,0.1161312159279372,0.0580656079639688,-0.0264741352700152,0.1338459538118908
05-26 05:00:00+02:00,0.3,0.1694542348436514,0.1451166193563485,0.2212629866612455,0.0120172954824065,0.2370291458,-0.1292763950514732,-0.0445091946872812,0.0690681357638973,0.1214531124955903,0.0607265562477935,-0.0276940083361026,0.1396713387872812
05-26 06:00:00+02:00,0.3,0.1505268543399787,0.1286692675600212,0.235342544963288,0.0105160845366913,0.2600038781000001,-0.1392020271995363,-0.0587952247371755,0.0633998919424536,0.116743649049814,0.0583718245249078,-0.0221350572575463,0.1367301739371755
05-26 07:00:00+02:00,0.3,0.1029848187507219,0.0348338308892721,0.2153135231999015,-0.0282698554491796,0.282846906,-0.1557733435868225,-0.1003246432132758,0.0299993194061823,0.0824726736247287,0.0412363368123646,0.0065464419061823,0.1125775207132757
05-26 08:00:00+02:00,0.3,0.0157152799546257,-0.096631570294631,0.1729662819150257,-0.0722786868404,0.2845661093,-0.1623129413271908,-0.1389976255577834,-0.0109703512760307,0.0371278553758763,0.0185639276879381,0.0396604365239692,0.0775668377577837
05-26 09:00:00+02:00,0.2976678116500011,-0.0498579972942287,-0.1988848487057712,0.139279095535838,-0.1076609004900667,0.286342846,-0.1677951100774482,-0.1701638709867138,-0.044276831014755,0.000637445380979,0.0003187226904897,0.0668136498852449,0.0498733900867138
05-26 10:00:00+02:00,0.1654238151800014,-0.0533770547692548,-0.1885488074307451,0.1385126457699478,-0.0990106775692027,0.2899258622,-0.1608284117831187,-0.1838687127469333,-0.0678857390604373,-0.028346864401752,-0.0141734322008758,0.0841118183395626,0.0234711553469333
05-26 11:00:00+02:00,0.0847989726200007,-0.0606065632866736,-0.1806177992133263,0.1414979607922071,-0.0901085844988808,0.2928243625,-0.15601766386929,-0.1905249795385028,-0.0808698333430713,-0.0444555749722832,-0.0222277874861419,0.0935200156569286,0.0085351305385028
05-26 12:00:00+02:00,0.091181199682,-0.0690650075213009,-0.1794470686786991,0.1432818551371807,-0.0850988753584817,0.2925120762,-0.1533753159795994,-0.1908629558832197,-0.08425469991954,-0.0488268505581592,-0.0244134252790798,0.0958652682804599,0.0043429876832197
05-26 13:00:00+02:00,0.0968189516679999,-0.0704673306434419,-0.1765842691565581,0.1395799168392094,-0.0824891807826513,0.2834515998,-0.1491043336114946,-0.183735082549296,-0.0804011323401003,-0.0452922624804024,-0.022646131240201,0.0922940344598995,0.006639915749296
05-26 14:00:00+02:00,0.137177895090002,-0.0636993204273866,-0.1749906229726133,0.1379964441039949,-0.0848107551013816,0.2754899434,-0.1498558438910323,-0.1712976177049727,-0.0657741949521468,-0.0275567420485856,-0.0137783710242928,0.0814383286478531,0.0228850941049727
05-26 15:00:00+02:00,0.2803692507100009,-0.0549889045550895,-0.1776004494449104,0.1452187171373065,-0.0909058473523961,0.275389354,-0.1589410837251141,-0.1548224558375794,-0.0384750324374884,0.0074669675300458,0.003733483765023,0.0623794033625115,0.0563680200375794
05-26 16:00:00+02:00,0.3,0.0183710655523792,-0.0709857795323864,0.1830771704801601,-0.0565093857977808,0.2772196852,-0.1568052708984353,-0.1221503673214045,-0.0021553303826562,0.0497655549493739,0.0248827774746869,0.0343364674173437,0.0916585695214046
05-26 17:00:00+02:00,0.3,0.1050783768776273,0.0598631815023696,0.2241174003181948,-0.0126304007705675,0.273548264,-0.1495461757767973,-0.0822501972050078,0.0387045877464299,0.0953328417057189,0.0476664208528594,0.00152614444643,0.1274286405050084
05-26 18:00:00+02:00,0.3,0.1111183401651625,0.1399556452348375,0.2652980118578528,0.0377445934073105,0.2705260146,-0.1375028123556749,-0.0480758667864721,0.0711183003680677,0.1278025251522694,0.0639012625761351,-0.0268008723319322,0.1479950394864722
05-26 19:00:00+02:00,0.3,0.0831216262651615,0.1524023501348384,0.287743714491186,0.0600407536239776,0.2768760236,-0.1348092563390082,-0.0389070684698057,0.0801568375814005,0.1373233346456032,0.0686616673228014,-0.0344081722185994,0.1542720782698057
05-26 20:00:00+02:00,0.3,0.0600041282187013,0.1531307275812987,0.3,0.0720850876115156,0.2900651442,-0.1334361842913637,-0.0352412245914546,0.0835937705116361,0.1409983193265456,0.0704991596632726,-0.0372667061883638,0.1561017012914546
05-26 21:00:00+02:00,0.3,0.0641395148665901,0.1536058702334099,0.3,0.0703341560556447,0.2866546149,-0.1347493829582663,-0.0368443458007864,0.0828991028558265,0.1404933347833058,0.0702466673916531,-0.0365403200441734,0.1562837687007864
05-26 22:00:00+02:00,0.3,0.1084111057526758,0.1474027516473241,0.2631483379607975,0.0440629482218781,0.2605861426,-0.1314205000590896,-0.0397413995801127,0.0762527564071589,0.1312869305886365,0.0656434652943172,-0.032324802992841,0.1483189589801127
05-26 23:00:00+02:00,0.3,0.1387164662162655,0.1444741079837345,0.2386536821252391,0.0269578388810236,0.2452094258,-0.1289401721675064,-0.0410885221072543,0.0722806750367507,0.125649749587003,0.0628248747935005,-0.0298899190632492,0.1432591162072544
05-27 00:00:00+02:00,0.3,0.1646333394638195,0.1408629446361805,0.2162037726382757,0.0115919600255439,0.2309037158999999,-0.126433387879764,-0.0422023659819602,0.0685653324848514,0.1203255193314047,0.060162759665704,-0.0276445491451485,0.1384122476119602
05-27 01:00:00+02:00,0.3,0.1835442000747113,0.1402641385252886,0.2025868887485415,0.00173732564617,0.2225916614,-0.1253138112332108,-0.0430854024182476,0.066440299128321,0.1173667555532838,0.0586833777766427,-0.0263062264716789,0.1358319280182476
05-27 02:00:00+02:00,0.3,0.176904873731079,0.1337214631989163,0.1982000718940078,0.0006952052670712,0.2184575793999999,-0.1233536409834512,-0.042542252822541,0.0652430591052201,0.1153338501648798,0.0576669250824402,-0.0257809323047798,0.1335662442325402
05-27 03:00:00+02:00,0.3,0.1759926453392438,0.1324260076807546,0.1970590497983628,0.000287682450881,0.2174754784999999,-0.1229461442858158,-0.0424539368158213,0.0649644568848318,0.1148741751873257,0.0574370875936631,-0.0256503258351681,0.1330687195358208
05-27 04:00:00+02:00,0.3,0.1827300164603356,0.1373044182096638,0.1991201371940607,0.0001712705762749,0.2198316521,-0.1243216328140817,-0.0429443168918576,0.0656726415314083,0.1161361313736325,0.0580680656868164,-0.0259238801885916,0.1345408386118573
05-27 05:00:00+02:00,0.3,0.2042391381857709,0.157598559814229,0.2145836356458381,0.0029461374499339,0.2357623019999999,-0.131905169191198,-0.0464483651629639,0.0690591994409944,0.1222619297479782,0.0611309648739892,-0.0271750930690055,0.1414826576729639
05-27 06:00:00+02:00,0.3,0.1856929859111226,0.1435814927888772,0.2313616604440994,0.0028745022370236,0.2607255213,-0.1424451610997945,-0.060735713956106,0.0641239783137296,0.1185188990149179,0.0592594495074583,-0.0221116555862703,0.139371347856106
05-27 07:00:00+02:00,0.3,0.15308997528279,0.0548427885672063,0.2082822051693806,-0.0399831285965905,0.2831453923000001,-0.1601637246783054,-0.1034630572523138,0.0306656471703307,0.0842989938013218,0.0421494969006611,0.0066884003703307,0.1154403040523138
05-27 08:00:00+02:00,0.3,0.0565080447120862,-0.0814150320920919,0.1644459381195237,-0.0825307104174374,0.2819569020999999,-0.1646767441377801,-0.1408054879426961,-0.0109158883824718,0.0378051784701117,0.0189025892350558,0.0400020691175281,0.0790875304426958
05-27 09:00:00+02:00,0.2807910484499963,-0.0057010650906604,-0.1698167314093395,0.138473257216901,-0.1103606217275615,0.2867177965,-0.1693162520562348,-0.1700734849268641,-0.0428739084218762,0.0027991685524947,0.001399584276247,0.0660603429781237,0.0523392335268641
05-27 10:00:00+02:00,0.145186528939,-0.000664086423715,-0.1437689680762849,0.1427110066619517,-0.0955139355056667,0.2912330545,-0.1608298307929697,-0.1818475867450784,-0.0658890115007029,-0.0257114157628115,-0.0128557078814056,0.082763882399297,0.0259946928450784
05-27 11:00:00+02:00,0.155571180374,-0.0117535808887722,-0.1335631292112277,0.1486589297876603,-0.0831652956964325,0.2949167100999999,-0.1552858028896113,-0.1875831175227283,-0.079066278951039,-0.0418362559641561,-0.020918127982078,0.0924517584489609,0.0112650801227282
05-27 12:00:00+02:00,0.157165872357,-0.0326254238438618,-0.1347652103561381,0.1547402321049665,-0.0735307616488283,0.2961906341999999,-0.1518607163022257,-0.1870501085928077,-0.0830602591210271,-0.0465014593641096,-0.0232507296820552,0.0955269765789728,0.0072628728928077
05-27 13:00:00+02:00,0.1696093619129999,-0.0581537718543549,-0.1271993689456449,0.1591433980555646,-0.0557226933699196,0.2857531407999999,-0.141256643812168,-0.1758551927322672,-0.0807434968125331,-0.0462760811701316,-0.0231380405850659,0.0921926944874668,0.0049190014322672
05-27 14:00:00+02:00,0.19923520599,-0.0786083827377753,-0.1117421795622246,0.1731904518781531,-0.0351905950059285,0.2795505623,-0.1346369786782925,-0.1580901733435543,-0.0666526503009206,-0.0312176428036825,-0.0156088214018408,0.0804679486990794,0.0161695743435543
05-27 15:00:00+02:00,0.2160342193789999,-0.0897610928900314,-0.1000262560099685,0.1926113065182653,-0.0218036242282966,0.2797873489,-0.1367347847451381,-0.1369661569365967,-0.0400405229304857,0.0008330089180553,0.0004165044590273,0.0605814149695142,0.0443442190365966
05-27 16:00:00+02:00,0.2809894891400002,-0.0872953558988454,-0.0975820568011546,0.2074987685658345,-0.02140702658468,0.2796774126999999,-0.1457420002921559,-0.1128882523420094,-0.0028014265782844,0.046822685206863,0.0234113426034311,0.0334663181217155,0.0862205076420094
05-27 17:00:00+02:00,0.3,-0.000295266710075,0.0241712678600705,0.2459693974915071,0.0162618119284179,0.2776411431999999,-0.1415345144858781,-0.0752313267226148,0.0388446658360878,0.0938045678243513,0.0469022839121753,0.0003608561360878,0.1237151364226146
05-27 18:00:00+02:00,0.3,0.0788071465760313,0.1295641018339631,0.2741436996747384,0.0469724946012929,0.2741457138,-0.1361104413457416,-0.0466553819795198,0.0719757091670743,0.1281790275482955,0.064089513774148,-0.0278516715329257,0.147282762679518
05-27 19:00:00+02:00,0.3,0.1160001572190559,0.167776753340944,0.2863544051346204,0.0538510902844348,0.2795679708,-0.1385831854958117,-0.041009027369568,0.0811861864770813,0.1396460987083251,0.0698230493541623,-0.0345004680229186,0.157495681869568
05-27 20:00:00+02:00,0.3,0.0995069829628279,0.1709397619371721,0.3,0.0642063498100341,0.2899532551,-0.1393452376424746,-0.0393999980047325,0.084157577739247,0.1433281408769882,0.0716640704384939,-0.0366562785607528,0.1602138543047325
05-27 21:00:00+02:00,0.3,0.0902710532461693,0.1649960518538307,0.2993144484067019,0.0648618412794693,0.2863328948999999,-0.138425149294587,-0.039481893798711,0.0831887629269588,0.1418664550678351,0.0709332275339173,-0.0361166099730411,0.158787266698711
05-27 22:00:00+02:00,0.3,0.1203132887422865,0.1543173091577134,0.26447668928829,0.0427215617339987,0.2629694021,-0.1332567595046823,-0.0405488880070276,0.0770135780167182,0.1327413773468732,0.0663706886734364,-0.0325570061832817,0.1501194722070276
05-27 23:00:00+02:00,0.3,0.1191954904019509,0.1375667938580468,0.2424936160675619,0.032113450704389,0.2459305418,-0.1274734220139343,-0.0399171982185037,0.0723086453026436,0.1252808866505743,0.0626404433252869,-0.0301624137973562,0.1423882573185049
05-28 00:00:00+02:00,0.3,0.0969443820724016,0.1161184559475953,0.2284416657135393,0.0289401129288623,0.2325756205999999,-0.1210709563743151,-0.0381134122121455,0.0684340037443067,0.1186856012652257,0.0593428006326129,-0.0284725048256933,0.1350199207821454
05-28 01:00:00+02:00,0.3,0.0747841339282668,0.0974922988117281,0.2181594883379147,0.0276027989103521,0.2221310801,-0.1156475810284322,-0.036411397433653,0.0653621290590933,0.1133611295163724,0.0566805647581862,-0.0271924876409065,0.1289660141336521
05-28 02:00:00+02:00,0.3,0.0704527597301143,0.0923414110298827,0.2140994685285831,0.0263345608215311,0.2185123822999999,-0.114061247214216,-0.0360265880572009,0.0643270923101715,0.1116334477046864,0.0558167238523434,-0.0267197336498284,0.1270734140172014
05-28 03:00:00+02:00,0.3,0.069085531602559,0.0898534862774374,0.2116476593188803,0.0253595583836787,0.2164698834,-0.1132601182865407,-0.0358753613945788,0.0637523117086542,0.1106959912506156,0.0553479956253081,-0.0264434730313457,0.1260711461345781
05-28 04:00:00+02:00,0.3,0.079440625097334,0.0975163897126638,0.2150394253308918,0.0252906139264421,0.220263515,-0.1154316803869754,-0.0366347526821327,0.0648882380874475,0.1127106089897903,0.0563553044948951,-0.0268882265125524,0.1284112172821331
05-28 05:00:00+02:00,0.3,0.1018724107061677,0.1172063619138257,0.2293851218500339,0.0272013692561337,0.2357155176,-0.1229646742141709,-0.0405093999357951,0.0680838193345423,0.1183915989541676,0.0591957994770837,-0.0281309796554576,0.1347241989257936
05-28 06:00:00+02:00,0.3,0.1032745502079942,0.1115578455120018,0.2441572128939901,0.0227346219040039,0.2614962925,-0.1355472916307406,-0.0561226496752692,0.0631708624793242,0.1154725883172951,0.0577362941586477,-0.0225859260206757,0.1342794381752671
05-28 07:00:00+02:00,0.3,0.0279623527279728,0.0083712165820212,0.2283935441972784,-0.0084003653093056,0.2830150430000001,-0.1490462391052776,-0.094251955097444,0.0302173296467779,0.081312623227111,0.0406563116135556,0.0054943950467779,0.1097748896974446
05-28 08:00:00+02:00,0.3,-0.0648108163814494,-0.1225419317385545,0.1889438522668624,-0.0492892129683118,0.2852072659,-0.1550568173930226,-0.1313447735401148,-0.0102556835456976,0.0369990885372101,0.0184995442686046,0.0385079556543023,0.0761811343401172
