LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-09 06:00:00+01:00,0.0,0.0,0.02690226385671,0.0
01-09 07:00:00+01:00,0.0,0.0,0.0351932392371135,0.1071184690000004
01-09 08:00:00+01:00,0.0,0.0,0.0253360378085547,0.5112715890000002
01-09 09:00:00+01:00,0.0,0.0,0.01678406596674,0.621457949
01-09 10:00:00+01:00,0.0,0.0,0.0093838117916997,0.6771176740000001
01-09 11:00:00+01:00,0.0,0.0,0.0025222262306099,0.5718572870000005
01-09 12:00:00+01:00,0.0,0.0,0.0006285608631899,0.4705567090000001
01-09 13:00:00+01:00,0.0,0.0,0.000870247277475,0.4226624509999999
01-09 14:00:00+01:00,0.0,0.0,0.0037637385836699,0.2534288880000002
01-09 15:00:00+01:00,0.0,0.0,0.0116309605403547,0.139274835
01-09 16:00:00+01:00,0.0,0.0,0.02490436048727,0.0991480760000002
01-09 17:00:00+01:00,0.0,0.0,0.0349680284235602,0.1518188270000003
01-09 18:00:00+01:00,0.0,0.0,0.0384289571092698,0.4647420080000003
01-09 19:00:00+01:00,0.0,0.0,0.0394630928047032,0.6289498190000004
01-09 20:00:00+01:00,0.0,0.0,0.0392713478740362,0.635136154
01-09 21:00:00+01:00,0.0,0.0,0.0389004220466347,0.5743807800000006
01-09 22:00:00+01:00,0.0,0.0,0.0362160187865079,0.3798900529999999
01-09 23:00:00+01:00,0.0,0.0,0.0321337859892617,0.1243480219999998
01-10 00:00:00+01:00,0.0,0.0,0.0274975401013199,0.0
01-10 01:00:00+01:00,0.0,0.0,0.0212761332919501,0.0
01-10 02:00:00+01:00,0.0,0.0,0.0170924562731697,0.0
01-10 03:00:00+01:00,0.0,0.0,0.0147446053637998,0.0
01-10 04:00:00+01:00,0.0,0.0,0.0120749928090298,0.0
01-10 05:00:00+01:00,0.0,0.0,0.01128215054736,0.0
01-10 06:00:00+01:00,0.0,0.0,0.0123712905671997,0.0
01-10 07:00:00+01:00,0.0,0.0,0.0134564033918398,0.0
01-10 08:00:00+01:00,0.0,0.0,0.0,0.0
01-10 09:00:00+01:00,0.0,0.0,0.0,0.0
01-10 10:00:00+01:00,0.0,0.0,0.0,0.0831981110000001
01-10 11:00:00+01:00,0.0,0.0,0.0,0.044989467
01-10 12:00:00+01:00,0.0,0.0,0.0,0.0
01-10 13:00:00+01:00,0.0,0.0,0.0,0.0
01-10 14:00:00+01:00,0.0,0.0,0.0,0.0
01-10 15:00:00+01:00,0.0,0.0,0.0,0.0
01-10 16:00:00+01:00,0.0,0.0,0.0091619915471998,0.0
01-10 17:00:00+01:00,0.0,0.0,0.0205923821928001,0.0
01-10 18:00:00+01:00,0.0,0.0,0.0272270359881835,0.023648417
01-10 19:00:00+01:00,0.0,0.0,0.0307844164495365,0.2076945299999999
01-10 20:00:00+01:00,0.0,0.0,0.0324009060091939,0.2696923709999999
01-10 21:00:00+01:00,0.0,0.0,0.032630044413315,0.273401821
01-10 22:00:00+01:00,0.0,0.0,0.0303626730413069,0.1423617120000003
01-10 23:00:00+01:00,0.0,0.0,0.0264143415817359,0.0
01-11 00:00:00+01:00,0.0,0.0,0.021408406628745,0.0
01-11 01:00:00+01:00,0.0,0.0,0.0173976553478399,0.0
01-11 02:00:00+01:00,0.0,0.0,0.01542433384164,0.0
01-11 03:00:00+01:00,0.0,0.0,0.0150298365599698,0.0
01-11 04:00:00+01:00,0.0,0.0,0.0150497706641398,0.0
01-11 05:00:00+01:00,0.0,0.0,0.0156978716680798,0.0
01-11 06:00:00+01:00,0.0,0.0,0.0164687022682499,0.0
01-11 07:00:00+01:00,0.0,0.0,0.0177738487424697,0.0
01-11 08:00:00+01:00,0.0,0.0,0.0034961398320148,0.0
01-11 09:00:00+01:00,0.0,0.0,0.0,0.0
01-11 10:00:00+01:00,0.0,0.0,0.0,0.0
01-11 11:00:00+01:00,0.0,0.0,0.0,0.0
01-11 12:00:00+01:00,0.0,0.0,0.0,0.0
01-11 13:00:00+01:00,0.0,0.0,0.0,0.0
01-11 14:00:00+01:00,0.0,0.0,0.0003284115366149,0.0
01-11 15:00:00+01:00,0.0,0.0,0.0067379100161549,0.0
01-11 16:00:00+01:00,0.0,0.0,0.0199847118250198,0.0
01-11 17:00:00+01:00,0.0,0.0,0.030949887714695,0.0
01-11 18:00:00+01:00,0.0,0.0,0.038124299050413,0.0
01-11 19:00:00+01:00,0.0,0.0,0.0437387274110609,0.089823719
01-11 20:00:00+01:00,0.0,0.0,0.0461530056699393,0.1974091120000004
01-11 21:00:00+01:00,0.0,0.0,0.0469512345523179,0.2253670260000001
