,Network_Existing_Generation_Full,Network_Line_In_Node_1_Node_2_cac1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,0.02179445,0.022104665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,0.021807196,0.022117411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,0.022036995,0.02235995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,0.022304792,0.022630414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,0.022357186,0.022681326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,0.022460476,0.022782922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,0.023048488,0.023370336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,0.023297584,0.023619343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,0.023341825,0.023663037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,0.023566306,0.023886674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,0.023306189,0.023626049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,0.021908937,0.022228565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,0.020781048,0.021100961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,0.019621972,0.019940846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,0.018828708,0.019147215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,0.018536405,0.018855135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,0.018100893,0.018411096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,1.79E-02,0.018188869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,1.78E-02,0.018095593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,0.018033949,0.018344151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,0.018505794,0.018825294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,0.018832666,0.019142872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,0.019053006,0.019363215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,0.019267885,0.019578095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,0.019427086,0.019737297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,0.019579143,0.019889354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,0.019881739,0.020191951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,0.020364837,0.020675049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,0.02064708,0.020963162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,0.021044849,0.021368506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,0.021547316,0.021870639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,0.021390641,0.021713131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,0.021430486,0.021752003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,0.022389516,0.02271109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,0.022631945,0.022953463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,0.021966323,0.022287859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,0.020283094,0.020603295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,0.018826603,0.019144989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,0.018010712,0.018328343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,0.017830314,0.018146574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,0.017867815,0.018178017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,0.018036407,0.018346609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,0.018045392,0.018355594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,0.018646696,0.018956899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,0.01964279,0.019952995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,0.020228033,0.020538241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,0.020154605,0.020464815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,0.019990946,0.020301156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,0.019732863,0.020043074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,0.019489205,0.019799415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,0.019138631,0.01944884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,0.019083964,0.019394173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,0.018592491,0.018902697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,0.018935317,0.019245523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,0.019703229,0.020013437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,0.019954139,0.020275418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,0.020421596,0.020742309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,0.021216587,0.02153712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,0.02162453,0.021945607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,0.020914636,0.021236039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,0.019734293,0.020055345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,0.018704341,0.019014544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,0.018391095,0.018701297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,1.82E-02,0.018541214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,1.82E-02,1.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,1.84E-02,1.87E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,1.85E-02,1.88E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,1.89E-02,1.92E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,0.019467786,0.019777989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,0.019450408,0.019760611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,0.019219991,0.019530197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,0.018930117,0.019240322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,0.01876221,0.019072415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,0.018676868,0.018987072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,0.018571146,0.018881349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,0.018523473,0.018833676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,0.018837406,0.01914761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,0.019314108,0.019624312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,0.020017045,0.020336704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,0.020595242,0.020914775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,0.02129448,0.021613915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,0.02238714,0.022706583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,0.022450442,0.022770136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,0.020821117,0.021139686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,0.018998994,0.019316786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,0.017885005,0.01820188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,0.017070727,0.017380925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,0.016635975,0.016946172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,0.016731008,0.017041205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,0.017277752,0.017587951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,0.017805998,0.018116197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,0.018728755,0.019046105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,0.019398531,0.019716089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,0.019343223,0.019653424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,0.018739523,0.019049725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,0.018145666,0.018455867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,0.018108041,0.018418243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,0.018209577,0.018519779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,0.018400269,0.018710471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,0.018725763,0.019035965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,0.01909011,0.019400312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,0.019996871,0.020314971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,0.021238891,0.021557162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,0.021817046,0.022135411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,0.02213146,0.022449634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,0.022718848,0.023036645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,0.022544457,0.022862471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,0.02081746,0.021134533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,0.018968294,0.019284628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,0.018157153,0.018473126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,0.017875765,0.018193021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,1.75E-02,0.0178468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,0.017504802,0.017815002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,0.017748357,0.018058557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,0.018058728,0.018373105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,0.018998709,0.019317009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,0.01986926,0.0201887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,0.0200596,0.020369807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,0.019722636,0.020032845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,0.0195923,0.019902509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,0.019495733,0.019805942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,0.019769897,0.020080106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,0.020151272,0.020461481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,0.020688553,0.02101125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,0.021185498,0.021507896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,0.021866925,0.022188585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,0.022548987,0.022870078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,0.022953039,0.023274094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,0.023177448,0.023497792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,0.023583391,0.023903206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,0.023120565,0.023439634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,0.021474856,0.021793456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,0.019578165,0.019895979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,0.017899772,0.018215815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,0.017296617,0.017612841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,0.017119596,0.017429795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,0.017173176,0.017483376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,1.75E-02,0.017809904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,0.018060166,0.018378187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,0.019211425,0.019530061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,0.020174483,0.020494157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,0.020535784,0.020857589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,0.020477692,0.020787901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,0.02066073,0.020970941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,0.021146799,0.021457012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,0.021683921,0.021994134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,0.022399462,0.022724673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,0.02307143,0.023396438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,0.023706061,0.024030621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,0.024141435,0.024464932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,0.024465132,0.024787789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,0.024722258,0.025044406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,0.024502412,0.024823375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,0.024317227,0.024636794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,0.023358444,0.023676916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,0.0216572,0.021975555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,0.020012884,0.020330696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,0.018872666,0.019189451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,0.0178515,0.018167226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,0.017023148,0.017338281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,0.016658926,0.01697382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,0.016709381,0.017024191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,0.016897424,0.017212343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,0.017870926,0.018186365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,0.018684572,0.019000889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,0.019246894,0.019565229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,0.019626517,0.019946876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,0.020453356,0.020775226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,0.021104013,0.021426467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,0.021742369,0.022064938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,0.022398477,0.022720856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,0.023150736,0.023473174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,0.023828195,0.024150358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,0.024194882,0.024515984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,0.024295121,0.024615285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,0.024077193,0.024396212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,0.024290023,0.024608322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,0.024883334,0.025201342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,0.024553622,0.024871253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,0.022958452,0.023275735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,0.020717452,0.021033487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,0.019271271,0.01958589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,0.018254188,0.018568265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,0.017542051,0.017855903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,0.017070663,0.01738449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,0.017084026,0.017398285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,0.017148106,0.017462887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,0.017650685,0.01796603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,0.01860659,0.018923208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,0.01974253,0.020061865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,0.020703795,0.021025577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,0.021650625,0.021973996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,0.022302961,0.022627001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,0.022779865,0.023103949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,0.023407583,0.023731491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,0.023958204,0.024281992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,0.02452929,0.024852729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,0.024840102,0.025162592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,0.024828038,0.025149258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,0.024911513,0.025231857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,0.025050124,0.025369752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,0.025436107,0.025755534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3788,0.024899293,0.025218773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,0.02316702,0.023485643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,0.021428174,0.021745926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791,0.019935431,0.020251526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,0.019060663,0.019376372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3793,0.018857879,0.019174185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3794,0.018610465,0.018927123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3795,0.018846132,0.019163567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,0.018911445,0.01922957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797,0.019640995,0.019959472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,0.020650374,0.020969626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,0.021456962,0.021777868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,0.021622699,0.021944945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801,0.021895328,0.022218441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,0.022667581,0.02299138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,0.023376967,0.023700714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,0.024026163,0.024349403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,0.024962061,0.025285138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,0.025653914,0.025976479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,0.026006723,0.026327983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,0.02639737,0.026717671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,0.026075926,0.026395074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,0.025583511,0.025900915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,0.025888902,0.0262062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,0.025646625,0.025964885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,0.024460047,0.024779045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3814,0.022675162,0.022993941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,0.021138555,0.021455798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,0.020005039,0.020321084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,0.019227796,0.019543413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,0.018680626,0.018995908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,0.018756632,0.019072053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,0.019145137,0.019460874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,0.02006353,0.02037925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,0.02125605,0.021572128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,0.022002785,0.022320053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,0.022194647,0.022513821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,0.022267422,0.022587087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,0.022819127,0.023139522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,0.023461343,0.023782168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,0.023950888,0.024271307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,0.024200939,0.024520321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,0.02434581,0.024663418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,0.024924736,0.025241145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,0.024815027,0.025129524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,0.025236578,0.025551489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,0.026242357,0.026559115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,0.027285184,0.027603386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,0.027145993,0.027465391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,0.025599444,0.025918585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,0.023891404,0.024210371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,0.022843747,0.02316243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,0.021963834,0.022281921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,0.021058325,0.021375696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,0.020242514,0.020559053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,0.020115269,0.020431732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,0.019836412,0.020152145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,0.020459071,0.020774637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,0.021517537,0.021833262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,0.021729451,0.022045425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
