Period,Scenario,LoadLevel,Unit,tCO2
2030,sc01,04-18 08:00:00+02:00,CCGT_2,0.0
2030,sc01,04-18 08:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-18 08:00:00+02:00,CCGT_4,0.0
2030,sc01,04-18 08:00:00+02:00,OCGT_2,0.0
2030,sc01,04-18 08:00:00+02:00,CCGT_1,0.0
2030,sc01,04-18 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-18 08:00:00+02:00,Nuclear,0.0
2030,sc01,04-18 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-18 08:00:00+02:00,BrownLignite,0.0
2030,sc01,04-27 14:00:00+02:00,CCGT_3,0.0
2030,sc01,04-27 14:00:00+02:00,OCGT_1,0.0
2030,sc01,04-27 14:00:00+02:00,OCGT_3,0.0
2030,sc01,04-27 14:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-27 14:00:00+02:00,CCGT_2,0.0
2030,sc01,04-27 14:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-27 14:00:00+02:00,CCGT_4,0.0
2030,sc01,04-27 14:00:00+02:00,OCGT_2,0.0
2030,sc01,04-27 14:00:00+02:00,CCGT_1,0.0
2030,sc01,04-27 14:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-27 14:00:00+02:00,Nuclear,0.0
2030,sc01,04-27 14:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-27 14:00:00+02:00,BrownLignite,0.0
2030,sc01,05-04 06:00:00+02:00,CCGT_3,0.0
2030,sc01,05-04 06:00:00+02:00,OCGT_1,0.0
2030,sc01,05-04 06:00:00+02:00,OCGT_3,0.0
2030,sc01,05-04 06:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-04 06:00:00+02:00,CCGT_2,0.0
2030,sc01,05-04 06:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-04 06:00:00+02:00,CCGT_4,0.0
2030,sc01,05-04 06:00:00+02:00,OCGT_2,0.0
2030,sc01,05-04 06:00:00+02:00,CCGT_1,0.0
2030,sc01,05-04 06:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-04 06:00:00+02:00,Nuclear,0.0
2030,sc01,05-04 06:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-04 06:00:00+02:00,BrownLignite,0.0
2030,sc01,05-10 18:00:00+02:00,CCGT_3,0.0
2030,sc01,05-10 18:00:00+02:00,OCGT_1,0.0
2030,sc01,05-10 18:00:00+02:00,OCGT_3,0.0
2030,sc01,05-10 18:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-10 18:00:00+02:00,CCGT_2,0.0
2030,sc01,05-10 18:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-10 18:00:00+02:00,CCGT_4,0.0
2030,sc01,05-10 18:00:00+02:00,OCGT_2,0.0
2030,sc01,05-10 18:00:00+02:00,CCGT_1,0.0
2030,sc01,05-10 18:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-10 18:00:00+02:00,Nuclear,0.0
2030,sc01,05-10 18:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-10 18:00:00+02:00,BrownLignite,0.0
2030,sc01,05-29 07:00:00+02:00,CCGT_3,0.0
2030,sc01,05-29 07:00:00+02:00,OCGT_1,0.0
