Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,01-22 08:00:00+01:00,Node_3,Node_6,cac1,0.0
2030,sc01,01-22 08:00:00+01:00,Node_6,Node_8,eac1,0.40532685655120004
2030,sc01,01-22 08:00:00+01:00,Node_6,Node_8,cac1,0.0
2030,sc01,01-22 08:00:00+01:00,Node_6,Node_7,cac3,0.0
2030,sc01,01-22 08:00:00+01:00,Node_4,Node_6,cac3,0.0
2030,sc01,01-22 08:00:00+01:00,Node_1,Node_6,eac1,0.44368080367232143
2030,sc01,01-22 08:00:00+01:00,Node_1,Node_6,cac1,0.44368080367232143
2030,sc01,01-22 08:00:00+01:00,Node_2,Node_6,eac1,0.18113101633168974
2030,sc01,01-22 08:00:00+01:00,Node_2,Node_6,cac1,0.0
2030,sc01,01-22 08:00:00+01:00,Node_7,Node_8,cac2,0.0
2030,sc01,01-22 08:00:00+01:00,Node_2,Node_3,eac1,0.020952071928170963
2030,sc01,01-22 08:00:00+01:00,Node_2,Node_3,cac1,0.0
2030,sc01,01-22 08:00:00+01:00,Node_8,Node_9,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_9,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_5,eac1,0.5651865863780455
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_5,cac1,0.5651865863780455
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_4,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_7,Node_8,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_6,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_7,eac1,0.28758663640704546
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_7,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_6,eac1,0.6346183235847549
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_6,cac1,0.0
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_8,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_4,Node_9,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_4,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_3,Node_6,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_1,Node_6,cac2,0.34436493795982576
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_6,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_6,Node_8,cac3,0.0
2030,sc01,01-23 14:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_8,Node_9,cac2,0.0
2030,sc01,01-23 14:00:00+01:00,Node_7,Node_8,eac1,0.08326359215052624
