Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,04-08 10:00:00+02:00,CCGT,9.223210041251537
2030,sc01,04-08 10:00:00+02:00,Gas,0.0
2030,sc01,04-08 10:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,04-11 02:00:00+02:00,OCGT,0.0
2030,sc01,04-11 02:00:00+02:00,Wind,0.8722642500000001
2030,sc01,04-11 02:00:00+02:00,Battery,0.0
2030,sc01,04-11 02:00:00+02:00,Solar,0.0
2030,sc01,04-11 02:00:00+02:00,CCGT,17.56274784978936
2030,sc01,04-11 02:00:00+02:00,Gas,0.0
2030,sc01,04-11 02:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,04-24 21:00:00+02:00,OCGT,0.0
2030,sc01,04-24 21:00:00+02:00,Wind,3.0445036875
2030,sc01,04-24 21:00:00+02:00,Battery,0.0
2030,sc01,04-24 21:00:00+02:00,Solar,0.0
2030,sc01,04-24 21:00:00+02:00,CCGT,14.990305903099534
2030,sc01,04-24 21:00:00+02:00,Gas,0.0
2030,sc01,04-24 21:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-01 17:00:00+02:00,OCGT,0.0
2030,sc01,05-01 17:00:00+02:00,Wind,6.389870925
2030,sc01,05-01 17:00:00+02:00,Battery,0.0
2030,sc01,05-01 17:00:00+02:00,Solar,2.3888490000000004
2030,sc01,05-01 17:00:00+02:00,CCGT,12.394361331899802
2030,sc01,05-01 17:00:00+02:00,Gas,0.0
2030,sc01,05-01 17:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-03 08:00:00+02:00,OCGT,0.0
2030,sc01,05-03 08:00:00+02:00,Wind,6.252307875000001
2030,sc01,05-03 08:00:00+02:00,Battery,0.0
2030,sc01,05-03 08:00:00+02:00,Solar,2.3699272500000004
2030,sc01,05-03 08:00:00+02:00,CCGT,17.712555046200865
2030,sc01,05-03 08:00:00+02:00,Gas,0.0
2030,sc01,05-03 08:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-08 20:00:00+02:00,OCGT,0.0
2030,sc01,05-08 20:00:00+02:00,Wind,2.6262602000000004
2030,sc01,05-08 20:00:00+02:00,Battery,0.0
2030,sc01,05-08 20:00:00+02:00,Solar,0.003973699999999999
2030,sc01,05-08 20:00:00+02:00,CCGT,11.520358120420292
2030,sc01,05-08 20:00:00+02:00,Gas,0.0
2030,sc01,05-08 20:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-10 02:00:00+02:00,OCGT,0.0
2030,sc01,05-10 02:00:00+02:00,Wind,4.6938279375
2030,sc01,05-10 02:00:00+02:00,Battery,0.0
2030,sc01,05-10 02:00:00+02:00,Solar,0.0
2030,sc01,05-10 02:00:00+02:00,CCGT,20.629119359548113
2030,sc01,05-10 02:00:00+02:00,Gas,0.0
2030,sc01,05-10 02:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-13 09:00:00+02:00,OCGT,0.0
2030,sc01,05-13 09:00:00+02:00,Wind,5.7804811125
2030,sc01,05-13 09:00:00+02:00,Battery,0.0
2030,sc01,05-13 09:00:00+02:00,Solar,5.3407936125
2030,sc01,05-13 09:00:00+02:00,CCGT,22.956745311239825
2030,sc01,05-13 09:00:00+02:00,Gas,0.0
2030,sc01,05-13 09:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-28 11:00:00+02:00,OCGT,0.0
2030,sc01,05-28 11:00:00+02:00,Wind,3.9059209625
2030,sc01,05-28 11:00:00+02:00,Battery,0.0
2030,sc01,05-28 11:00:00+02:00,Solar,6.653850049999999
2030,sc01,05-28 11:00:00+02:00,CCGT,20.62930929302011
2030,sc01,05-28 11:00:00+02:00,Gas,0.0
2030,sc01,05-28 11:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,05-30 01:00:00+02:00,OCGT,0.0
2030,sc01,05-30 01:00:00+02:00,Wind,2.9937523875
2030,sc01,05-30 01:00:00+02:00,Battery,0.0
2030,sc01,05-30 01:00:00+02:00,Solar,0.0
2030,sc01,05-30 01:00:00+02:00,CCGT,18.15693294260917
2030,sc01,05-30 01:00:00+02:00,Gas,0.0
2030,sc01,05-30 01:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,06-19 18:00:00+02:00,OCGT,0.0
2030,sc01,06-19 18:00:00+02:00,Wind,7.72939735
2030,sc01,06-19 18:00:00+02:00,Battery,0.0
2030,sc01,06-19 18:00:00+02:00,Solar,2.4902556250000005
2030,sc01,06-19 18:00:00+02:00,CCGT,20.619594083029362
2030,sc01,06-19 18:00:00+02:00,Gas,0.0
2030,sc01,06-19 18:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,06-21 10:00:00+02:00,OCGT,0.0
2030,sc01,06-21 10:00:00+02:00,Wind,1.6202836125000002
2030,sc01,06-21 10:00:00+02:00,Battery,0.0
2030,sc01,06-21 10:00:00+02:00,Solar,4.930920275
2030,sc01,06-21 10:00:00+02:00,CCGT,19.829591017679032
2030,sc01,06-21 10:00:00+02:00,Gas,0.0
2030,sc01,06-21 10:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,06-27 10:00:00+02:00,OCGT,0.0
2030,sc01,06-27 10:00:00+02:00,Wind,0.8592273875
2030,sc01,06-27 10:00:00+02:00,Battery,0.0
2030,sc01,06-27 10:00:00+02:00,Solar,3.8970001875
2030,sc01,06-27 10:00:00+02:00,CCGT,18.446232567230044
2030,sc01,06-27 10:00:00+02:00,Gas,0.0
2030,sc01,06-27 10:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,06-27 23:00:00+02:00,OCGT,0.0
2030,sc01,06-27 23:00:00+02:00,Wind,2.906844
2030,sc01,06-27 23:00:00+02:00,Battery,0.0
2030,sc01,06-27 23:00:00+02:00,Solar,0.0
2030,sc01,06-27 23:00:00+02:00,CCGT,22.75237746144923
2030,sc01,06-27 23:00:00+02:00,Gas,0.0
2030,sc01,06-27 23:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-08 16:00:00+02:00,OCGT,0.0
2030,sc01,07-08 16:00:00+02:00,Wind,6.1270941875
2030,sc01,07-08 16:00:00+02:00,Battery,0.0
2030,sc01,07-08 16:00:00+02:00,Solar,4.5641613875000004
2030,sc01,07-08 16:00:00+02:00,CCGT,21.714109482780287
2030,sc01,07-08 16:00:00+02:00,Gas,0.0
2030,sc01,07-08 16:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-13 03:00:00+02:00,OCGT,0.0
2030,sc01,07-13 03:00:00+02:00,Wind,3.34642025
2030,sc01,07-13 03:00:00+02:00,Battery,0.0
2030,sc01,07-13 03:00:00+02:00,Solar,0.0
2030,sc01,07-13 03:00:00+02:00,CCGT,17.398849812558556
2030,sc01,07-13 03:00:00+02:00,Gas,0.0
2030,sc01,07-13 03:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-13 21:00:00+02:00,OCGT,0.0
2030,sc01,07-13 21:00:00+02:00,Wind,4.413758
2030,sc01,07-13 21:00:00+02:00,Battery,0.0
2030,sc01,07-13 21:00:00+02:00,Solar,0.0
2030,sc01,07-13 21:00:00+02:00,CCGT,21.954138321760688
2030,sc01,07-13 21:00:00+02:00,Gas,0.0
2030,sc01,07-13 21:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-17 23:00:00+02:00,OCGT,0.0
2030,sc01,07-17 23:00:00+02:00,Wind,1.5747901750000002
2030,sc01,07-17 23:00:00+02:00,Battery,0.0
2030,sc01,07-17 23:00:00+02:00,Solar,0.0
2030,sc01,07-17 23:00:00+02:00,CCGT,17.761969737679593
2030,sc01,07-17 23:00:00+02:00,Gas,0.0
2030,sc01,07-17 23:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-22 15:00:00+02:00,OCGT,0.0
2030,sc01,07-22 15:00:00+02:00,Wind,2.0631141375
2030,sc01,07-22 15:00:00+02:00,Battery,0.0
2030,sc01,07-22 15:00:00+02:00,Solar,2.6454294750000003
2030,sc01,07-22 15:00:00+02:00,CCGT,14.633171955479927
2030,sc01,07-22 15:00:00+02:00,Gas,0.0
2030,sc01,07-22 15:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,07-23 18:00:00+02:00,OCGT,0.19137508004999992
2030,sc01,07-23 18:00:00+02:00,Wind,0.23714915625
