Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,2030-01-04T13:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_2,Node_3,eac1,0.6797822133187819
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_3,eac1,0.3295608680362217
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T14:00:00+01:00,Node_2,Node_3,cac2,0.33989110665939093
2030,sc01,2030-01-04T14:00:00+01:00,Node_2,Node_3,cac1,0.33988544199643533
2030,sc01,2030-01-04T14:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T14:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_2,Node_3,eac1,0.7466551488515785
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_3,eac1,0.3278476242398655
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T15:00:00+01:00,Node_2,Node_3,cac2,0.37332757442578923
2030,sc01,2030-01-04T15:00:00+01:00,Node_2,Node_3,cac1,0.3733213525069461
2030,sc01,2030-01-04T15:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T15:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_2,Node_3,eac1,0.916996238111951
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_3,eac1,0.2970065544241513
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T16:00:00+01:00,Node_2,Node_3,cac2,0.4584981190559755
2030,sc01,2030-01-04T16:00:00+01:00,Node_2,Node_3,cac1,0.45849047767537054
2030,sc01,2030-01-04T16:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T16:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_2,Node_3,eac1,0.9999833336111065
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_3,eac1,0.4464108472785686
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T17:00:00+01:00,Node_2,Node_3,cac2,0.499991666805513
2030,sc01,2030-01-04T17:00:00+01:00,Node_2,Node_3,cac1,0.4999833338888301
2030,sc01,2030-01-04T17:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T17:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_2,Node_3,eac1,0.9975014462139957
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_3,eac1,0.4912965146909069
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T18:00:00+01:00,Node_2,Node_3,cac2,0.4987507231069934
2030,sc01,2030-01-04T18:00:00+01:00,Node_2,Node_3,cac1,0.49874241087201615
2030,sc01,2030-01-04T18:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T18:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_2,Node_3,eac1,0.9702943898554877
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_3,eac1,0.5125683147667541
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
2030,sc01,2030-01-04T19:00:00+01:00,Node_2,Node_3,cac2,0.4851471949276846
2030,sc01,2030-01-04T19:00:00+01:00,Node_2,Node_3,cac1,0.4851391094105161
2030,sc01,2030-01-04T19:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_3,cac3,0.0
2030,sc01,2030-01-04T19:00:00+01:00,Node_1,Node_3,cac1,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_2,cac1,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_2,cac3,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_2,cac2,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_2,Node_3,eac1,0.9556473694962235
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_3,eac1,0.5024311910863464
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_3,cac2,0.0
2030,sc01,2030-01-04T20:00:00+01:00,Node_1,Node_2,eac1,0.9999809527437572
