Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,01-22 14:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-22 14:00:00+01:00,CCGT_2,0.0
2030,sc01,01-22 14:00:00+01:00,OCGT_3,0.0
2030,sc01,01-22 14:00:00+01:00,CCGT_3,0.0
2030,sc01,01-30 02:00:00+01:00,OCGT_1,0.0
2030,sc01,01-30 02:00:00+01:00,BrownLignite,0.0
2030,sc01,01-30 02:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-30 02:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-30 02:00:00+01:00,CCGT_4,0.0
2030,sc01,01-30 02:00:00+01:00,CCGT_1,0.0
2030,sc01,01-30 02:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-30 02:00:00+01:00,Nuclear,0.1733593088439605
2030,sc01,01-30 02:00:00+01:00,OCGT_2,0.0
2030,sc01,01-30 02:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-30 02:00:00+01:00,CCGT_2,0.0
2030,sc01,01-30 02:00:00+01:00,OCGT_3,0.0
2030,sc01,01-30 02:00:00+01:00,CCGT_3,0.0
2030,sc01,01-30 19:00:00+01:00,OCGT_1,0.0
2030,sc01,01-30 19:00:00+01:00,BrownLignite,0.0
2030,sc01,01-30 19:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-30 19:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-30 19:00:00+01:00,CCGT_4,0.0
2030,sc01,01-30 19:00:00+01:00,CCGT_1,0.0
2030,sc01,01-30 19:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-30 19:00:00+01:00,Nuclear,0.5794337855575629
2030,sc01,01-30 19:00:00+01:00,OCGT_2,0.0
2030,sc01,01-30 19:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-30 19:00:00+01:00,CCGT_2,0.0
2030,sc01,01-30 19:00:00+01:00,OCGT_3,0.0
2030,sc01,01-30 19:00:00+01:00,CCGT_3,0.0
2030,sc01,01-31 02:00:00+01:00,OCGT_1,0.0
2030,sc01,01-31 02:00:00+01:00,BrownLignite,0.0
2030,sc01,01-31 02:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-31 02:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-31 02:00:00+01:00,CCGT_4,0.0
2030,sc01,01-31 02:00:00+01:00,CCGT_1,0.0
2030,sc01,01-31 02:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-31 02:00:00+01:00,Nuclear,0.7049247954027794
2030,sc01,01-31 02:00:00+01:00,OCGT_2,0.0
2030,sc01,01-31 02:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-31 02:00:00+01:00,CCGT_2,0.0
2030,sc01,01-31 02:00:00+01:00,OCGT_3,0.0
2030,sc01,01-31 02:00:00+01:00,CCGT_3,0.0
2030,sc01,01-31 21:00:00+01:00,OCGT_1,0.0
2030,sc01,01-31 21:00:00+01:00,BrownLignite,0.0
2030,sc01,01-31 21:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-31 21:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-31 21:00:00+01:00,CCGT_4,0.0
2030,sc01,01-31 21:00:00+01:00,CCGT_1,0.0
2030,sc01,01-31 21:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-31 21:00:00+01:00,Nuclear,0.2991168326529292
2030,sc01,01-31 21:00:00+01:00,OCGT_2,0.0
2030,sc01,01-31 21:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-31 21:00:00+01:00,CCGT_2,0.0
2030,sc01,01-31 21:00:00+01:00,OCGT_3,0.0
2030,sc01,01-31 21:00:00+01:00,CCGT_3,0.0
2030,sc01,02-09 03:00:00+01:00,OCGT_1,0.0
2030,sc01,02-09 03:00:00+01:00,BrownLignite,0.0
2030,sc01,02-09 03:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-09 03:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-09 03:00:00+01:00,CCGT_4,0.0
2030,sc01,02-09 03:00:00+01:00,CCGT_1,0.0
2030,sc01,02-09 03:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-09 03:00:00+01:00,Nuclear,0.28687511385692055
2030,sc01,02-09 03:00:00+01:00,OCGT_2,0.0
2030,sc01,02-09 03:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-09 03:00:00+01:00,CCGT_2,0.0
2030,sc01,02-09 03:00:00+01:00,OCGT_3,0.0
2030,sc01,02-09 03:00:00+01:00,CCGT_3,0.0
2030,sc01,02-12 21:00:00+01:00,OCGT_1,0.0
