Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,p.u.
2030,sc01,08-11 00:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_3,eac1,-0.04102271045354655
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 01:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 01:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 01:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 01:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 01:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_3,eac1,-0.04088861527485932
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 02:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 02:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 02:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 02:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 02:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_3,eac1,-0.04083045165802446
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 03:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 03:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 03:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 03:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 03:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_3,eac1,-0.04078595667660778
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 04:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 04:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 04:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 04:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 04:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_3,eac1,-0.04081344880967208
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 05:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 05:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 05:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 05:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 05:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_3,eac1,-0.040898261070836384
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 06:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 06:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 06:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 06:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 06:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_3,eac1,-0.04110218980135727
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 07:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 07:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 07:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 07:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 07:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_3,eac1,-0.041570988224385985
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 08:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 08:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 08:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 08:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 08:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_3,eac1,-0.041858939166175446
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 09:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 09:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 09:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 09:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 09:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_3,eac1,-0.041972073438209634
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 10:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 10:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 10:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 10:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 10:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_3,eac1,-0.04191330431638818
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 11:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 11:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 11:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 11:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 11:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_3,eac1,-0.0416785443368326
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 12:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 12:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 12:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 12:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 12:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_3,eac1,-0.041452082115121414
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 13:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 13:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 13:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 13:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 13:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_3,eac1,-0.04122249723481275
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 14:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 14:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 14:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 14:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 14:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_3,eac1,-0.040927936197874715
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 15:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 15:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 15:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 15:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 15:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_3,eac1,-0.0406812049725076
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 16:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 16:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 16:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 16:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 16:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_3,eac1,-0.04069267882363192
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 17:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 17:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 17:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 17:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 17:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_3,eac1,-0.04086890138447785
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 18:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 18:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 18:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 18:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 18:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_3,eac1,-0.04125768379894623
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 19:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 19:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 19:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 19:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 19:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_3,eac1,-0.041195415903558796
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 20:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 20:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 20:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 20:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 20:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_3,eac1,-0.04123957077538165
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 21:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 21:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 21:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 21:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 21:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_3,eac1,-0.04125137729379702
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 22:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 22:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 22:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 22:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 22:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_3,eac1,-0.04118441114509608
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-11 23:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-11 23:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-11 23:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-11 23:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-11 23:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_3,eac1,-0.03995035348185638
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-14 00:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-14 00:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-14 00:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-14 00:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-14 00:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_3,eac1,-0.03995932268988156
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-14 01:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-14 01:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-14 01:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-14 01:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-14 01:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_3,eac1,-0.03991481804983721
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-14 02:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-14 02:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-14 02:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-14 02:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-14 02:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_3,eac1,-0.03991919647833697
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-14 03:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-14 03:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-14 03:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-14 03:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-14 03:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_3,eac1,-0.04004781160187321
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-14 04:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,08-14 04:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,08-14 04:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,08-14 04:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,08-14 04:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,08-14 05:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,08-14 05:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,08-14 05:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,08-14 05:00:00+02:00,Node_1,Node_3,eac1,-0.040426326919885014
2030,sc01,08-14 05:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,08-14 05:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,08-14 05:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
