Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,03-07 16:00:00+01:00,Nuclear,0.47013526914722376
2030,sc01,03-07 16:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-07 16:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-07 16:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-07 16:00:00+01:00,OCGT_1,0.0
2030,sc01,03-07 16:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-07 16:00:00+01:00,CCGT_4,0.0
2030,sc01,03-07 16:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-07 16:00:00+01:00,OCGT_3,0.0
2030,sc01,03-07 16:00:00+01:00,CCGT_1,0.0
2030,sc01,03-07 16:00:00+01:00,BrownLignite,0.0
2030,sc01,03-07 16:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-07 16:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-07 16:00:00+01:00,CCGT_2,0.0
2030,sc01,03-07 16:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-07 16:00:00+01:00,OCGT_2,0.0
2030,sc01,03-07 16:00:00+01:00,CCGT_3,0.0
2030,sc01,03-07 16:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-10 07:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-10 07:00:00+01:00,Nuclear,0.627444683821926
2030,sc01,03-10 07:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-10 07:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-10 07:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-10 07:00:00+01:00,OCGT_1,0.0
2030,sc01,03-10 07:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-10 07:00:00+01:00,CCGT_4,0.0
2030,sc01,03-10 07:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-10 07:00:00+01:00,OCGT_3,0.0
2030,sc01,03-10 07:00:00+01:00,CCGT_1,0.0
2030,sc01,03-10 07:00:00+01:00,BrownLignite,0.0
2030,sc01,03-10 07:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-10 07:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-10 07:00:00+01:00,CCGT_2,0.0
2030,sc01,03-10 07:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-10 07:00:00+01:00,OCGT_2,0.0
2030,sc01,03-10 07:00:00+01:00,CCGT_3,0.0
2030,sc01,03-10 07:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-11 08:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-11 08:00:00+01:00,Nuclear,0.7657356169051374
2030,sc01,03-11 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-11 08:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-11 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-11 08:00:00+01:00,OCGT_1,0.0
2030,sc01,03-11 08:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-11 08:00:00+01:00,CCGT_4,0.0
2030,sc01,03-11 08:00:00+01:00,Wind_Gijon,1.0
2030,sc01,03-11 08:00:00+01:00,OCGT_3,0.0
2030,sc01,03-11 08:00:00+01:00,CCGT_1,0.0
2030,sc01,03-11 08:00:00+01:00,BrownLignite,0.0
2030,sc01,03-11 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-11 08:00:00+01:00,PV_Cadiz,1.0
2030,sc01,03-11 08:00:00+01:00,CCGT_2,0.0
2030,sc01,03-11 08:00:00+01:00,PV_Sevilla,1.0
2030,sc01,03-11 08:00:00+01:00,OCGT_2,0.0
2030,sc01,03-11 08:00:00+01:00,CCGT_3,0.0
2030,sc01,03-11 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-21 18:00:00+01:00,PV_Malaga,1.0
2030,sc01,03-21 18:00:00+01:00,Nuclear,0.7931389926438593
2030,sc01,03-21 18:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-21 18:00:00+01:00,Wind_Bilbo,1.0
2030,sc01,03-21 18:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-21 18:00:00+01:00,OCGT_1,0.0
2030,sc01,03-21 18:00:00+01:00,Wind_Acoruna,1.0
2030,sc01,03-21 18:00:00+01:00,CCGT_4,0.0
2030,sc01,03-21 18:00:00+01:00,Wind_Gijon,1.0
