,Network_Existing_Generation_Full,Network_Line_In_Node_1_Node_6_cac1,Network_Line_In_Node_1_Node_6_cac2,Network_Line_In_Node_1_Node_6_cac3,Network_Line_In_Node_2_Node_3_cac1,Network_Line_In_Node_2_Node_3_cac2,Network_Line_In_Node_2_Node_3_cac3,Network_Line_In_Node_2_Node_6_cac1,Network_Line_In_Node_2_Node_6_cac2,Network_Line_In_Node_2_Node_6_cac3,Network_Line_In_Node_3_Node_4_cac1,Network_Line_In_Node_3_Node_4_cac2,Network_Line_In_Node_3_Node_4_cac3,Network_Line_In_Node_3_Node_6_cac1,Network_Line_In_Node_3_Node_6_cac2,Network_Line_In_Node_3_Node_6_cac3,Network_Line_In_Node_4_Node_5_cac1,Network_Line_In_Node_4_Node_5_cac2,Network_Line_In_Node_4_Node_5_cac3,Network_Line_In_Node_4_Node_6_cac1,Network_Line_In_Node_4_Node_6_cac2,Network_Line_In_Node_4_Node_6_cac3,Network_Line_In_Node_4_Node_9_cac1,Network_Line_In_Node_4_Node_9_cac2,Network_Line_In_Node_4_Node_9_cac3,Network_Line_In_Node_6_Node_7_cac1,Network_Line_In_Node_6_Node_7_cac2,Network_Line_In_Node_6_Node_7_cac3,Network_Line_In_Node_6_Node_8_cac1,Network_Line_In_Node_6_Node_8_cac2,Network_Line_In_Node_6_Node_8_cac3,Network_Line_In_Node_7_Node_8_cac1,Network_Line_In_Node_7_Node_8_cac2,Network_Line_In_Node_7_Node_8_cac3,Network_Line_In_Node_8_Node_9_cac1,Network_Line_In_Node_8_Node_9_cac2,Network_Line_In_Node_8_Node_9_cac3
3777,1.2424104,1.2400614,1.2377125,1.2353635,1.2400562,1.2376814,1.2353886,1.2337575,1.2251047,1.216452,1.2420892,1.2417679,1.2414465,1.2368536,1.2304212,1.2239889,0.045689166,0.035757497,0.025959507,1.2468961,1.2512625,1.2552507,1.2381392,1.2338679,1.2295865,1.2373058,1.2322015,1.2268425,1.2441857,1.2466,1.2487668,1.2433664,1.2443221,1.24502,1.2381359,1.234881,1.2312152
3778,1.3184546,1.3157629,1.3134137,1.311065,1.316687,1.3146232,1.3123306,1.3099277,1.3014009,1.2928741,1.3179022,1.3174692,1.317148,1.3124331,1.3060008,1.2995684,0.047570676,0.037943304,0.028151892,1.3225976,1.326842,1.3308302,1.3138405,1.3095692,1.3051661,1.3130071,1.3079027,1.3024219,1.3212494,1.3235419,1.3257087,1.3194482,1.3204397,1.3210553,1.3151999,1.311841,1.3081571
3779,1.3608989,1.3571129,1.3547639,1.3524151,1.3591312,1.3569485,1.3546559,1.352372,1.343845,1.3353004,1.3603462,1.3597934,1.359241,1.3543023,1.3472321,1.3407997,0.04925908,0.040107727,0.030282483,1.3639476,1.3680732,1.3720616,1.3552293,1.3509195,1.3463973,1.3543701,1.3491346,1.3436534,1.3636936,1.3658673,1.3680341,1.3618923,1.3627651,1.3633807,1.3576437,1.3541662,1.3504825
3780,1.4682604,1.464428,1.4605955,1.4577501,1.4664289,1.4641362,1.4618436,1.4597335,1.4512066,1.4424883,1.4677078,1.4671551,1.466597,1.4614899,1.4542584,1.4470268,0.05078534,0.04327406,0.033388436,1.470866,1.4732746,1.4772627,1.4625908,1.4567916,1.4515986,1.4617317,1.4549104,1.4488546,1.4708883,1.473055,1.4752218,1.469254,1.469953,1.4705685,1.4650055,1.4613539,1.45767
3781,1.5302116,1.5263793,1.5225348,1.5185353,1.5282413,1.5259488,1.5236564,1.5216848,1.5130452,1.5043006,1.5296592,1.5291064,1.5284095,1.5233024,1.516071,1.5088394,0.052849196,0.04580404,0.035870194,1.5326785,1.5348228,1.5376449,1.5245421,1.5186042,1.5126389,1.5236284,1.516723,1.5098175,1.5327008,1.5348674,1.5370344,1.5311496,1.5317652,1.5323808,1.5268502,1.5231663,1.5194826
3782,1.4156684,1.4118358,1.4079312,1.4040109,1.4136376,1.4113454,1.4090526,1.4071414,1.3984417,1.3896972,1.4151157,1.4145141,1.413806,1.408699,1.4014673,1.3942356,0.057236463,0.04689768,0.036942966,1.4180747,1.4202193,1.4235237,1.4099653,1.4040004,1.3980355,1.4090251,1.4021193,1.395214,1.4180973,1.420264,1.4224306,1.4165461,1.4171617,1.4177774,1.4122466,1.4085629,1.404879
3783,1.3610013,1.3571357,1.3531358,1.3491364,1.3588424,1.3565499,1.3542572,1.3523905,1.3436462,1.3349018,1.3604268,1.3597187,1.3590106,1.3539035,1.3466719,1.3394406,0.05991684,0.049233697,0.039269544,1.3632795,1.3654239,1.368198,1.3551701,1.3492051,1.3432403,1.3542297,1.347324,1.3404185,1.3633019,1.3654684,1.3676354,1.3617508,1.3623663,1.3629822,1.3574513,1.3537674,1.350084
3784,1.3270868,1.3230875,1.3192428,1.3169966,1.3247942,1.3225018,1.3202091,1.3183426,1.3095981,1.3008536,1.3263788,1.3256706,1.3249624,1.3198555,1.3126239,1.3053923,0.06304356,0.051897123,0.041827507,1.3292313,1.3313757,1.3335202,1.321122,1.315157,1.3091922,1.3201815,1.3132759,1.3063704,1.3292537,1.3314205,1.3335872,1.3277025,1.3283182,1.3289338,1.3234032,1.3197194,1.3160356
3785,1.4106865,1.4077892,1.4055431,1.4032968,1.4083941,1.4061016,1.403809,1.4019423,1.3931979,1.3844534,1.4099785,1.4092704,1.4085624,1.4034551,1.3963934,1.3895725,0.06806231,0.056023307,0.047127716,1.4130657,1.4160959,1.4191262,1.4047216,1.3987569,1.3927919,1.4037812,1.3968757,1.38997,1.4128535,1.4150201,1.4171869,1.4113023,1.4119179,1.4125336,1.4070029,1.4033191,1.3996352
3786,1.5237155,1.5214695,1.5192235,1.5169773,1.5214982,1.519281,1.5170635,1.5147328,1.5057501,1.4967669,1.5229949,1.5222743,1.5215536,1.5168947,1.5100739,1.5032529,0.07455259,0.061429016,0.058141693,1.5267459,1.5297762,1.5328065,1.5179237,1.5121317,1.50634,1.5167743,1.509833,1.5028915,1.5259855,1.5282553,1.5305254,1.5240183,1.5243208,1.5246234,1.5199739,1.5162325,1.5124909
3787,1.6385335,1.6357013,1.6328695,1.6300372,1.6359898,1.6334463,1.6309026,1.6303456,1.6221576,1.6139694,1.637554,1.6365744,1.635595,1.6325772,1.6266211,1.6206647,0.07477303,0.07253711,0.06736288,1.6424983,1.6464629,1.6504277,1.6335638,1.6285938,1.6236241,1.6315298,1.6245265,1.6175228,1.6397265,1.6409193,1.6421121,1.639957,1.6413804,1.6428038,1.6348084,1.6310833,1.6273584
3788,1.8540702,1.8511854,1.8483006,1.8454157,1.8516434,1.8491884,1.8466445,1.8459378,1.8378056,1.829673,1.8530811,1.8520923,1.8511032,1.8481781,1.8422863,1.8363945,0.070325166,0.081559636,0.07646205,1.8581897,1.8622047,1.8661697,1.8490843,1.8440987,1.8391128,1.847043,1.8400154,1.8329884,1.8553292,1.8565878,1.8578467,1.8555266,1.8569831,1.8584396,1.8504527,1.8468254,1.8431002
3789,2.114334,2.1123414,2.1103492,2.1083567,2.1125402,2.1107469,2.1089535,2.1057382,2.0971422,2.0885465,2.1138906,2.1134477,2.113005,2.1083448,2.1023552,2.0963662,0.072713256,0.08235115,0.081818946,2.1185248,2.122716,2.1269062,2.1085856,2.1028373,2.0970893,2.1077225,2.1011112,2.0944996,2.1165662,2.1187983,2.1210306,2.1128428,2.1113517,2.1107051,2.1092024,2.104071,2.0989394
3790,1.8959649,1.8941002,1.8922356,1.890371,1.89301,1.8900558,1.8871012,1.886599,1.8772329,1.867867,1.895329,1.8946928,1.8940568,1.8887188,1.881473,1.8742272,0.07930838,0.0830026,0.08204292,1.8979882,1.9000118,1.9020352,1.8902453,1.8845259,1.8788065,1.8891958,1.8824267,1.8756577,1.8978434,1.8997219,1.9016007,1.8959285,1.8958921,1.8958554,1.8914577,1.8869509,1.8824437
3791,1.5953366,1.5934718,1.5916072,1.5897425,1.5923818,1.5894274,1.5868976,1.5859705,1.5766046,1.5672387,1.5947005,1.5940644,1.5934285,1.5880905,1.5808445,1.5735985,0.08124647,0.08341113,0.08082106,1.5973598,1.5995373,1.6025704,1.5896169,1.5838974,1.578178,1.5885676,1.5817984,1.5750293,1.597215,1.5990936,1.6009723,1.5952998,1.5952636,1.595227,1.5908295,1.5863223,1.5820571
3792,1.3463558,1.344491,1.3426266,1.3407617,1.3438005,1.3416098,1.3394188,1.33699,1.3279877,1.3189855,1.3457197,1.3450837,1.3444479,1.3391669,1.3323418,1.3255168,0.08136273,0.08370704,0.07971382,1.349025,1.3520584,1.3550917,1.3406361,1.3349168,1.3291974,1.3395867,1.3328178,1.3260489,1.3483021,1.3506125,1.3529228,1.3463193,1.3463517,1.3465317,1.3421873,1.3383826,1.3345782
3793,1.2021701,1.200147,1.1982825,1.1964177,1.1999791,1.1977881,1.195597,1.1931679,1.184166,1.1751637,1.201472,1.2007742,1.2001038,1.1953452,1.1885202,1.1816951,0.08157944,0.08426153,0.079644516,1.2052034,1.2082367,1.2101578,1.1963465,1.1905727,1.1848534,1.1952461,1.1884737,1.1817046,1.2044804,1.2067907,1.2091011,1.20235,1.2025301,1.20271,1.1983656,1.1945611,1.1907566
3794,1.0837148,1.0810966,1.0834858,1.0859308,1.0807161,1.0774024,1.0724765,1.0748188,1.0659233,1.0570275,1.0833846,1.0830548,1.0822482,1.0793978,1.0750808,1.070764,0.08185918,0.08497733,0.08003914,1.0850866,1.0864583,1.0878301,1.077506,1.0712973,1.0650887,1.0829353,1.0786164,1.0760168,1.0857795,1.0878445,1.0896373,1.0886453,1.0935757,1.0985065,1.0877548,1.0915674,1.089744
3795,1.0417548,1.045779,1.0498033,1.0538272,1.0334036,1.0284778,1.023552,1.0302372,1.0221448,1.0140525,1.0409982,1.0402417,1.0394852,1.0335976,1.0288656,1.0241336,0.08217939,0.08670387,0.08131394,1.0509987,1.0523704,1.0576817,1.0483757,1.0436988,1.0390221,1.0397156,1.0376766,1.0356373,1.0391239,1.0399183,1.0407128,1.0462426,1.0536691,1.0613389,1.0404862,1.0426428,1.0447996
3796,1.0739107,1.0786124,1.0839057,1.089199,1.0591112,1.0508718,1.0478907,1.06188,1.0504407,1.0390011,1.0750971,1.0768749,1.0786526,1.0629883,1.0520658,1.0432298,0.08241433,0.088017255,0.08300558,1.0864172,1.0905428,1.0963056,1.0934218,1.0913414,1.089261,1.0725368,1.0717543,1.0709717,1.0688676,1.0644156,1.062522,1.0787928,1.0842664,1.0897399,1.0670288,1.0649109,1.0689489
3797,1.4261562,1.4314493,1.4367425,1.4377106,1.411948,1.3977402,1.3835319,1.4147167,1.4032773,1.391838,1.4279338,1.4297116,1.4314892,1.4150126,1.403869,1.3927252,0.08192594,0.08548875,0.0776133,1.445869,1.4367839,1.4276991,1.4408511,1.4345471,1.4282429,1.4253736,1.424591,1.4205178,1.4217044,1.4172524,1.4128006,1.4316298,1.437103,1.4425765,1.4198655,1.4135747,1.4072841
3798,1.8739966,1.8706231,1.8672495,1.863876,1.8681949,1.8623933,1.8565918,1.8624872,1.8509784,1.8394691,1.8688405,1.8636845,1.8585285,1.8681871,1.8623775,1.8565682,0.077070594,0.06119813,0.05388455,1.883252,1.8802865,1.8773208,1.8762382,1.866258,1.8562783,1.8631225,1.8522483,1.8413744,1.8738805,1.8737646,1.8736485,1.8720906,1.8701848,1.8682786,1.8649788,1.855961,1.8469433
3799,2.288196,2.2848225,2.2840009,2.2833235,2.2823946,2.276593,2.2707915,2.276687,2.265178,2.2536685,2.28304,2.277884,2.272728,2.2823865,2.2765772,2.2707677,0.07157115,0.048066936,0.04775095,2.295921,2.2929552,2.28999,2.2889068,2.2789268,2.2689471,2.278838,2.272321,2.2658033,2.2880802,2.2895684,2.2916749,2.2869825,2.2886095,2.2902367,2.2791781,2.2726135,2.2662423
3800,2.442673,2.4419956,2.4413185,2.440641,2.4373922,2.432112,2.4268312,2.4305387,2.4184046,2.4062705,2.4382708,2.4338682,2.4294662,2.4352887,2.4279041,2.4205194,0.09504464,0.056524396,0.050970614,2.4437811,2.4415808,2.4393816,2.4381375,2.4302945,2.4224517,2.4361558,2.4296384,2.4231215,2.4447794,2.4468858,2.4489923,2.4443002,2.4459271,2.4475543,2.4363022,2.4299312,2.42356
3801,2.5923061,2.591629,2.590952,2.5902748,2.5870256,2.5817454,2.5764647,2.5801723,2.5680382,2.5559044,2.5879042,2.5835018,2.5790997,2.5849216,2.577537,2.5701528,0.28509682,0.060430184,0.051887207,2.5921082,2.5899081,2.5877085,2.5864644,2.5786211,2.5707781,2.5857892,2.579272,2.5727544,2.5944133,2.5965192,2.598626,2.5939336,2.5955606,2.597188,2.585935,2.5795646,2.5731936
3802,2.6890426,2.6883647,2.6876879,2.6870103,2.6837616,2.6784813,2.6732006,2.6769083,2.664774,2.65264,2.68464,2.6802378,2.6758351,2.6816576,2.674273,2.6668885,0.3794968,0.051053293,0.047157325,2.6890383,2.6868384,2.6846387,2.6833944,2.675552,2.6677089,2.682525,2.6760077,2.6694903,2.691149,2.6932552,2.6953616,2.6906693,2.6922965,2.6939237,2.682671,2.6763003,2.6699293
3803,2.8023295,2.8016527,2.8009753,2.8002982,2.7970493,2.7917688,2.7864883,2.790196,2.7780616,2.7659278,2.7979276,2.7935257,2.789123,2.7949452,2.787561,2.780176,0.46847188,0.0501841,0.040482692,2.8030794,2.8008795,2.79868,2.7974362,2.789593,2.7817502,2.7958128,2.7892952,2.7827785,2.8044367,2.806543,2.8086493,2.8039572,2.805584,2.8072112,2.7959588,2.789588,2.7832167
3804,2.8466287,2.8456779,2.8447273,2.8437772,2.8416812,2.8367345,2.8317876,2.8343554,2.8220823,2.8098094,2.8424578,2.838287,2.8341167,2.839316,2.8320029,2.8246906,0.526438,0.053691365,0.04392045,2.8444285,2.842229,2.8400295,2.8387854,2.8309426,2.8230994,2.8409915,2.8353548,2.8289375,2.8489552,2.8512814,2.8536077,2.8477817,2.8489351,2.8500884,2.840583,2.834538,2.8284934
3805,2.7328057,2.7318554,2.730905,2.7299547,2.7278588,2.7229116,2.7179651,2.7205327,2.7082596,2.6959863,2.728635,2.7244647,2.7202935,2.7254932,2.7181802,2.710868,0.4153213,0.08196001,0.08671053,2.7306063,2.7284064,2.7262068,2.724963,2.7171195,2.7092764,2.727169,2.7215323,2.7158952,2.7351325,2.7374587,2.7397854,2.7339592,2.7351124,2.7362654,2.7267606,2.7207155,2.7146707
3806,2.6429443,2.6430984,2.6432528,2.6434073,2.639935,2.6369257,2.6339169,2.6330385,2.6231332,2.6132276,2.641392,2.6398406,2.6382885,2.6354191,2.6278946,2.6203701,0.33790255,0.0802269,0.082596965,2.6455739,2.6482034,2.6508331,2.6382256,2.6335063,2.6287878,2.6385572,2.6341705,2.6297836,2.6461632,2.6493824,2.6526012,2.646171,2.6493979,2.652625,2.639484,2.636024,2.6325636
3807,2.6450129,2.645167,2.6453216,2.6454759,2.642004,2.6389945,2.6359856,2.6351075,2.625202,2.6154933,2.6434612,2.6419094,2.6403575,2.6374884,2.6299634,2.6224387,0.3438343,0.07628654,0.07788438,2.6476426,2.6502724,2.6529016,2.6402938,2.6355753,2.6308565,2.6406264,2.6362395,2.6318529,2.6482322,2.651451,2.6546698,2.6482399,2.65159,2.6550763,2.6415527,2.6380928,2.6346328
3808,2.69943,2.6990538,2.6992083,2.6993623,2.6963587,2.6932874,2.6902156,2.6897216,2.6800132,2.670305,2.6978886,2.6963472,2.6948056,2.6915658,2.6838498,2.6763256,0.38959277,0.07628654,0.07685552,2.7015293,2.7041588,2.7067885,2.694568,2.6897058,2.6848443,2.6950731,2.690716,2.6863585,2.7025635,2.7056973,2.708831,2.702916,2.7064018,2.709888,2.6960173,2.6926053,2.6891928
3809,2.636569,2.6367235,2.636878,2.6370325,2.6335602,2.6305509,2.627542,2.6266637,2.616758,2.607019,2.6350172,2.6334658,2.6319137,2.6290445,2.6215198,2.6139953,0.33553088,0.07628654,0.07833128,2.6391988,2.6418285,2.6444583,2.6318502,2.627132,2.6224127,2.6321826,2.627796,2.623409,2.6397884,2.643007,2.6462264,2.6397963,2.643116,2.6466022,2.633109,2.6296492,2.626189
3810,2.5855303,2.5856848,2.585839,2.5859933,2.5825217,2.5795121,2.5765033,2.575625,2.5657191,2.5558138,2.5839784,2.582427,2.5808752,2.578006,2.5704808,2.5629563,0.28226182,0.08006783,0.07995245,2.58816,2.5907898,2.5934196,2.5808117,2.576093,2.5713744,2.5811434,2.576757,2.5723703,2.5887494,2.591968,2.5951874,2.5887573,2.5919843,2.5952113,2.5820704,2.5786102,2.57515
3811,2.538292,2.5384462,2.5386004,2.538755,2.5352829,2.5322738,2.5292647,2.5283866,2.5184808,2.5085754,2.53674,2.535188,2.5336366,2.5307672,2.5232427,2.515718,0.230737,0.08145982,0.08070624,2.5409214,2.5435512,2.5461807,2.5335732,2.5288544,2.5241356,2.5339053,2.5295186,2.5251317,2.5415108,2.5447297,2.547949,2.5415192,2.5447457,2.547973,2.5348318,2.5313716,2.5279117
3812,2.587097,2.5875492,2.5880017,2.588454,2.5842993,2.5815015,2.5787036,2.5770369,2.5669763,2.5569162,2.5857277,2.5843577,2.5829883,2.57954,2.5719829,2.5644255,0.28711396,0.0816171,0.08150486,2.5897505,2.592404,2.5950575,2.5821238,2.57715,2.572177,2.582849,2.5786014,2.574353,2.590641,2.5941844,2.5977287,2.5893402,2.591854,2.5950813,2.5831318,2.5791664,2.5752006
3813,2.5216782,2.5221307,2.5225825,2.523035,2.5188804,2.5160828,2.513285,2.5116177,2.5015576,2.4914978,2.5203087,2.5189388,2.5175695,2.514121,2.5065637,2.4990065,0.20430322,0.08158183,0.08202889,2.5243316,2.5269852,2.5296385,2.5167046,2.5117314,2.5067585,2.51743,2.5131826,2.508934,2.5252218,2.5287657,2.5323095,2.5239213,2.526164,2.5293112,2.5177128,2.513747,2.5097816
3814,2.1117613,2.1119778,2.1124303,2.1128826,2.108752,2.1059303,2.1031327,2.1018558,2.0919502,2.0820446,2.1102092,2.1087868,2.1074169,2.1042366,2.0967119,2.0891871,0.064616375,0.08164949,0.080029204,2.1143909,2.1170206,2.1196501,2.1070426,2.1023238,2.0976048,2.107375,2.1030297,2.098782,2.1150696,2.1186132,2.1221573,2.114988,2.1182153,2.1214423,2.1083012,2.104841,2.101381
3815,1.8335081,1.8308856,1.8288934,1.8269008,1.8310844,1.829291,1.8274974,1.8253757,1.8172433,1.809111,1.8325192,1.8319919,1.8315487,1.8276163,1.8217244,1.8158326,0.07138566,0.081819706,0.07918267,1.8376274,1.8417467,1.8458658,1.8285223,1.8235365,1.818551,1.8264807,1.8196551,1.8130435,1.8351103,1.8373423,1.8395745,1.8349646,1.8364213,1.8378776,1.8298904,1.8262728,1.8226553
3816,1.6185597,1.615675,1.6135736,1.6115813,1.6161327,1.6139715,1.6121086,1.6104276,1.6022949,1.5941628,1.6175708,1.616672,1.6162292,1.6126678,1.6067761,1.6008842,0.076841064,0.081969604,0.07853654,1.622679,1.6267709,1.6307355,1.6135741,1.6085882,1.6036025,1.6115326,1.6045051,1.5977241,1.6198188,1.6220226,1.6242548,1.6200163,1.6214727,1.6229292,1.6149422,1.6113245,1.6076661
3817,1.4432019,1.4413003,1.4393986,1.4375027,1.4402212,1.4377778,1.4355601,1.4338554,1.4245088,1.4152639,1.4425433,1.4418849,1.4412261,1.4359602,1.4287184,1.4217495,0.0785836,0.08208333,0.07802068,1.4452425,1.4482731,1.4513034,1.4375143,1.4318265,1.4261388,1.4364158,1.4296294,1.4228432,1.4450402,1.4468783,1.449038,1.4432882,1.4433745,1.4434605,1.4387579,1.4347291,1.4309877
3818,1.3544043,1.3525397,1.3506751,1.3488103,1.3517984,1.3496076,1.3474166,1.3450385,1.3359855,1.3269911,1.3537683,1.3531324,1.3524965,1.3471646,1.3403398,1.3335148,0.079004414,0.08224538,0.077941924,1.3570229,1.3600562,1.3630894,1.3486849,1.3429787,1.3372911,1.3476351,1.3408663,1.3340974,1.3563,1.3586103,1.3609207,1.3544405,1.3545449,1.3548473,1.3501979,1.3464563,1.3427149
3819,1.3712244,1.3693597,1.3674951,1.3656305,1.3685873,1.3663963,1.3642052,1.3618582,1.3527741,1.343772,1.3705884,1.3699524,1.3693165,1.3639785,1.3571284,1.3503033,0.07964276,0.08242896,0.07833024,1.3738116,1.3768448,1.379878,1.3655049,1.3597856,1.354066,1.3644555,1.3576864,1.3509173,1.3731031,1.3753989,1.3777094,1.3711879,1.3711516,1.3714197,1.3669738,1.3631693,1.3593646
3820,1.4097121,1.4078474,1.4059829,1.4041182,1.4068106,1.4045864,1.4024645,1.4003463,1.3909804,1.3818395,1.4090761,1.4084402,1.4078041,1.4024662,1.3952203,1.388371,0.08029232,0.08262746,0.07923836,1.4118792,1.4149126,1.4179457,1.4039927,1.3982731,1.3925537,1.402943,1.3961741,1.3894049,1.4115908,1.4134696,1.4157768,1.409763,1.4098299,1.409897,1.405205,1.4012367,1.3974322
3821,1.6528605,1.6509496,1.6490387,1.6471277,1.6499752,1.6470898,1.6438138,1.6433159,1.633799,1.6240033,1.6521026,1.651126,1.6498334,1.6455433,1.638226,1.6309081,0.081238024,0.08339045,0.08290676,1.6544883,1.655523,1.6565574,1.6470221,1.640937,1.634541,1.6459726,1.6390845,1.6322238,1.6546024,1.6563442,1.6581666,1.6529278,1.6529945,1.6530614,1.6483483,1.6438366,1.6389761
3822,2.000568,1.9963032,1.9920387,1.9877744,1.9959098,1.9912527,1.9865946,1.9879221,1.9752765,1.9626311,1.995458,1.9903474,1.9852372,1.9946247,1.9886817,1.9827384,0.080244176,0.08098654,0.069259964,1.9952757,1.9905334,1.9875675,1.9900639,1.9795598,1.9690558,1.9913844,1.9822005,1.9713935,2.0004025,2.0002365,2.0000715,1.9979249,1.9952823,1.9926398,1.9923476,1.9841272,1.9759072
3823,2.3667228,2.3656569,2.3645904,2.3635242,2.3619487,2.3568416,2.3517346,2.3540025,2.3412824,2.3285623,2.362247,2.3576415,2.3529341,2.359231,2.3521984,2.3462553,0.07733011,0.051816523,0.043549873,2.363201,2.3596787,2.3569012,2.358582,2.3504407,2.3423002,2.3602405,2.3534255,2.3466105,2.368707,2.3705845,2.3723485,2.368135,2.3695464,2.3709588,2.3606653,2.3542886,2.3479052
3824,2.52558,2.5245504,2.5234842,2.5224178,2.5204725,2.5153658,2.5102584,2.5128965,2.500176,2.4874558,2.5208728,2.5161653,2.5114584,2.5180166,2.5104532,2.5028903,0.17521884,0.05207338,0.042339697,2.5220945,2.5186603,2.516461,2.5174756,2.509335,2.501194,2.518765,2.5119498,2.505134,2.5273445,2.5291085,2.5308728,2.5270286,2.5284405,2.5298524,2.5191963,2.5128129,2.506429
3825,2.6458004,2.6448503,2.6438997,2.6429496,2.6408534,2.6359062,2.6308742,2.6335273,2.621254,2.6089811,2.6416297,2.637459,2.6332884,2.638488,2.6311748,2.6238623,0.3767826,0.05429127,0.045437045,2.643601,2.6414006,2.6392012,2.6379576,2.630114,2.6222713,2.6401634,2.633681,2.6271634,2.648127,2.650453,2.6527796,2.6469538,2.6481068,2.6492603,2.6397557,2.6337104,2.6276026
3826,2.7440813,2.7431307,2.7421799,2.74123,2.7391338,2.734187,2.72924,2.7318077,2.7195346,2.7072613,2.73991,2.7357397,2.7315688,2.736768,2.7294555,2.7221427,0.43621337,0.08213846,0.07827183,2.741881,2.7396812,2.7374818,2.736238,2.7283947,2.7205513,2.7384443,2.7328074,2.7271705,2.746407,2.7487338,2.7510605,2.745234,2.7463875,2.7475405,2.7380357,2.7319906,2.7259455
3827,2.8421345,2.842587,2.8430393,2.8434913,2.8393369,2.836539,2.832808,2.8320744,2.8220139,2.8108306,2.8407648,2.839308,2.8351376,2.8345773,2.82702,2.819463,0.51155466,0.08212109,0.08637792,2.844788,2.84325,2.8410501,2.8371613,2.8319635,2.8241203,2.8378866,2.8336391,2.8293908,2.8456788,2.8492222,2.8527663,2.8443775,2.846621,2.8488636,2.8381689,2.8342037,2.8295143
3828,2.8814368,2.8818893,2.8823414,2.882794,2.8786397,2.8758416,2.873044,2.8713765,2.8613164,2.8512564,2.8800676,2.8786979,2.8773282,2.87388,2.866323,2.8587658,0.5553285,0.08168135,0.08452231,2.8840904,2.886744,2.8893976,2.8764641,2.8714905,2.8665173,2.8771892,2.872941,2.8686934,2.8849812,2.8885245,2.8920684,2.88368,2.885923,2.888166,2.8774714,2.873506,2.8695402
3829,2.7074316,2.7078838,2.7083364,2.7087884,2.7046342,2.701836,2.6990385,2.6973712,2.6873116,2.677406,2.706062,2.7046924,2.7033226,2.6998744,2.692317,2.68476,0.40370607,0.08156455,0.08368856,2.7100852,2.7127385,2.7153924,2.7024581,2.6976848,2.692966,2.7031837,2.6989355,2.6946878,2.7109756,2.7145195,2.7180634,2.7103493,2.7135763,2.7168036,2.7036624,2.7002025,2.696742
3830,2.5620756,2.5622299,2.5623841,2.5625386,2.5590665,2.5560577,2.5530484,2.55217,2.5422645,2.5323591,2.5605242,2.5589724,2.5574203,2.5545506,2.5470262,2.5395017,0.26173577,0.08150477,0.079334624,2.5647051,2.567335,2.5699644,2.557357,2.5526383,2.5479193,2.557689,2.5533023,2.5489154,2.5652947,2.5685134,2.5717328,2.5653024,2.5685296,2.5717564,2.5586154,2.5551553,2.5516958
3831,2.5657578,2.5659125,2.5660667,2.5662208,2.5627487,2.5597394,2.5567307,2.5558524,2.5459466,2.5360413,2.5642061,2.5626545,2.5611024,2.5582328,2.5507083,2.5431838,0.26921594,0.08170224,0.077668756,2.5683873,2.571017,2.5736468,2.561039,2.5563202,2.5516014,2.5613708,2.5569842,2.5525975,2.5689769,2.572196,2.5754147,2.5689845,2.5722117,2.5754385,2.5622976,2.558838,2.5553772
3832,2.5309758,2.53113,2.5312846,2.5314388,2.5279665,2.5249577,2.5219483,2.52107,2.5111647,2.5012589,2.5294237,2.527872,2.5263205,2.523451,2.5159266,2.5084019,0.21777862,0.08205083,0.076850854,2.5336053,2.5362349,2.5388649,2.5262566,2.5215383,2.5168195,2.5265892,2.522202,2.5178156,2.5341947,2.5374136,2.540633,2.5342026,2.5374298,2.5406566,2.5275156,2.5240557,2.5205953
3833,2.4957173,2.4958718,2.4960258,2.4961803,2.4927082,2.4896991,2.4866896,2.4858117,2.4759064,2.4660008,2.4941657,2.4926133,2.491062,2.4881928,2.480668,2.473143,0.1479051,0.08224596,0.07697405,2.4983468,2.5009766,2.503606,2.4909983,2.4862797,2.4815607,2.4913306,2.4869437,2.482557,2.4989364,2.5021555,2.505374,2.4989443,2.502171,2.5053983,2.492257,2.488797,2.485337
3834,2.4230006,2.4234526,2.4239051,2.424357,2.4202027,2.417405,2.4146075,2.4129403,2.40288,2.39282,2.4216309,2.4202611,2.418892,2.4154434,2.407886,2.400329,0.10729543,0.083247945,0.078068964,2.425654,2.4283073,2.4309611,2.4180272,2.4130538,2.4080806,2.4187522,2.4145045,2.4102569,2.4265447,2.430088,2.433632,2.4252434,2.4274864,2.4303331,2.419035,2.4150696,2.411104
3835,2.4856122,2.4860644,2.4865167,2.486969,2.4828143,2.480017,2.4772189,2.4755516,2.465492,2.4554317,2.484243,2.4828734,2.4815037,2.4780552,2.4704976,2.4629407,0.11603655,0.08400495,0.08146135,2.488266,2.4909194,2.493573,2.480639,2.4756656,2.4706922,2.4813645,2.4771166,2.4728684,2.489156,2.4926999,2.4962437,2.4878552,2.490098,2.492341,2.4816465,2.4776812,2.4737158
3836,2.5965571,2.5965054,2.5969574,2.5974097,2.5947638,2.5929704,2.5911765,2.5879614,2.5793657,2.5707695,2.596114,2.5956714,2.5952282,2.590568,2.5845785,2.578589,0.24693374,0.08456909,0.08700009,2.600748,2.604939,2.6091294,2.5910792,2.5861063,2.5811334,2.5918052,2.5875573,2.582559,2.599597,2.6031404,2.6066842,2.598296,2.6005387,2.6027818,2.5920873,2.588122,2.5841565
