LoadLevel,CCGT_1,CCGT_2,CCGT_3,SolarPV_1,WindFarm_1
10-06 00:00:00+02:00,0.0,8.650025140610751e-14,0.0,0.0,0.0
10-06 01:00:00+02:00,0.0,1.0100253966527362e-13,0.0,0.0,0.0
10-06 02:00:00+02:00,0.0,1.899869150889799e-14,0.0,0.0,0.0
10-06 03:00:00+02:00,0.0,-4.6004866582904924e-15,0.0,0.0,0.0
10-06 04:00:00+02:00,0.0,-1.2101430968414206e-14,0.0,0.0,0.0
10-06 05:00:00+02:00,0.0,-3.980149543281186e-14,0.0,0.0,0.0
10-06 06:00:00+02:00,0.0,-6.938893903907228e-16,0.0,0.0,0.0
10-06 07:00:00+02:00,0.0,-2.220446049250313e-14,0.0,0.0,0.0
10-06 08:00:00+02:00,0.0,-1.569577801063815e-14,0.0,0.0,0.0
10-06 09:00:00+02:00,0.0,2.4300006451483114e-14,0.0,0.0,0.0
10-06 10:00:00+02:00,0.0,2.8296809340133677e-14,0.0,0.0,0.0
10-06 11:00:00+02:00,0.0,8.31279489688086e-15,0.0,0.0,0.0
10-06 12:00:00+02:00,0.0,3.11972669919669e-14,0.0,0.0,0.0
10-06 13:00:00+02:00,0.0,-3.9190872769268026e-14,0.0,0.0,0.0
10-06 14:00:00+02:00,0.0,-2.5993096564036478e-14,0.0,0.0,0.0
10-06 15:00:00+02:00,0.0,-7.299716386910404e-15,0.0,0.0,0.0
10-06 16:00:00+02:00,0.0,-4.996003610813204e-16,0.0,0.0,0.0
10-06 17:00:00+02:00,0.0,-0.0024725221366682093,0.0024725221366621,0.0,0.0
10-06 18:00:00+02:00,0.0,-0.01212735171996071,0.0121273517199954,0.0,0.0
10-06 19:00:00+02:00,0.0,-0.012264175523294396,0.0122641755233287,0.0,0.0
10-06 20:00:00+02:00,0.0,-0.009013539999998599,0.0090135399999954,0.0,0.0
10-06 21:00:00+02:00,0.0,-0.0023553809733312114,0.0023553809733287,0.0,0.0
10-06 22:00:00+02:00,0.0,1.4405143744511406e-14,0.0,0.0,0.0
10-06 23:00:00+02:00,0.0,-1.899869150889799e-14,0.0,0.0,0.0
10-07 00:00:00+02:00,0.0,8.049116928532385e-16,0.0,0.0,0.0
10-07 01:00:00+02:00,0.0,-1.519617764955683e-14,0.0,0.0,0.0
10-07 02:00:00+02:00,0.0,3.980149543281186e-14,0.0,0.0,0.0
10-07 03:00:00+02:00,0.0,-1.3211653993039363e-14,0.0,0.0,0.0
10-07 04:00:00+02:00,0.0,-2.914335439641036e-16,0.0,0.0,0.0
10-07 05:00:00+02:00,0.0,3.988476215965875e-14,0.0,0.0,0.0
10-07 06:00:00+02:00,0.0,-0.0009069501466754115,0.0009069501466621,0.0,0.0
10-07 07:00:00+02:00,0.0,-0.004280248796643099,0.0042802487966621,0.0,0.0
10-07 08:00:00+02:00,0.0,-0.00042856673663410616,0.0004285667366621,0.0,0.0
10-07 09:00:00+02:00,0.0,2.500777362968165e-14,0.0,0.0,0.0
10-07 10:00:00+02:00,0.0,6.6058269965196814e-15,0.0,0.0,0.0
10-07 11:00:00+02:00,0.0,2.070565940925917e-14,0.0,0.0,0.0
10-07 12:00:00+02:00,0.0,5.10702591327572e-15,0.0,0.0,0.0
10-07 13:00:00+02:00,0.0,-0.0008235436500284021,0.0008235436499954,0.0,0.0
10-07 14:00:00+02:00,0.0,-0.0048800905666508965,0.0048800905666621,0.0,0.0
10-07 15:00:00+02:00,0.0,-0.008195892059978699,0.0081958920599954,0.0,0.0
10-07 16:00:00+02:00,0.0,-0.01178448373000271,0.0117844837299954,0.0,0.0
10-07 17:00:00+02:00,0.0,-0.020274286473362296,0.0202742864733287,0.0,0.0
10-07 18:00:00+02:00,0.0,-0.026776917043344006,0.0267769170433288,0.0,0.0
10-07 19:00:00+02:00,0.0,-0.022767663686680706,0.0227676636866621,0.0,0.0
10-07 20:00:00+02:00,0.0,-0.015428521493312392,0.0154285214933287,0.0,0.0
10-07 21:00:00+02:00,0.0,-0.006064232466702207,0.0060642324666621,0.0,0.0
10-07 22:00:00+02:00,0.0,2.1010970741031088e-14,0.0,0.0,0.0
10-07 23:00:00+02:00,0.0,-1.4391265956703592e-14,0.0,0.0,0.0
10-08 00:00:00+02:00,0.0,-5.703770789011742e-15,0.0,0.0,0.0
10-08 01:00:00+02:00,0.0,2.7408630920433552e-14,0.0,0.0,0.0
10-08 02:00:00+02:00,0.0,1.9387269567516796e-14,0.0,0.0,0.0
10-08 03:00:00+02:00,0.0,1.940114735532461e-14,0.0,0.0,0.0
10-08 04:00:00+02:00,0.0,1.7791323969618134e-14,0.0,0.0,0.0
10-08 05:00:00+02:00,0.0,-1.9984014443252818e-15,0.0,0.0,0.0
10-08 06:00:00+02:00,0.0,4.496403249731884e-15,0.0,0.0,0.0
10-08 07:00:00+02:00,0.0,-0.002232539196666189,0.0022325391966621,0.0,0.0
10-08 08:00:00+02:00,0.0,-3.35009797680641e-14,0.0,0.0,0.0
10-08 09:00:00+02:00,0.0,5.800915303666443e-15,0.0,0.0,0.0
10-08 10:00:00+02:00,0.0,1.740274591099933e-14,0.0,0.0,0.0
10-08 11:00:00+02:00,0.0,-5.384581669432009e-15,0.0,0.0,0.0
10-08 12:00:00+02:00,0.0,-0.0001687734999945012,0.0001687734999954,0.0,0.0
10-08 13:00:00+02:00,0.0,-0.005115613906636812,0.0051156139066621,0.0,0.0
10-08 14:00:00+02:00,0.0,-0.009019561806662996,0.0090195618066621,0.0,0.0
10-08 15:00:00+02:00,0.0,-0.01196252712999682,0.0119625271299954,0.0,0.0
10-08 16:00:00+02:00,0.0,-0.014335172356671005,0.0143351723566621,0.0,0.0
10-08 17:00:00+02:00,0.0,-0.022789232239982887,0.0227892322399954,0.0,0.0
10-08 18:00:00+02:00,0.0,-0.02943369398332238,0.0294336939833288,0.0,0.0
10-08 19:00:00+02:00,0.0,-0.02396412277663401,0.0239641227766621,0.0,0.0
10-08 20:00:00+02:00,0.0,-0.01799843806668852,0.0179984380666621,0.0,0.0
10-08 21:00:00+02:00,0.0,-0.008704432173325505,0.0087044321733287,0.0,0.0
10-08 22:00:00+02:00,0.0,-0.0008497113399669742,0.0008497113399954,0.0,0.0
10-08 23:00:00+02:00,0.0,1.887379141862766e-15,0.0,0.0,0.0
10-09 00:00:00+02:00,0.0,3.6193270602780103e-14,0.0,0.0,0.0
10-09 01:00:00+02:00,0.0,-4.6407322429331543e-14,0.0,0.0,0.0
10-09 02:00:00+02:00,0.0,4.75175454539567e-14,0.0,0.0,0.0
10-09 03:00:00+02:00,0.0,-7.993605777301127e-15,0.0,0.0,0.0
10-09 04:00:00+02:00,0.0,-5.800915303666443e-15,0.0,0.0,0.0
10-09 05:00:00+02:00,0.0,-0.004377949809965587,0.0043779498099954,0.0,0.0
10-09 06:00:00+02:00,0.0,-0.007614076526661101,0.0076140765266621,0.0,0.0
10-09 07:00:00+02:00,0.0,-0.010776088936684108,0.0107760889366621,0.0,0.0
10-09 08:00:00+02:00,0.0014335115400068,-0.005132869640016496,0.0036993580999931,0.0,0.0
10-09 09:00:00+02:00,0.0022576492500034,-0.002257649249981203,0.0,0.0,0.0
10-09 10:00:00+02:00,0.0024073960200034,-0.002407396019979885,0.0,0.0,0.0
10-09 11:00:00+02:00,0.0035474505000034,-0.003547450499977206,0.0,0.0,0.0
10-09 12:00:00+02:00,0.0028771822800034,-0.002877182280011825,0.0,0.0,0.0
10-09 13:00:00+02:00,0.0013025736000068,-0.0018273552999679976,0.0005247816999932,0.0,0.0
10-09 14:00:00+02:00,0.0,3.84969833788773e-14,0.0,0.0,0.0
10-09 15:00:00+02:00,0.0,3.6692870963861424e-14,0.0,0.0,0.0
10-09 16:00:00+02:00,0.0,-0.006339912083285909,0.0063399120833287,0.0,0.0
10-09 17:00:00+02:00,0.0,-0.019760997349989207,0.0197609973499954,0.0,0.0
10-09 18:00:00+02:00,0.0019422262600068,-0.02887606395999509,0.0269338376999931,0.0,0.0
10-09 19:00:00+02:00,0.0017761057200068,-0.0256167045199705,0.0238405987999931,0.0,0.0
10-09 20:00:00+02:00,0.0,-0.020640604120041095,0.0206406041199954,0.0,0.0
10-09 21:00:00+02:00,0.0,-0.013082526449972903,0.0130825264499954,0.0,0.0
10-09 22:00:00+02:00,0.0,-0.006413754026643098,0.0064137540266621,0.0,0.0
10-09 23:00:00+02:00,0.0,-0.0011076470899989976,0.0011076470899954,0.0,0.0
10-10 00:00:00+02:00,0.0,1.6403545188836688e-14,0.0,0.0,0.0
10-10 01:00:00+02:00,0.0,-1.887379141862766e-15,0.0,0.0,0.0
10-10 02:00:00+02:00,0.0,-2.6117996654306808e-14,0.0,0.0,0.0
10-10 03:00:00+02:00,0.0,-2.0108914533523148e-14,0.0,0.0,0.0
10-10 04:00:00+02:00,0.0,1.0796918914479647e-14,0.0,0.0,0.0
10-10 05:00:00+02:00,0.0,-0.004738924513303683,0.0047389245133288,0.0,0.0
10-10 06:00:00+02:00,0.0,-0.005890247769939183,0.0058902477699954,0.0,0.0
10-10 07:00:00+02:00,0.0,-0.006284346026698889,0.0062843460266621,0.0,0.0
10-10 08:00:00+02:00,0.0,-4.3566316664495064e-05,4.356631666212196e-05,0.0,0.0
10-10 09:00:00+02:00,0.0,-2.7200464103316335e-14,0.0,0.0,0.0
10-10 10:00:00+02:00,0.0,-2.0594637106796654e-14,0.0,0.0,0.0
10-10 11:00:00+02:00,0.0,-5.218048215738236e-15,0.0,0.0,0.0
10-10 12:00:00+02:00,0.0,2.1510571102112408e-14,0.0,0.0,0.0
10-10 13:00:00+02:00,0.0,4.629630012686903e-14,0.0,0.0,0.0
10-10 14:00:00+02:00,0.0,5.739853037312059e-14,0.0,0.0,0.0
10-10 15:00:00+02:00,0.0,6.8833827526759706e-15,0.0,0.0,0.0
10-10 16:00:00+02:00,0.0,-3.802513859341161e-15,0.0,0.0,0.0
10-10 17:00:00+02:00,0.0,-0.005894533653292788,0.0058945336533288,0.0,0.0
10-10 18:00:00+02:00,0.0,-0.008819290413349279,0.0088192904133287,0.0,0.0
10-10 19:00:00+02:00,0.0,-0.0054557650499681976,0.0054557650499954,0.0,0.0
10-10 20:00:00+02:00,0.0,-0.0014816520632927044,0.0014816520633287,0.0,0.0
10-10 21:00:00+02:00,0.0,2.5091040356528538e-14,0.0,0.0,0.0
10-10 22:00:00+02:00,0.0,3.191891195797325e-14,0.0,0.0,0.0
10-10 23:00:00+02:00,0.0,-2.979561042337764e-14,0.0,0.0,0.0
10-11 00:00:00+02:00,0.0,-1.459943277382081e-14,0.0,0.0,0.0
10-11 01:00:00+02:00,0.0,1.2601031329495527e-14,0.0,0.0,0.0
10-11 02:00:00+02:00,0.0,1.0602629885170245e-14,0.0,0.0,0.0
10-11 03:00:00+02:00,0.0,3.450018049022674e-14,0.0,0.0,0.0
10-11 04:00:00+02:00,0.0,-8.396061623727746e-15,0.0,0.0,0.0
10-11 05:00:00+02:00,0.0,4.399258735077183e-15,0.0,0.0,0.0
10-11 06:00:00+02:00,0.0,6.689093723366568e-15,0.0,0.0,0.0
10-11 07:00:00+02:00,0.0,1.8318679906315083e-14,0.0,0.0,0.0
10-11 08:00:00+02:00,0.0,3.3084646133829665e-14,0.0,0.0,0.0
10-11 09:00:00+02:00,0.0,4.848899060050371e-14,0.0,0.0,0.0
10-11 10:00:00+02:00,0.0,3.6193270602780103e-14,0.0,0.0,0.0
10-11 11:00:00+02:00,0.0,3.169686735304822e-14,0.0,0.0,0.0
10-11 12:00:00+02:00,0.0,3.5110803153770576e-14,0.0,0.0,0.0
10-11 13:00:00+02:00,0.0,5.717648576819556e-15,0.0,0.0,0.0
10-11 14:00:00+02:00,0.0,3.530509218307998e-14,0.0,0.0,0.0
10-11 15:00:00+02:00,0.0,3.2585045772748344e-14,0.0,0.0,0.0
10-11 16:00:00+02:00,0.0,-1.304512053934559e-15,0.0,0.0,0.0
10-11 17:00:00+02:00,0.0,-0.005888232616678701,0.0058882326166621,0.0,0.0
10-11 18:00:00+02:00,0.0,-0.0077929651399683,0.0077929651399954,0.0,0.0
10-11 19:00:00+02:00,0.0,-0.004368138580023606,0.0043681385799954,0.0,0.0
10-11 20:00:00+02:00,0.0,5.4789506265251475e-14,0.0,0.0,0.0
10-11 21:00:00+02:00,0.0,5.5289106626332796e-14,0.0,0.0,0.0
10-11 22:00:00+02:00,0.0,1.3877787807814457e-14,0.0,0.0,0.0
10-11 23:00:00+02:00,0.0,4.9210635566510064e-14,0.0,0.0,0.0
10-12 00:00:00+02:00,0.0,4.4200754167889045e-14,0.0,0.0,0.0
10-12 01:00:00+02:00,0.0,1.189326415129699e-14,0.0,0.0,0.0
10-12 02:00:00+02:00,0.0,4.699018951725975e-14,0.0,0.0,0.0
10-12 03:00:00+02:00,0.0,-5.093148125467906e-15,0.0,0.0,0.0
10-12 04:00:00+02:00,0.0,2.4896751327219135e-14,0.0,0.0,0.0
10-12 05:00:00+02:00,0.0,-1.9997892231060632e-14,0.0,0.0,0.0
10-12 06:00:00+02:00,0.0,-2.220446049250313e-14,0.0,0.0,0.0
10-12 07:00:00+02:00,0.0,6.3976601794024646e-15,0.0,0.0,0.0
10-12 08:00:00+02:00,0.0,5.689893001203927e-15,0.0,0.0,0.0
10-12 09:00:00+02:00,0.0,1.0200174038743626e-14,0.0,0.0,0.0
10-12 10:00:00+02:00,0.0,-4.128641872824801e-14,0.0,0.0,0.0
10-12 11:00:00+02:00,0.0,7.105427357601002e-15,0.0,0.0,0.0
10-12 12:00:00+02:00,0.0,-7.494005416219807e-15,0.0,0.0,0.0
10-12 13:00:00+02:00,0.0,9.103828801926284e-15,0.0,0.0,0.0
10-12 14:00:00+02:00,0.0,1.5001888620247428e-14,0.0,0.0,0.0
10-12 15:00:00+02:00,0.0,-3.920475055707584e-14,0.0,0.0,0.0
10-12 16:00:00+02:00,0.0,-7.91033905045424e-16,0.0,0.0,0.0
10-12 17:00:00+02:00,0.0,-0.0008092249199690982,0.0008092249199954,0.0,0.0
10-12 18:00:00+02:00,0.0,-0.003685990043356402,0.0036859900433287,0.0,0.0
10-12 19:00:00+02:00,0.0,-4.1217029789208937e-14,0.0,0.0,0.0
10-12 20:00:00+02:00,0.0,9.71445146547012e-17,0.0,0.0,0.0
10-12 21:00:00+02:00,0.0,2.4300006451483114e-14,0.0,0.0,0.0
10-12 22:00:00+02:00,0.0,-1.4307999229856705e-14,0.0,0.0,0.0
10-12 23:00:00+02:00,0.0,1.189326415129699e-14,0.0,0.0,0.0
10-13 00:00:00+02:00,0.0,-3.8288816561760086e-14,0.0,0.0,0.0
10-13 01:00:00+02:00,0.0,-2.0816681711721685e-16,0.0,0.0,0.0
10-13 02:00:00+02:00,0.0,1.2295719997723609e-14,0.0,0.0,0.0
10-13 03:00:00+02:00,0.0,2.1899149160731213e-14,0.0,0.0,0.0
10-13 04:00:00+02:00,0.0,4.200806369425436e-14,0.0,0.0,0.0
10-13 05:00:00+02:00,0.0,-1.849909114781667e-14,0.0,0.0,0.0
10-13 06:00:00+02:00,0.0,2.0095036745715333e-14,0.0,0.0,0.0
10-13 07:00:00+02:00,0.0,-1.9595436384634013e-14,0.0,0.0,0.0
10-13 08:00:00+02:00,0.0,-2.400857290751901e-15,0.0,0.0,0.0
10-13 09:00:00+02:00,0.0,6.897260540483785e-15,0.0,0.0,0.0
10-13 10:00:00+02:00,0.0,3.219646771412954e-14,0.0,0.0,0.0
10-13 11:00:00+02:00,0.0,1.459943277382081e-14,0.0,0.0,0.0
10-13 12:00:00+02:00,0.0,-2.6006974351844292e-14,0.0,0.0,0.0
10-13 13:00:00+02:00,0.0,1.4307999229856705e-14,0.0,0.0,0.0
10-13 14:00:00+02:00,0.0,-2.7700064464397656e-14,0.0,0.0,0.0
10-13 15:00:00+02:00,0.0,9.71445146547012e-17,0.0,0.0,0.0
10-13 16:00:00+02:00,0.0,1.749989042565403e-14,0.0,0.0,0.0
10-13 17:00:00+02:00,0.0,2.9601321394068236e-14,0.0,0.0,0.0
10-13 18:00:00+02:00,0.0,-1.2295719997723609e-14,0.0,0.0,0.0
10-13 19:00:00+02:00,0.0,1.099120794378905e-14,0.0,0.0,0.0
10-13 20:00:00+02:00,0.0,1.0907941216942163e-14,0.0,0.0,0.0
10-13 21:00:00+02:00,0.0,1.5501488981328748e-14,0.0,0.0,0.0
10-13 22:00:00+02:00,0.0,1.700029006457271e-14,0.0,0.0,0.0
10-13 23:00:00+02:00,0.0,3.709532681028804e-14,0.0,0.0,0.0
10-14 00:00:00+02:00,0.0,-8.104628079763643e-15,0.0,0.0,0.0
10-14 01:00:00+02:00,0.0,5.789813073420191e-14,0.0,0.0,0.0
10-14 02:00:00+02:00,0.0,-2.7505775435088253e-14,0.0,0.0,0.0
10-14 03:00:00+02:00,0.0,1.5404344466674047e-14,0.0,0.0,0.0
10-14 04:00:00+02:00,0.0,1.9984014443252818e-15,0.0,0.0,0.0
10-14 05:00:00+02:00,0.0,1.0796918914479647e-14,0.0,0.0,0.0
10-14 06:00:00+02:00,0.0,1.1005085731596864e-14,0.0,0.0,0.0
10-14 07:00:00+02:00,0.0,-2.300937218535637e-14,0.0,0.0,0.0
10-14 08:00:00+02:00,0.0,3.34038352534094e-14,0.0,0.0,0.0
10-14 09:00:00+02:00,0.0,1.2073675392798577e-15,0.0,0.0,0.0
10-14 10:00:00+02:00,0.0,7.077671781985373e-16,0.0,0.0,0.0
10-14 11:00:00+02:00,0.0,1.1407541578023483e-14,0.0,0.0,0.0
10-14 12:00:00+02:00,0.0,3.390343561449072e-14,0.0,0.0,0.0
10-14 13:00:00+02:00,0.0,4.31044089310717e-14,0.0,0.0,0.0
10-14 14:00:00+02:00,0.0,-1.329492071988625e-14,0.0,0.0,0.0
10-14 15:00:00+02:00,0.0,4.3021142204224816e-15,0.0,0.0,0.0
10-14 16:00:00+02:00,0.0,-4.431177647035156e-14,0.0,0.0,0.0
10-14 17:00:00+02:00,0.0,2.0095036745715333e-14,0.0,0.0,0.0
10-14 18:00:00+02:00,0.0,1.8707257964933888e-14,0.0,0.0,0.0
10-14 19:00:00+02:00,0.0,4.107825191113079e-15,0.0,0.0,0.0
10-14 20:00:00+02:00,0.0,1.990074771640593e-14,0.0,0.0,0.0
10-14 21:00:00+02:00,0.0,3.649858193455202e-14,0.0,0.0,0.0
10-14 22:00:00+02:00,0.0,3.1905034170165436e-14,0.0,0.0,0.0
10-14 23:00:00+02:00,0.0,2.609024107869118e-14,0.0,0.0,0.0
10-15 00:00:00+02:00,0.0,2.1094237467877974e-15,0.0,0.0,0.0
10-15 01:00:00+02:00,0.0,-2.4397150966137815e-14,0.0,0.0,0.0
10-15 02:00:00+02:00,0.0,-8.604228440844963e-15,0.0,0.0,0.0
10-15 03:00:00+02:00,0.0,5.200007091588077e-14,0.0,0.0,0.0
10-15 04:00:00+02:00,0.0,5.3609894301587246e-14,0.0,0.0,0.0
10-15 05:00:00+02:00,0.0,3.3709146585181315e-14,0.0,0.0,0.0
10-15 06:00:00+02:00,0.0,3.497202527569243e-15,0.0,0.0,0.0
10-15 07:00:00+02:00,0.0,9.71445146547012e-15,0.0,0.0,0.0
10-15 08:00:00+02:00,0.0,5.240252676230739e-14,0.0,0.0,0.0
10-15 09:00:00+02:00,0.0,4.449218771185315e-14,0.0,0.0,0.0
10-15 10:00:00+02:00,0.0,3.8996583739958623e-14,0.0,0.0,0.0
10-15 11:00:00+02:00,0.0,-2.8796409701215e-14,0.0,0.0,0.0
10-15 12:00:00+02:00,0.0,8.701372955499664e-15,0.0,0.0,0.0
10-15 13:00:00+02:00,0.0,2.7700064464397656e-14,0.0,0.0,0.0
10-15 14:00:00+02:00,0.0,1.2406742300186124e-14,0.0,0.0,0.0
10-15 15:00:00+02:00,0.0,1.6930901125533637e-15,0.0,0.0,0.0
10-15 16:00:00+02:00,0.0,9.992007221626409e-16,0.0,0.0,0.0
10-15 17:00:00+02:00,0.0,-0.003575775823338706,0.0035757758233287,0.0,0.0
10-15 18:00:00+02:00,0.0,-0.010908238366618417,0.0109082383666621,0.0,0.0
10-15 19:00:00+02:00,0.0,-0.007711656130014399,0.0077116561299954,0.0,0.0
10-15 20:00:00+02:00,0.0,-0.0037649779533477923,0.0037649779533287,0.0,0.0
10-15 21:00:00+02:00,0.0,5.040412531798211e-14,0.0,0.0,0.0
10-15 22:00:00+02:00,0.0,-3.058664432842306e-14,0.0,0.0,0.0
10-15 23:00:00+02:00,0.0,3.1502578323738817e-14,0.0,0.0,0.0
10-16 00:00:00+02:00,0.0,-1.0408340855860843e-14,0.0,0.0,0.0
10-16 01:00:00+02:00,0.0,3.211320098728265e-14,0.0,0.0,0.0
10-16 02:00:00+02:00,0.0,9.103828801926284e-15,0.0,0.0,0.0
10-16 03:00:00+02:00,0.0,1.4391265956703592e-14,0.0,0.0,0.0
10-16 04:00:00+02:00,0.0,-3.200217868482014e-14,0.0,0.0,0.0
10-16 05:00:00+02:00,0.0,1.2295719997723609e-14,0.0,0.0,0.0
10-16 06:00:00+02:00,0.0,4.6074255521944e-15,0.0,0.0,0.0
10-16 07:00:00+02:00,0.0,3.577693696854567e-14,0.0,0.0,0.0
10-16 08:00:00+02:00,0.0,-3.730349362740526e-14,0.0,0.0,0.0
10-16 09:00:00+02:00,0.0,-1.2406742300186124e-14,0.0,0.0,0.0
10-16 10:00:00+02:00,0.0,2.2398749521812533e-14,0.0,0.0,0.0
10-16 11:00:00+02:00,0.0,1.479372180313021e-14,0.0,0.0,0.0
10-16 12:00:00+02:00,0.0,1.7180701306074297e-14,0.0,0.0,0.0
10-16 13:00:00+02:00,0.0,8.049116928532385e-16,0.0,0.0,0.0
10-16 14:00:00+02:00,0.0,3.9496184101039944e-14,0.0,0.0,0.0
10-16 15:00:00+02:00,0.0,-4.7101211819722266e-14,0.0,0.0,0.0
10-16 16:00:00+02:00,0.0,-0.0014175595166596167,0.0014175595166621,0.0,0.0
10-16 17:00:00+02:00,0.0,-0.010732595726669597,0.0107325957266621,0.0,0.0
10-16 18:00:00+02:00,0.0,-0.014568427773286291,0.0145684277733287,0.0,0.0
10-16 19:00:00+02:00,0.0,-0.010296636116620517,0.0102966361166621,0.0,0.0
10-16 20:00:00+02:00,0.0,-0.005055985389957218,0.0050559853899954,0.0,0.0
10-16 21:00:00+02:00,0.0,-4.191091917959966e-15,0.0,0.0,0.0
10-16 22:00:00+02:00,0.0,4.1522341120980855e-14,0.0,0.0,0.0
10-16 23:00:00+02:00,0.0,1.529332216421153e-14,0.0,0.0,0.0
10-17 00:00:00+02:00,0.0,-2.5798807534727075e-14,0.0,0.0,0.0
10-17 01:00:00+02:00,0.0,-2.2301605007157832e-14,0.0,0.0,0.0
10-17 02:00:00+02:00,0.0,-2.799149800836176e-14,0.0,0.0,0.0
10-17 03:00:00+02:00,0.0,-3.3612002070526614e-14,0.0,0.0,0.0
10-17 04:00:00+02:00,0.0,4.7101211819722266e-14,0.0,0.0,0.0
10-17 05:00:00+02:00,0.0,2.7700064464397656e-14,0.0,0.0,0.0
10-17 06:00:00+02:00,0.0,-4.170275236248244e-14,0.0,0.0,0.0
10-17 07:00:00+02:00,0.0,-8.396061623727746e-15,0.0,0.0,0.0
10-17 08:00:00+02:00,0.0,1.759703494030873e-14,0.0,0.0,0.0
10-17 09:00:00+02:00,0.0,4.690692279041286e-15,0.0,0.0,0.0
10-17 10:00:00+02:00,0.0,1.2906342661267445e-15,0.0,0.0,0.0
10-17 11:00:00+02:00,0.0,-1.519617764955683e-14,0.0,0.0,0.0
10-17 12:00:00+02:00,0.0,-9.603429163007604e-15,0.0,0.0,0.0
10-17 13:00:00+02:00,0.0,3.509692536596276e-14,0.0,0.0,0.0
10-17 14:00:00+02:00,0.0,1.7694179454963432e-14,0.0,0.0,0.0
10-17 15:00:00+02:00,0.0,-4.0245584642661925e-16,0.0,0.0,0.0
10-17 16:00:00+02:00,0.0,3.159972283839352e-14,0.0,0.0,0.0
10-17 17:00:00+02:00,0.0,-0.000523861129998901,0.0005238611299954,0.0,0.0
10-17 18:00:00+02:00,0.0,-0.0007419075899725014,0.0007419075899954,0.0,0.0
10-17 19:00:00+02:00,0.0,-0.0004261638032947157,0.0004261638033287,0.0,0.0
10-17 20:00:00+02:00,0.0,2.3897550605056495e-14,0.0,0.0,0.0
10-17 21:00:00+02:00,0.0,9.71445146547012e-15,0.0,0.0,0.0
10-17 22:00:00+02:00,0.0,-1.479372180313021e-14,0.0,0.0,0.0
10-17 23:00:00+02:00,0.0,2.300937218535637e-14,0.0,0.0,0.0
10-18 00:00:00+02:00,0.0,-3.690103778097864e-14,0.0,0.0,0.0
10-18 01:00:00+02:00,0.0,-6.3976601794024646e-15,0.0,0.0,0.0
10-18 02:00:00+02:00,0.0,-1.930400284066991e-14,0.0,0.0,0.0
10-18 03:00:00+02:00,0.0,-1.0602629885170245e-14,0.0,0.0,0.0
10-18 04:00:00+02:00,0.0,2.8199664825478976e-14,0.0,0.0,0.0
10-18 05:00:00+02:00,0.0,3.670674875166924e-14,0.0,0.0,0.0
10-18 06:00:00+02:00,0.0,-1.6403545188836688e-14,0.0,0.0,0.0
10-18 07:00:00+02:00,0.0,-2.5618396293225487e-14,0.0,0.0,0.0
10-18 08:00:00+02:00,0.0,3.627653732962699e-14,0.0,0.0,0.0
10-18 09:00:00+02:00,0.0,-1.0408340855860843e-14,0.0,0.0,0.0
10-18 10:00:00+02:00,0.0,2.9101721032986916e-14,0.0,0.0,0.0
10-18 11:00:00+02:00,0.0,4.8405723873656825e-14,0.0,0.0,0.0
10-18 12:00:00+02:00,0.0,1.790234627208065e-14,0.0,0.0,0.0
10-18 13:00:00+02:00,0.0,-2.0192181260370035e-14,0.0,0.0,0.0
10-18 14:00:00+02:00,0.0,2.3592239273284576e-14,0.0,0.0,0.0
10-18 15:00:00+02:00,0.0,-2.914335439641036e-16,0.0,0.0,0.0
10-18 16:00:00+02:00,0.0,2.400857290751901e-14,0.0,0.0,0.0
10-18 17:00:00+02:00,0.0,-1.8485213360008856e-14,0.0,0.0,0.0
10-18 18:00:00+02:00,0.0,3.608224830031759e-15,0.0,0.0,0.0
10-18 19:00:00+02:00,0.0,2.5174307083375425e-14,0.0,0.0,0.0
10-18 20:00:00+02:00,0.0,4.210520820890906e-14,0.0,0.0,0.0
10-18 21:00:00+02:00,0.0,2.6117996654306808e-14,0.0,0.0,0.0
10-18 22:00:00+02:00,0.0,3.6110003875933216e-14,0.0,0.0,0.0
10-18 23:00:00+02:00,0.0,-2.0095036745715333e-14,0.0,0.0,0.0
10-19 00:00:00+02:00,0.0,1.5001888620247428e-14,0.0,0.0,0.0
10-19 01:00:00+02:00,0.0,-1.049160758270773e-14,0.0,0.0,0.0
10-19 02:00:00+02:00,0.0,3.749778265671466e-14,0.0,0.0,0.0
10-19 03:00:00+02:00,0.0,-2.8033131371785203e-15,0.0,0.0,0.0
10-19 04:00:00+02:00,0.0,3.3986702341337605e-14,0.0,0.0,0.0
10-19 05:00:00+02:00,0.0,-2.971234369653075e-14,0.0,0.0,0.0
10-19 06:00:00+02:00,0.0,2.378652830259398e-14,0.0,0.0,0.0
10-19 07:00:00+02:00,0.0,-1.1601830607332886e-14,0.0,0.0,0.0
10-19 08:00:00+02:00,0.0,1.2198575483068907e-14,0.0,0.0,0.0
10-19 09:00:00+02:00,0.0,1.9997892231060632e-14,0.0,0.0,0.0
10-19 10:00:00+02:00,0.0,2.8005375796169574e-14,0.0,0.0,0.0
10-19 11:00:00+02:00,0.0,1.3503087537003466e-14,0.0,0.0,0.0
10-19 12:00:00+02:00,0.0,3.319566843629218e-14,0.0,0.0,0.0
10-19 13:00:00+02:00,0.0,1.5404344466674047e-14,0.0,0.0,0.0
10-19 14:00:00+02:00,0.0,1.5404344466674047e-14,0.0,0.0,0.0
