Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,01-21 21:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-21 21:00:00+01:00,Nuclear,0.84189687534
2030,sc01,01-21 21:00:00+01:00,CCGT_3,0.3809391209086684
2030,sc01,01-23 13:00:00+01:00,OCGT_3,0.0
2030,sc01,01-23 13:00:00+01:00,BrownLignite,0.0
2030,sc01,01-23 13:00:00+01:00,OCGT_1,0.0
2030,sc01,01-23 13:00:00+01:00,OCGT_2,0.0
2030,sc01,01-23 13:00:00+01:00,CCGT_1,0.0
2030,sc01,01-23 13:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-23 13:00:00+01:00,PV_Malaga,2.3032482192000003
2030,sc01,01-23 13:00:00+01:00,Wind_Acoruna,1.24405626528
2030,sc01,01-23 13:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-23 13:00:00+01:00,PV_Sevilla,2.1876316912000004
2030,sc01,01-23 13:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-23 13:00:00+01:00,CCGT_4,0.0
2030,sc01,01-23 13:00:00+01:00,Wind_Gijon,2.3540975376
2030,sc01,01-23 13:00:00+01:00,Wind_Bilbo,6.4
2030,sc01,01-23 13:00:00+01:00,CCGT_2,5.936700633631402
2030,sc01,01-23 13:00:00+01:00,PV_Cadiz,0.5911144918400001
2030,sc01,01-23 13:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-23 13:00:00+01:00,Nuclear,3.59006361384
2030,sc01,01-23 13:00:00+01:00,CCGT_3,3.3590422457285984
2030,sc01,01-29 10:00:00+01:00,OCGT_3,0.0
2030,sc01,01-29 10:00:00+01:00,BrownLignite,0.0
2030,sc01,01-29 10:00:00+01:00,OCGT_1,0.0
2030,sc01,01-29 10:00:00+01:00,OCGT_2,0.0
2030,sc01,01-29 10:00:00+01:00,CCGT_1,0.09064858748594601
2030,sc01,01-29 10:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-29 10:00:00+01:00,PV_Malaga,0.2711792433
2030,sc01,01-29 10:00:00+01:00,Wind_Acoruna,0.030335593100000002
2030,sc01,01-29 10:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-29 10:00:00+01:00,PV_Sevilla,0.06652665987
2030,sc01,01-29 10:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-29 10:00:00+01:00,CCGT_4,0.0
2030,sc01,01-29 10:00:00+01:00,Wind_Gijon,0.03745387589
2030,sc01,01-29 10:00:00+01:00,Wind_Bilbo,0.3875589527
2030,sc01,01-29 10:00:00+01:00,CCGT_2,0.39918154145729723
2030,sc01,01-29 10:00:00+01:00,PV_Cadiz,0.07573654426000001
2030,sc01,01-29 10:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-29 10:00:00+01:00,Nuclear,0.271747055209
2030,sc01,01-29 10:00:00+01:00,CCGT_3,0.1372094287667568
2030,sc01,01-29 11:00:00+01:00,OCGT_3,0.0
2030,sc01,01-29 11:00:00+01:00,BrownLignite,0.0
2030,sc01,01-29 11:00:00+01:00,OCGT_1,0.0
2030,sc01,01-29 11:00:00+01:00,OCGT_2,0.0
2030,sc01,01-29 11:00:00+01:00,CCGT_1,0.044412867181013505
2030,sc01,01-29 11:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-29 11:00:00+01:00,PV_Malaga,0.31601215810000005
2030,sc01,01-29 11:00:00+01:00,Wind_Acoruna,0.03264754619
2030,sc01,01-29 11:00:00+01:00,FuelOilGas,0.0
2030,sc01,01-29 11:00:00+01:00,PV_Sevilla,0.09544839052000001
2030,sc01,01-29 11:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,01-29 11:00:00+01:00,CCGT_4,0.0
2030,sc01,01-29 11:00:00+01:00,Wind_Gijon,0.03802910607
2030,sc01,01-29 11:00:00+01:00,Wind_Bilbo,0.3959570062
2030,sc01,01-29 11:00:00+01:00,CCGT_2,0.3620662778106756
2030,sc01,01-29 11:00:00+01:00,PV_Cadiz,0.1191465148
2030,sc01,01-29 11:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,01-29 11:00:00+01:00,Nuclear,0.269397457598
2030,sc01,01-29 11:00:00+01:00,CCGT_3,0.07797381026831059
2030,sc01,01-29 12:00:00+01:00,OCGT_3,0.0
2030,sc01,01-29 12:00:00+01:00,BrownLignite,0.0
2030,sc01,01-29 12:00:00+01:00,OCGT_1,0.0
2030,sc01,01-29 12:00:00+01:00,OCGT_2,0.0
2030,sc01,01-29 12:00:00+01:00,CCGT_1,0.06680685528891897
2030,sc01,01-29 12:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,01-29 12:00:00+01:00,PV_Malaga,0.6118323928
